id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_f857152de32c6da3f2deb458963e593c","f857152de32c6da3f2deb458963e593c","ラウンドワン青森店","青森市浜田3-1-1","青森自動車道 青森中央IC下車 浜田ドリームタウンアリー内","017-762-3591","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_b959ed59f8e5429ebc864ece5e8d02cb","b959ed59f8e5429ebc864ece5e8d02cb","BINGO一関店","一関市山目字中野92-1","一関ICを降り342号線を4号線方面へ 4号線の交差点を右折、100メートル右側 一関消防署隣り","0191-25-6899","10:00～24:00","無し","38.93346883 141.1175074"
"id_shop_818902a2b5381048708e16b4a9b92326","818902a2b5381048708e16b4a9b92326","チャットタウン北上店","北上市北鬼柳19地割71パルショッピングセンター2F","","0197-65-3929","","","39.2931265 141.0916951"
"id_shop_3dd7b45168bf9fa76dbb0f19e845bfed","3dd7b45168bf9fa76dbb0f19e845bfed","G3ポロスイオンタウン北上店","北上市里分4地割20-1","","0197-65-7888","9:00～24:00","無し",""
"id_shop_419e00954b9c358893e8041bb425d517","419e00954b9c358893e8041bb425d517","テクノワールド","奥州市江刺愛宕梁川127-1","","0197-47-3619","店舗にてご確認ください","無し","39.179225 141.162155"
"id_shop_0ddb92f7f661a49636ecee6a4274ba3e","0ddb92f7f661a49636ecee6a4274ba3e","サンシャイン","盛岡市大通2-7-21","盛岡大通り沿い","019-622-9516","10:00～24:00","無し","39.70320065 141.1454348"
"id_shop_68786b87f109492a2b6d8c56ae24ac68","68786b87f109492a2b6d8c56ae24ac68","タイトーFステーション盛岡南店","盛岡市津志田町2-1-77","国道4号線沿い、津志田交差点近く。","019-639-9185","10:00～24:00","無し","39.666626 141.157277"
"id_shop_2c446cb47c1959b6b7b387c541f5c8c4","2c446cb47c1959b6b7b387c541f5c8c4","ラウンドワン盛岡店","盛岡市盛岡駅西通2-10-35","盛岡駅 西口すぐ","019-654-9011","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_ff0217141ca6e6ac9dcb089c8aea0ed8","ff0217141ca6e6ac9dcb089c8aea0ed8","THE 3RDプラネットBivi仙台店","仙台市宮城野区榴岡2-1-25","JR仙台駅東口徒歩1分","022-742-0543","9:00～24:00","無し","38.26104517 140.8836926"
"id_shop_4fd5b9951773260e25426acd35c387df","4fd5b9951773260e25426acd35c387df","ラウンドワン仙台苦竹店","仙台市宮城野区苦竹1-7-10","JR仙石線苦竹駅すぐ","022-788-2581","10:00～23:50 土日祝6:00～23:50","無し","38.26828399 140.9172614"
"id_shop_4849b02f89f69504e072941c1aa5dd5b","4849b02f89f69504e072941c1aa5dd5b","スーパーノバイオン仙台中山","仙台市泉区南中山1-35-57イオン仙台中山店別館3F","","022-347-3139","","","38.299061 140.828497"
"id_shop_874719677a4d433259d033e7f2de26c7","874719677a4d433259d033e7f2de26c7","GAME BANK","仙台市泉区大沢2-5-4","東北自動車道 泉インター直ぐ","022-776-5677","9:00～24:00","無し","38.352801 140.877385"
"id_shop_61ab9402ef3b52689fcfcbc2bcf04976","61ab9402ef3b52689fcfcbc2bcf04976","ゲームコーナー東部","仙台市若林区六丁の目中町26-60","六丁目の交差点より多賀城方面へ向かい車で5分。産業通り沿い。","022-287-5880","9:00～24:00","無し","38.25101621 140.9438974"
"id_shop_5949cea6aa4154f939b395b5b703f154","5949cea6aa4154f939b395b5b703f154","スーパーノバ仙台一番町","仙台市青葉区一番町4-5-13サンシャインビル1F","","022-393-6746","","","38.26424 140.87121"
"id_shop_90499a6a90ec437f76d8174a072f3dd1","90499a6a90ec437f76d8174a072f3dd1","タイトーステーション仙台クリスロード店","仙台市青葉区中央2-3-25","JR仙台駅・地下鉄仙台駅より徒歩8分(ハピナ名掛丁アーケード内)","022-262-2541","9:00～24:00","無し","38.261006 140.875705"
"id_shop_a9989061b8a0aa39ef93f479f8b6ff30","a9989061b8a0aa39ef93f479f8b6ff30","GiGO仙台","仙台市青葉区中央2-5-5三経60ビル","","022-211-1922","","","38.26181 140.87675"
"id_shop_fd233da102e8ecfb472370e0b5edd462","fd233da102e8ecfb472370e0b5edd462","スーパーノバ仙台利府","宮城郡利府町加瀬字新前谷地55-1","三陸自動車道 利府中IC下車利府バイパス沿い車で5分","022-352-1399","10:00～24:00","無し","38.32801132 140.9756135"
"id_shop_ad65c2ee5970dae4177b1879fcc9e50a","ad65c2ee5970dae4177b1879fcc9e50a","アピナ富谷店","富谷市大清水1-33-1イオンモール109シネマズ富谷1F","","022-341-5177","","",""
"id_shop_8ddcbea6538f67e8ec621c5abc4b51aa","8ddcbea6538f67e8ec621c5abc4b51aa","ラウンドワン秋田店","秋田市卸町1-1-2","国道13号 古川添交差点","018-896-6711","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","39.70235247 140.1092394"
"id_shop_c6a67fb6d2fd275c0e7060a09344964f","c6a67fb6d2fd275c0e7060a09344964f","スーパーノバ天童","天童市南町1-5-26","JR「天童駅」より車で10分。国道13号線を南下し国道沿い左側。","023-656-9370","10:00～24:00","無し","38.34302924 140.3739732"
"id_shop_68e31355a4b6578ade5b47789878c8cd","68e31355a4b6578ade5b47789878c8cd","嶺宝スポーツセンター","いわき市小名浜住吉字折返2-2","6号バイパス住吉交差点横","0246-58-8093","11:00～23:00","火曜日","36.97400283 140.8903913"
"id_shop_ef43a3896e5b090224f9bedfe8b3c86e","ef43a3896e5b090224f9bedfe8b3c86e","スーパーノバ会津","会津若松市町北町上荒久田字宮下142","磐越道会津若松IC側","0242-37-0777","9:00～24:00","無し","37.51832577 139.9222191"
"id_shop_3d4009b177eb5f1987c053b20ab02180","3d4009b177eb5f1987c053b20ab02180","G3ポロス原町店","南相馬市原町区北原字本屋敷188","国道6号線沿い ショッピングモール「ビアフレスコ原町」敷地内","0244-25-3522","10:00～23:45","年中無休","37.62681848 140.9879442"
"id_shop_d21677e768a7b68c6f501b3d840ffea1","d21677e768a7b68c6f501b3d840ffea1","ラウンドワン福島店","福島市太田町14-18","福島駅前 西口すぐ","024-525-4731","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","37.75259469 140.4562354"
"id_shop_58b4d5272efebcef2bfe6db23d780d94","58b4d5272efebcef2bfe6db23d780d94","スーパーノバ福島","福島市黒岩字中島7-2","高速福島西ICより車で15分。国道4号線を右折し「黒岩」交差点手前左側。","024-544-0280","10:00～24:00","無し","37.72777476 140.4671878"
"id_shop_84ad0c511b9885beb9fea9b9a2335a8d","84ad0c511b9885beb9fea9b9a2335a8d","ラウンドワン郡山店","郡山市向河原町4-55","JR郡山駅東側(西口よりJRをくぐり約10分)","024-941-3191","10:00～24:00","無し",""
"id_shop_ca0feffeab21eb0fbab07a7a4a784ad2","ca0feffeab21eb0fbab07a7a4a784ad2","アミューズパーク郡山店","郡山市安積町日出山2-80","JR郡山駅より車で10分。東部幹線沿い。","0249-44-9898","店舗にてご確認ください","無し","37.37446344 140.3838207"
"id_shop_0b1d9086a319f94eb3d95a3fec678902","0b1d9086a319f94eb3d95a3fec678902","タイトーFステーション郡山オリエントパーク店","郡山市安積町荒井字大久保35-1","","024-946-8222","","","37.37465045 140.3487929"
"id_shop_b60c5050c68c9cf00045402a6254f5c5","b60c5050c68c9cf00045402a6254f5c5","ゲームメガみらい平店","つくばみらい市陽光台1-14-1","みらい平駅前","0297-20-7070","9:30～24:00","無し",""
"id_shop_cc46293e13922d30910df91d3fd4d769","cc46293e13922d30910df91d3fd4d769","ゲームメガつくば店","つくば市小野崎177-2","","029-846-1200","","","36.07824 140.10428"
"id_shop_675284c3ffd1b400d8bd183b63067f4f","675284c3ffd1b400d8bd183b63067f4f","アミューズビバ","ひたちなか市東大島2-11-11-1Fゲームコーナー","勝田駅東口より北へ1km","029-274-7311","","","36.40636031 140.5317325"
"id_shop_4239056cc44c43fd631159e17878c578","4239056cc44c43fd631159e17878c578","AMジャムジャムひたちなか本店新館","ひたちなか市田中後40-2","北関東自動車道 ひたちなかインターから車で約5分","029-263-7615","10:00～24:00","無し","36.34746899 140.5800737"
"id_shop_1c0c48cf7a252372413c7fd5794bec2c","1c0c48cf7a252372413c7fd5794bec2c","ピンクパンサー 下妻店","下妻市小島884-10","国道旧294号線沿い","0296-43-6880","12:00～24:00","無し","36.17067062 139.9664734"
"id_shop_ff550daad1fa57b20a57cf08d83ca6d7","ff550daad1fa57b20a57cf08d83ca6d7","ゲームパドック プラスワン","古河市小堤1916-1","国道125号、古河方面から下妻方面に走行、新幹線のガードをくくって500m左手","0280-98-5161","9:00～24:00","無し","36.2067047 139.7580433"
"id_shop_b87618a0bded87615e2d0b2e2b1bf52e","b87618a0bded87615e2d0b2e2b1bf52e","ゲームパニックつくば","土浦市中村東1-1-1","","080-3350-1839","","","36.04632758 140.1679958"
"id_shop_32ab165b7c80a472a0e4e261b647e86e","32ab165b7c80a472a0e4e261b647e86e","ピンクパンサー土浦店","土浦市木田余4585-3","","029-886-6467","","","36.106571 140.215204"
"id_shop_3d4a60c258b360a0ec49db6d65fd9d70","3d4a60c258b360a0ec49db6d65fd9d70","ゲームメガ日立店","日立市東多賀町5-10-10","常陸多賀駅徒歩5分","0294-32-1983","10:00～24:00","無し","36.54818909 140.6305166"
"id_shop_d9f14f27390811525536fef00f105e7b","d9f14f27390811525536fef00f105e7b","ユーズランド水戸内原店","水戸市内原2-1イオンモール水戸内原2F","","029-259-1218","","","36.374428 140.3590138"
"id_shop_8fc5dab945ef9260b7a052c0b76e15f2","8fc5dab945ef9260b7a052c0b76e15f2","インターパークプラスワン","宇都宮市インターパーク6-5-1","国道4号線、北関東自動車道、宇都宮上三川インターインター降りてすぐ","028-657-6789","9:00～24:00","無し","36.48822111 139.9053211"
"id_shop_7aeaea6a3c1c785518fe33327dec1841","7aeaea6a3c1c785518fe33327dec1841","GiGO宇都宮","宇都宮市東宿郷5-1-7","","028-633-6082","","","36.558326 139.90882"
"id_shop_0390231c20f98cc6f32930f3bcd36381","0390231c20f98cc6f32930f3bcd36381","ラウンドワン宇都宮店","宇都宮市江曽島町2072-1","宇都宮4号線 西原町・簗瀬ドンキホーテ様 西側","028-614-8171","平日10:00～23:50 土日祝6:00～23:50","無し","36.54080987 139.8868656"
"id_shop_a023f0b26ab95f166e55a54b2bbd02b0","a023f0b26ab95f166e55a54b2bbd02b0","シーサイドリゾート","宇都宮市睦町7-3","鹿沼街道沿い","028-632-5006","10:00～24:00","無し","36.56327652 139.8604649"
"id_shop_2a63bcb14f861dcbb9b9ec7c951f50a5","2a63bcb14f861dcbb9b9ec7c951f50a5","ドラマ足利店","足利市朝倉町244-1","東武伊勢崎線足利市駅より徒歩10分","0284-73-9559","10:00～24:00","無し","36.32220259 139.4503607"
"id_shop_cfe140e182afe5256b099af7305f9133","cfe140e182afe5256b099af7305f9133","インターワールド伊勢崎店","伊勢崎市宮子町3425-4","関東自動車道駒形ICから5分。伊勢崎オートレース近く","0270-25-4338","10:00～24:00","無し","36.3315169 139.1624928"
"id_shop_202381d92beaf8ad0c9b1b4a92801530","202381d92beaf8ad0c9b1b4a92801530","群馬レジャーランド伊勢崎店","伊勢崎市連取町3066-1","伊勢崎市内県道2号線沿い伊勢崎オート近く","0270-40-5330","一部24時間営業","無し","36.31824274 139.1723592"
"id_shop_7242aefd06818f758ebf4e999a539d39","7242aefd06818f758ebf4e999a539d39","ラウンドワン前橋店","前橋市天川大島町1101-1","両毛線前橋大島南口下車 徒歩約6分","027-287-1501","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.36935145 139.1049239"
"id_shop_adf8005a97534d66a3c35f2f1581a31a","adf8005a97534d66a3c35f2f1581a31a","ユーズランド太田店","太田市石原町81-イオンモール太田2F","イオン太田SC2F東武伊勢崎線太田駅よりバスで10分東北道館林ICよりR354～R122(太田バイパス)経由約30分","0276-47-8722","10:00～23:00","無し","36.29518018 139.4003615"
"id_shop_edb06a690bfcfaa08a625124289bce7c","edb06a690bfcfaa08a625124289bce7c","群馬レジャーランド太田店","太田市西矢島町162-2","","0276-47-8030","一部24時間営業","無し","36.26802219 139.3761382"
"id_shop_2d82aa59dff25476df6904ba28a5db0f","2d82aa59dff25476df6904ba28a5db0f","群馬レジャーランド渋川店","渋川市八木原1364","","0279-25-0718","","","36.4742053 139.0154654"
"id_shop_00f4cb833487484edafae72b2cb0c22d","00f4cb833487484edafae72b2cb0c22d","群馬レジャーランド藤岡店","藤岡市中2002-1","県道13号沿い、上信越道藤岡IC北 カーオプション店『ピット100』2階","0274-40-2371","一部24時間営業","","36.27426745 139.0718857"
"id_shop_0fdd67eda5e5a23cd3a764a7499923ec","0fdd67eda5e5a23cd3a764a7499923ec","ルパン122","邑楽郡邑楽町大字中野1593","東武小泉線本中野駅下車徒歩20分","0276-88-7510","17:00～24:00 土日祝10:00～24:00","毎週火曜日","36.27008866 139.4600086"
"id_shop_5c0ebcbdea4539f37d2e190b43ef47ba","5c0ebcbdea4539f37d2e190b43ef47ba","ユーズランド高崎店","高崎市棟高町1400-イオン高崎SC2F","","027-310-9113","10:00～23:00","","36.39047889 139.0067302"
"id_shop_d9781d1e3819d9ab817de8afa9c39580","d9781d1e3819d9ab817de8afa9c39580","群馬レジャーランド高崎駅東口店","高崎市江木町333-1高崎EXビル2F","JR高崎駅東口徒歩10分","027-330-3002","一部24時間営業","無し","36.32992086 139.0128661"
"id_shop_32b617659c0fb867b079027e4acebc5f","32b617659c0fb867b079027e4acebc5f","タイトーステーション大宮店","さいたま市大宮区大門町1-1","大宮駅東口徒歩1分","048-782-5461","9:00～翌1:00","無し","35.907441 139.625505"
"id_shop_fcfde039171610b4488ab5d9c499d0ac","fcfde039171610b4488ab5d9c499d0ac","埼玉レジャーランド大宮ラクーン店","さいたま市大宮区宮町1-60大宮ラクーン5F","","048-871-5539","","",""
"id_shop_8f8498df7ce389566fcb8d1af8b42a55","8f8498df7ce389566fcb8d1af8b42a55","ラウンドワン大宮店","さいたま市大宮区宮町4-90-7","JR「大宮駅」下車徒歩10分","048-658-5666","10:00～23:50、[土日祝]6:00～23:50","無し","35.91078012 139.6254963"
"id_shop_db53512420cab3560e480612f67cc29a","db53512420cab3560e480612f67cc29a","アミューズメントフィールドバイヨン","ふじみ野市うれし野2-16-1LCモールうれし野2F","東武東上線「ふじみ野」駅徒歩6分ショッピングモールリズム横","0492-65-1400","10:00～24:00","無し",""
"id_shop_5c5671e5665396936d1c3f84e18ced4c","5c5671e5665396936d1c3f84e18ced4c","ゲームパニック三郷","三郷市ピアラシティ1-1-200","","048-953-8295","","","35.84215546 139.8548102"
"id_shop_b43360114425aaa11b7df3fb9a56d504","b43360114425aaa11b7df3fb9a56d504","ラウンドワンららぽーと新三郷店","三郷市新三郷ららシティ3-1-1ららぽーと新三郷 2F","武蔵野線 「新三郷駅」下車 西口直結","048-950-7501","10:00～24:00","無し","35.859813 139.865774"
"id_shop_ec84a3398f86c39a1d6a7ea2ee37a3d1","ec84a3398f86c39a1d6a7ea2ee37a3d1","ラウンドワン上尾店","上尾市大字平塚917-1","国道17号線上尾市役所前を伊奈方面へ 平塚交差点左折すぐ平塚公園前","048-778-3411","10:00～24:00","無し","35.98574121 139.6078308"
"id_shop_c581e57fa87bbba2aa16d2b874a32572","c581e57fa87bbba2aa16d2b874a32572","ラウンドワンさいたま･栗橋店","久喜市小右衛門192-1","国道4号 東北新幹線 高架そば","0480-55-0831","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_2ff7fa1d263e1c5f34fc394037ce85c5","2ff7fa1d263e1c5f34fc394037ce85c5","ラウンドワンさいたま･上里店","児玉郡上里町大字金久保字周川394-1","国道17号「金久保」交差点 東","0495-35-2201","10:00～24:00","無し","36.259925 139.137383"
"id_shop_c522a52cbaf30606407bbe64ed87a6b0","c522a52cbaf30606407bbe64ed87a6b0","ラウンドワン入間店","入間市小谷田3-7-25","西武池袋線入間市駅 下車","042-960-1521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.82812299 139.3755366"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し",""
"id_shop_312f194a0d54f18409a45a4fea90f96b","312f194a0d54f18409a45a4fea90f96b","スポーツウェーブ鉄腕24浜野店","千葉市中央区浜野町1025-59","館山自動車道蘇我ICより車で8分","043-300-8033","一部24時間営業","無し","35.55423187 140.1264305"
"id_shop_4fb91ba1fc409af2f76b83d748158eab","4fb91ba1fc409af2f76b83d748158eab","スポーツウェーブ鉄腕24稲毛長沼店","千葉市稲毛区長沼原町697","東関東自動車道 千葉北ICから約5分 千葉総合運動場そば","043-215-5560","一部24時間営業","無し",""
"id_shop_52afc483376e80cd197e81f8ca188dab","52afc483376e80cd197e81f8ca188dab","パレパレ稲毛長沼店","千葉市稲毛区長沼原町731-25フレスポ稲毛A2棟-4","JR稲毛駅より京成バス山王町行き、ヴィルフォーレ下車2分","043-304-7878","9:00～24:00","無し","35.65661147 140.1265126"
"id_shop_4249f8c34ce521a515348c72ca2cf07e","4249f8c34ce521a515348c72ca2cf07e","GiGO幕張","千葉市美浜区ひび野1-8メッセアミューズモール1F","","043-273-5261","","","35.6497577 140.0401619"
"id_shop_dda5ddf28f3773825ad96fcec0d611d2","dda5ddf28f3773825ad96fcec0d611d2","千葉レジャーランド成東店","山武市姫島111-1","国道126号線成東町姫島地内ローソン奥","047-580-1777","一部24時間営業","無し","35.58828462 140.3904243"
"id_shop_cb43ad3a9f2c7f57e4ea5c9c3c4b713f","cb43ad3a9f2c7f57e4ea5c9c3c4b713f","ゲームチャリオット五井店","市原市五井中央西2-1-2","JR五井駅西口駅前","0436-23-5533","10:00～24:00","無し","35.51363106 140.0899562"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_cc7547a287ee57a978d33b88d616b22f","cc7547a287ee57a978d33b88d616b22f","ゲームチャリオット辰巳店","市原市市原500-1","館山自動車道蘇我ICより車で10分、国道297号線沿い","0436-41-9211","10:00～24:00","無し","35.52471801 140.121946"
"id_shop_7120738915e1c2b4bc451fd6f01da9cb","7120738915e1c2b4bc451fd6f01da9cb","大慶園","市川市大町359","JR市川大野駅下車 市川植物園行きバス乗車 市川斎場前下車徒歩10分・北総線大町駅から車5分","047-337-5001","一部24時間営業","無し","35.76304297 139.96933"
"id_shop_a6a4bbc96fb0774441ea773b7b82f03e","a6a4bbc96fb0774441ea773b7b82f03e","アドアーズ中野店","中野区中野5-52-15ブロードウェイ185","中野ブロードウェイ内左手","03-3389-7670","10:00～23:45","無し","35.70931435 139.6656989"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_8aa4b9527d2f53e799ce20cc16de7bec","8aa4b9527d2f53e799ce20cc16de7bec","ゲ-ムリボン","北区東十条4-4-23","JR京浜東北線東十条駅徒歩1分","03-3911-9066","10:00～24:00","無し","35.76577075 139.7276432"
"id_shop_356aa71e6b4000903cf76777676b9e3a","356aa71e6b4000903cf76777676b9e3a","namco王子サンスクエア店","北区王子1-4-1サンスクエア2F","","03-5959-9830","","","35.7529261 139.7377633"
"id_shop_f5e78bff2c03b1908ba2b3cd1768be5c","f5e78bff2c03b1908ba2b3cd1768be5c","GiGO赤羽","北区赤羽1-7-9赤羽第一葉山ビルB1","","03-5249-3725","","","35.778926 139.722383"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166"
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245"
"id_shop_b561d58785c955042af7bc00040c224b","b561d58785c955042af7bc00040c224b","ラウンドワンららぽーと湘南平塚店","平塚市天沼10-1ららぽーと湘南平塚店3F","JR平塚駅から徒歩12分","0463-25-4051","10:00～23:50 土日祝6:00～23:50","無し","35.335825 139.354769"
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","綱島街道「樽町」交差点より東へ300m","045-533-6151","9:00?23:50、土日祝6:00～23:50","無し","35.53198182 139.6371126"
"id_shop_6f570f9aa2b4baa7243dbbebb27f8052","6f570f9aa2b4baa7243dbbebb27f8052","GiGO綱島","横浜市港北区綱島西2-6-29城田ビル3F","","045-547-1199","","","35.5364623 139.6324113"
"id_shop_92b6309a71a45b616849ca71929e3f73","92b6309a71a45b616849ca71929e3f73","タイトーステーション横浜西口五番街店","横浜市西区南幸1-12-9","JR・相鉄線・東横線・みなとみらい線 横浜駅より徒歩3分","045-411-5288","平日10:00～23:50 土日祝日9:00～23:50","無し","35.464648 139.619593"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_dc7e85bf8f5580e609fa2a9a8c943eb9","dc7e85bf8f5580e609fa2a9a8c943eb9","タイトーFステーション上越店","上越市富岡3524J-maxシアター内1F","J-MAXシアター1F","025-530-7115","","","37.148097 138.259034"
"id_shop_cd7cde435c4a850935772a09462609c4","cd7cde435c4a850935772a09462609c4","HapipiLand十日町店","十日町市丑735-1","","080-7143-5507","","","37.13648 138.7456"
"id_shop_6b0e0c641daadb6ba03f0ba1cf4e2495","6b0e0c641daadb6ba03f0ba1cf4e2495","ラウンドワン新潟店","新潟市中央区美咲町2-1-38","新潟バイパス 黒崎ICより約5分・ホンマ健康ランド様前","025-280-1322","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し",""
