id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_a69c4e4a85a64e489e74ba6999d44eb0","a69c4e4a85a64e489e74ba6999d44eb0","アドアーズ北42条店","札幌市東区北42条東7-1","丘珠空港通 ドン・キホーテ2F","011-748-7530","10:00～23:00","無し","43.11197882 141.3551118"
"id_shop_a35f4f2cc96cb5c9f07986ff7d31cb6a","a35f4f2cc96cb5c9f07986ff7d31cb6a","キャッツアイ東苗穂店","札幌市東区東苗穂6条2-1-25","札樽自動車道雁来ICから車3分","011-789-1500","10:00～24:00","無し","43.09235265 141.4070002"
"id_shop_259cb0243f70ae8d5694e14333300257","259cb0243f70ae8d5694e14333300257","ゲームパークキャッツアイ清田店","札幌市清田区清田1条1-20-1","国道36号線、札幌ドームより車5分","011-884-2828","10:00～24:00","無し","43.00286736 141.4364379"
"id_shop_61c72dfaf766a6bc416c72c8bc6652f3","61c72dfaf766a6bc416c72c8bc6652f3","カラオケルームキャッツアイ栄通店","札幌市白石区栄通19-11-43","札幌市営地下鉄南郷18丁目駅下車徒歩15分","011-855-4412","10:00～24:00","無し","43.02523848 141.4364941"
"id_shop_0863f91cd5546570254d6f7ebc230c0a","0863f91cd5546570254d6f7ebc230c0a","キャッツアイ苫小牧駅前店","苫小牧市木場町1-3","","0144-82-8538","","","42.64136742 141.5979673"
"id_shop_66d7e7ba93cfca56bea1fe18ee6cd15d","66d7e7ba93cfca56bea1fe18ee6cd15d","ファンタジープラザ苫小牧店","苫小牧市木場町1-6-1MEGAドンキホーテ苫小牧店2F","","0144-34-4390","","","42.64112709 141.5953404"
"id_shop_4d41b23a1559252ddf68e600a3e5522b","4d41b23a1559252ddf68e600a3e5522b","タイトーステーションイオンモール釧路昭和","釧路市昭和中央4-18-1イオンモール釧路昭和2F","JR釧路駅より車で約15分または、くしろバス「イオン釧路昭和店」降車","0154-55-4623","9:00-翌1:00","無し","43.027025 144.360201"
"id_shop_1e21d2fc32de4e3db6088c4d1eecdcd0","1e21d2fc32de4e3db6088c4d1eecdcd0","ハロータイトー釧路貝塚","釧路市貝塚3-2-28コープさっぽろ釧路貝塚店1F","","0154-42-7477","","","42.99625518 144.4102768"
"id_shop_8a72372e337fbc49b0fd4cee50ea8fd4","8a72372e337fbc49b0fd4cee50ea8fd4","PALOむつ","むつ市中央2-7-8","","070-3100-4671","","","41.2869745 141.1838083"
"id_shop_e739429d5e4599885a2dd64f185dc423","e739429d5e4599885a2dd64f185dc423","PALO五所川原","五所川原市大字唐笠柳字藤巻641-1","","070-3100-5496","","","40.80095013 140.4614581"
"id_shop_67b012669cbaf1d46a8610968e55443a","67b012669cbaf1d46a8610968e55443a","タイトーFステーション八戸店","八戸市三日町27","","017-838-3757","","","40.509433 141.490509"
"id_shop_6a80f46ca5bc4d9d4792f43032a7155e","6a80f46ca5bc4d9d4792f43032a7155e","ファンタジードームはちのへ","八戸市江陽2-14-1ラピア長崎屋八戸店内","長崎屋八戸店内","0178-47-1370","10:00～20:00","無し","40.5217548 141.5034775"
"id_shop_e2b02823839059167f286dd1098ed0f2","e2b02823839059167f286dd1098ed0f2","スペースファンタジーインフィニ店","弘前市城東北3-10-1さくら野弘前店4F","","0172-26-2661","10:00～23:45","母店に準ずる。","40.60673278 140.495868"
"id_shop_b959ed59f8e5429ebc864ece5e8d02cb","b959ed59f8e5429ebc864ece5e8d02cb","BINGO一関店","一関市山目字中野92-1","一関ICを降り342号線を4号線方面へ 4号線の交差点を右折、100メートル右側 一関消防署隣り","0191-25-6899","10:00～24:00","無し","38.93346883 141.1175074"
"id_shop_c2882108b1e7e8ffe1e4d8aa7f1c387b","c2882108b1e7e8ffe1e4d8aa7f1c387b","北上ヤングボウル","北上市柳原町2-3-3","JR北上線「柳原」徒歩2分","0197-65-1231","10:00～24:00","無し","39.293275 141.109396"
"id_shop_0ddb92f7f661a49636ecee6a4274ba3e","0ddb92f7f661a49636ecee6a4274ba3e","サンシャイン","盛岡市大通2-7-21","盛岡大通り沿い","019-622-9516","10:00～24:00","無し","39.70320065 141.1454348"
"id_shop_7a63d9a6a36ac7a0e27af2606daacd9f","7a63d9a6a36ac7a0e27af2606daacd9f","タイトーステーション仙台ベガロポリス店","仙台市太白区西多賀5-24-1","国道286号沿い、JR長町駅より車で10分","022-307-3685","10:00～24:00","無し","38.2198309 140.8461206"
"id_shop_3a9920918027b30c5689d603a7086f2c","3a9920918027b30c5689d603a7086f2c","タイトーステーション仙台名掛丁店","仙台市青葉区中央1-7-13","JR仙台駅・地下鉄仙台駅より徒歩5分(ハピナ名掛丁アケード内)","022-215-1664","9:00～24:00","無し","38.262028 140.879112"
"id_shop_b76d142a7302345d0ebcf5e5bca7a003","b76d142a7302345d0ebcf5e5bca7a003","HapipiLand古川店","大崎市古川沢田字筒場15イオンタウン古川2F","","080-7204-4439","","","38.59857 140.97282"
"id_shop_9b7aaafb13b4639fbb4d8dcb24b6c6d5","9b7aaafb13b4639fbb4d8dcb24b6c6d5","ソユーゲームフィールド古川店","大崎市古川沢田字筒場浦15イオンタウン古川内","","0229-27-1785","","","38.599076 140.974141"
"id_shop_1b6ebd593f4d866d4be2ca8abb94c710","1b6ebd593f4d866d4be2ca8abb94c710","ユーズランド大河原店","柴田郡大河原町字小島2-1フォルテ2F","","0224-51-1237","","","38.065153 140.737021"
"id_shop_b2be47017999274f376b4d298b977df7","b2be47017999274f376b4d298b977df7","トムソーヤのなかまたち鷹巣店","北秋田市栄字中綱31-1イオンタウン鷹巣店","","080-7195-3578","施設の営業時間に準じる","","40.229809 140.384714"
"id_shop_38101e4fddc3397596bf180be739bffa","38101e4fddc3397596bf180be739bffa","namcoイオンタウン大館西店","大館市根下戸新町18-121イオンタウン大館西内","","0186-42-4997","","","40.2737682 140.5298986"
"id_shop_5196cb17ba8ce7ffc900b8ad0eaba538","5196cb17ba8ce7ffc900b8ad0eaba538","トムソーヤのなかまたち湯沢店","湯沢市字上荻生田162イオンスーパーセンター湯沢店内","","0183-72-2811","","","39.150546 140.469263"
"id_shop_d67af21ae630b3bb203363b17a2907c9","d67af21ae630b3bb203363b17a2907c9","モーリーファンタジー本荘","由利本荘市石脇字田中138イオンスーパーセンター本荘店1F","","080-3476-8892","","",""
"id_shop_ea9f9e2efb5aa1a18ef58fd77f92563d","ea9f9e2efb5aa1a18ef58fd77f92563d","友栄秋田営業所","秋田市中通2-8-1フォンテAKITA店内4F","JR奥羽本線秋田駅徒歩2分イトーヨーカドー秋田店内","018-832-1417","9:00～22:00","無し","39.71631425 140.1276029"
"id_shop_4dbebcbd6747ba4c940ab5d2c58c9940","4dbebcbd6747ba4c940ab5d2c58c9940","ロックンボウル","秋田市広面字長沼301","","018-831-6900","10:00～翌5:00","無し","39.71725634 140.1434496"
"id_shop_e4f8df8b2db348866fae8a6583af59e9","e4f8df8b2db348866fae8a6583af59e9","ビーカム成沢店","山形市成沢西5-3-27","ヤマザワ成沢店側","023-689-0366","10:00～24:00","無し","38.20856169 140.3177262"
"id_shop_0ce8d1a451be3a55643f66bc6198ab04","0ce8d1a451be3a55643f66bc6198ab04","ドリームファクトリーいわき店","いわき市中央台飯野4-1","","0246-28-3008","","","37.013416 140.917648"
"id_shop_552ccc1cc0762cec7839071649f02ea1","552ccc1cc0762cec7839071649f02ea1","アミューズパークいわき神谷店","いわき市平下神谷字馬洗7-1","","0246-34-7217","9:00～24:00","無し","37.06530832 140.9425725"
"id_shop_551eebd41102424523691ddf0f7e5f30","551eebd41102424523691ddf0f7e5f30","サープラ福島あそびタウン","福島市栄町1-1パワーシティーピポット内","JR福島駅構内","024-526-3536","9:00～24:00","無し","37.75708655 140.4603393"
"id_shop_c06095171d021afb4de4688402ae0dec","c06095171d021afb4de4688402ae0dec","HapipiLand福島店","福島市鎌田舟戸前14-1ドン･キホーテ福島店内","","070-1479-6751","","","37.7904 140.48908"
"id_shop_8217051d78c617aee5598c43a05a8afd","8217051d78c617aee5598c43a05a8afd","ゲームスペースA-3","西白河郡西郷村豊作西15-16-17","新白河駅高原口より徒歩3分","0248-23-3421","10:00～24:00","無し","37.12433442 140.1824915"
"id_shop_5dceedeab4f1ab37b3e6ccfce0a10b16","5dceedeab4f1ab37b3e6ccfce0a10b16","namcoイオンタウン郡山店","郡山市松木町2-88イオンタウン郡山","","024-943-2715","","","37.389283 140.390809"
"id_shop_a7f94f69442a39e799a0cea993878190","a7f94f69442a39e799a0cea993878190","タイトーFステーション郡山アティ店","郡山市駅前1-16-7郡山アティ7F","","024-990-2368","","","37.3970176 140.3853176"
"id_shop_1c0c48cf7a252372413c7fd5794bec2c","1c0c48cf7a252372413c7fd5794bec2c","ピンクパンサー 下妻店","下妻市小島884-10","国道旧294号線沿い","0296-43-6880","12:00～24:00","無し","36.17067062 139.9664734"
"id_shop_36a08115550b29b8ba4174361caf2e79","36a08115550b29b8ba4174361caf2e79","楽市楽座イオンモール土浦店","土浦市上高津367イオン土浦ショッピングセンター3F","イオン土浦ショッピングセンター内","029-826-8907","9:00～21:00","無し",""
"id_shop_5d640c951c494ae457dd990c2e41e19b","5d640c951c494ae457dd990c2e41e19b","タイトーFステーションヨークタウン坂東店","坂東市辺田1104-1ヨークタウン坂東内","","092-626-1775","","","36.037647 139.892232"
"id_shop_6a4635ce0a25a2cd407b1a293dc866a4","6a4635ce0a25a2cd407b1a293dc866a4","ソユートイズニューヨーク守谷店","守谷市百合ケ丘3-249-1イオンタウン守谷2F","","0297-47-1685","9:00～24:00","無し",""
"id_shop_181006999e3cb70b50befba61863f1bd","181006999e3cb70b50befba61863f1bd","こころっこヒタチエ店","日立市幸町1-16-1ヒタチエ5Fプレビプレイランド","","0294-23-2046","","","36.5918049 140.6568276"
"id_shop_6b943883cac4868fb2ac1ee0b254d8e1","6b943883cac4868fb2ac1ee0b254d8e1","namcoロブレ小山店","小山市中央町3-7-1ロブレ小山店4F","","0285-38-6103","","","36.312436 139.805218"
"id_shop_89c0afe57c687e4b1a04619d6d460d49","89c0afe57c687e4b1a04619d6d460d49","アドアーズアシコタウンあしかが店","足利市大月町3-2アシコタウンあしかが","","0284-40-2077","10:00～22:00","","36.336054 139.476971"
"id_shop_54694780f3b5bc644fc3f08b4dbdddda","54694780f3b5bc644fc3f08b4dbdddda","大田原スポーツランド","那須塩原市一区町104-60","大田原ゴルフセンター入口付近(パチンコニラク前)","0287-36-7137","10:00～翌2:00","無し","36.85195131 139.9934495"
"id_shop_1fdcfabd57d7463fab0d892a96464b7a","1fdcfabd57d7463fab0d892a96464b7a","ゲームワンダーランド2東店","伊勢崎市東小保方町3464-1","291号線沿い流通団地交差点近く","027-061-0891","一部24時間","無し","36.32856 139.247267"
"id_shop_7b16e0227c7281cf3025faaeda444c74","7b16e0227c7281cf3025faaeda444c74","ゲームパークM1","前橋市国領町2-13-6","上毛線中央前橋駅から徒歩2km弱","027-212-9840","10:00～翌4:00","無し","36.40526496 139.0659813"
"id_shop_a6dce280840f03d55099f47d2ffeb9be","a6dce280840f03d55099f47d2ffeb9be","宝島 桐生店","桐生市永楽町5-10MEGAドン･キホーテ桐生店3F","","0277-47-3464","","","36.412431 139.335867"
"id_shop_7e132fe659ec20300914319464a00d27","7e132fe659ec20300914319464a00d27","THE 3RDプラネット高崎店","高崎市下和田町5-3-8メディアメガ高崎内","JR高崎駅徒歩1分","027-310-6611","9:00～24:00","無し","36.31903628 139.0140107"
"id_shop_de07103f634ff9d77d9a324ea69ac6af","de07103f634ff9d77d9a324ea69ac6af","タイトーFステーション高崎オーパ店","高崎市八島町46-1高崎オーパ7F","","027-395-0710","","","36.32315 139.01112"
"id_shop_d59cabd0e4185ecf5e088ff38d9529f6","d59cabd0e4185ecf5e088ff38d9529f6","タイトーステーション和光店","和光市丸山台1-4-5","東武東上線・和光市駅より徒歩5分","048-465-7161","10:00～24:00","無し","35.7866282 139.6126907"
"id_shop_92ebffc003da3d9f4e271384a093a475","92ebffc003da3d9f4e271384a093a475","アドアーズ和光店","和光市本町3-5Million Annex 和光1-3F","和光市駅南口駅前交番前","048-463-5108","10:00～23:30","無し","35.78829096 139.6116504"
"id_shop_4cc6161a7567f489fac3297bd21896f6","4cc6161a7567f489fac3297bd21896f6","キャロム 坂戸店","坂戸市関間2-151-1","西入間警察署裏","0492-84-7821","12:00～翌3:00/祝前日、土曜日 午前5:00まで","無し",""
"id_shop_1ae3a92206a3069876c9477760e61a8f","1ae3a92206a3069876c9477760e61a8f","楽市楽座イオンモール川口前川店","川口市前川1-1-11イオンモール川口前川店3F","蕨駅より車で5分ダイヤモンドシティ内","048-262-1493","10:00～21:00","無し","35.83347105 139.7063681"
"id_shop_f5b69f774d0b9c46ddc566338c0760da","f5b69f774d0b9c46ddc566338c0760da","キャロム 所沢店","所沢市下安松969-1","旧463号沿い","042-946-2160","12:00～翌3:00/祝前日、土曜日翌5:00まで","無し","35.79154567 139.5041836"
"id_shop_392ff63e272e0674dd5d7424b97905c8","392ff63e272e0674dd5d7424b97905c8","ユーズランド春日部店","春日部市下柳420-1イオンモール春日部2F 2037","庄和インターそば","048-745-2501","施設の営業時間に準じる","施設の営業日に準じる","35.987895 139.788478"
"id_shop_45bb1f260ffe977472ee7eb9855c81e4","45bb1f260ffe977472ee7eb9855c81e4","小川ヤングボウル","比企郡小川町大字青山749","","0493-72-3666","","","36.0503046 139.2607939"
"id_shop_79acc4fabba84d78ac86ab62eb1956d4","79acc4fabba84d78ac86ab62eb1956d4","namco熊谷店","熊谷市銀座2-97","","048-527-3675","","","36.1391878 139.3938251"
"id_shop_8068178b9a9a4f8185f0c48adbb6bbd1","8068178b9a9a4f8185f0c48adbb6bbd1","キャッツアイ八千代店","八千代市緑が丘西2-13-3ism緑が丘内","","047-480-0231","日～木・祝日:10:00～翌1:00  金・土・祝前日:10:00～翌2:00","","35.73361854 140.0724826"
"id_shop_8ddcec3f659516e7f0623ff13cdfc16f","8ddcec3f659516e7f0623ff13cdfc16f","八街ヤングボウル","八街市八街ほ380-11","","043-444-1119","","",""
"id_shop_7120738915e1c2b4bc451fd6f01da9cb","7120738915e1c2b4bc451fd6f01da9cb","大慶園","市川市大町359","JR市川大野駅下車 市川植物園行きバス乗車 市川斎場前下車徒歩10分・北総線大町駅から車5分","047-337-5001","一部24時間営業","無し","35.76304297 139.96933"
"id_shop_7112de276aa4d0a67e72f35e71f33e65","7112de276aa4d0a67e72f35e71f33e65","タイトーステーション旭サンモール店","旭市イ-2676-1サンモール3F","旭駅から歩いて5分。 イオン、サンモールの看板が目印","0479-62-5215","9:00～24:00","無し","35.725157 140.658686"
"id_shop_2713802289f8e45d4302b2626058cc9b","2713802289f8e45d4302b2626058cc9b","南ASOBI諸島キテミテマツド店","松戸市松戸1307-1キテミテマツド6F","","047-711-5135","","","35.782281 139.898689"
"id_shop_204288695d3898075ba48405c62d3295","204288695d3898075ba48405c62d3295","MorisiaAMUSE PARK","習志野市谷津1-16-1モリシア津田沼2F","","047-455-8660","","","35.689549 140.019093"
"id_shop_892675b7c073cfe07b5aa54063ff5ace","892675b7c073cfe07b5aa54063ff5ace","GAME SQUARE茂原店","茂原市六ツ野八貫野2785-1ライフガーデン茂原内","","0475-36-3919","","",""
"id_shop_b9388fb5e0987756d26a46f50aa61a42","b9388fb5e0987756d26a46f50aa61a42","アミュージアム茂原店","茂原市高師1622-1","JR茂原駅から車で10分。茂原街道沿いラオックスビル2F","0475-25-9996","10:00～24:00","無し","35.43657121 140.2847395"
"id_shop_4914c4e448ccdc353c7fa9e01fd58b81","4914c4e448ccdc353c7fa9e01fd58b81","館山ヤングボウル","館山市北条1564","JR館山駅より徒歩12分","0470-22-6611","10:00～24:00","無し","34.990732 139.86733"
"id_shop_cba4df9a6dec572c55c3f0da1d722f64","cba4df9a6dec572c55c3f0da1d722f64","世田谷オークラボウル","世田谷区桜3-24-1","","03-342-0271","10:00～11:00","無し","35.640433 139.638599"
"id_shop_7f9dc64f17696c8619d5f968f455e01b","7f9dc64f17696c8619d5f968f455e01b","namco中野店","中野区中野5-52-15中野ブロードウェイ別館","","03-5380-5442","10:00～24:45","","35.709163 139.666106"
"id_shop_52b6a8a91693be8dad46ff93fc2f546a","52b6a8a91693be8dad46ff93fc2f546a","キャッツアイ西葛西店","江戸川区西葛西4-2-28サニーモール西葛西ビル3F","東京メトロ東西線 西葛西駅 徒歩7分","03-5878-3185","10:00～21:00","無し","35.66852113 139.8619725"
"id_shop_afcca624f9f2666aa62b7c9f86304c02","afcca624f9f2666aa62b7c9f86304c02","タイトーステーション小田原シティモール店","小田原市前川120小田原シティーモールC棟2F","JR鴨宮駅より、徒歩約20分。","0465-45-5052","10:00～24:00","無し","35.281376 139.193786"
"id_shop_bbe5bf00ddb0e0cf3934f6f9b297b0fb","bbe5bf00ddb0e0cf3934f6f9b297b0fb","タイトーステーション小田原店","小田原市栄町1-3-12","小田原駅東口を出てすぐ","0465-23-2473","10:00～24:00","無し","35.2549212 139.1556658"
"id_shop_30e2b5b61cf7b104218054f27150b99d","30e2b5b61cf7b104218054f27150b99d","パラダイスシティ","横浜市旭区二俣川1-43-28ドン･キホーテ二俣川店5F","相鉄「二俣川駅」徒歩1分長崎屋4階","045-367-1940","10:00～21:00","無し","35.46470511 139.5321095"
"id_shop_44c75f26fac01903fddef4acaccb1490","44c75f26fac01903fddef4acaccb1490","タイトーステーション藤沢店","藤沢市南藤沢21-1","","0466-47-9153","10:00～23:50","無し","35.337282 139.487332"
"id_shop_02cbda6e44dffaf076dcfe1aeae688fe","02cbda6e44dffaf076dcfe1aeae688fe","プレイゾーンバンブー","南魚沼市竹俣60-6","JR「六日町」より車で5分。国道17号線沿い。","025-782-5277","11:00～24:00","無し","37.051028 138.868007"
"id_shop_8a0f3ddb969bfdf7a33e32b59b5f0495","8a0f3ddb969bfdf7a33e32b59b5f0495","メジャーロード白根店","新潟市南区上下諏訪木諭地948-2","ひらせい白根店敷地内","025-373-6810","9:00～24:00","無し",""
"id_shop_45da491103c2bfe0adf8c6ec5b9cdb19","45da491103c2bfe0adf8c6ec5b9cdb19","モーリーファンタジーf新潟南","新潟市江南区下早通柳田1-1-1イオンモール2F","新潟亀田ICから約5分。 JR新潟駅から約4キロ、JR亀田駅から約2.5キロ","070-3100-4212","9:00～22:00","無し",""
"id_shop_1933eea470dd28bc6b49a0aa05141bbe","1933eea470dd28bc6b49a0aa05141bbe","タイトーFステーションイオン新潟西店","新潟市西区小新南2-1-10イオン新潟西店3F","","025-201-3005","","","37.868329 138.994819"
"id_shop_315b1e78b3a2c82e7788ecd791603838","315b1e78b3a2c82e7788ecd791603838","メジャーロード黒埼店","新潟市西区山田3303","黒埼IC降りて国道8号を白根方面へ走りサントノーレ裏。","025-370-7300","8:00～24:00","無し","37.8682122 139.0173084"
"id_shop_70e4128489042e8ba3bafde958820ccc","70e4128489042e8ba3bafde958820ccc","レトロ","柏崎市田中13-3","","0257-24-0359","","","37.36108 138.56612"
"id_shop_e602a0b0fc7c3e95b8e585e0587bba6e","e602a0b0fc7c3e95b8e585e0587bba6e","タイトーFステーション燕三条店","燕市井土巻3-150イオン県央店アメニティ棟1F","上越新幹線・弥彦線 燕三条駅より徒歩五分","0256-66-4015","平日11:00～24:00 土日祝日9:00～24:00","無し","37.6505843 138.9342711"
"id_shop_e2a47fa4513f7a5e3569e35e82fee6dd","e2a47fa4513f7a5e3569e35e82fee6dd","アミューズメントスポットパルム","魚沼市井口新田250-1","","025-793-7031","","",""
"id_shop_92827658601f8b91607b24e08cc8ab70","92827658601f8b91607b24e08cc8ab70","ユーズランド高岡店","高岡市下伏間江383イオンモール高岡2F","イオン高岡SC2FJR高岡駅よりバスで10分能越自動車道高岡ICより東へ約3km","0766-27-2411","10:00～21:00","無し","36.72378877 137.016935"
"id_shop_0cee359ce99245e3111c39e33dfd8054","0cee359ce99245e3111c39e33dfd8054","namcoイオンモールかほく店","かほく市内日角タ25イオンモールかほく2F","","076-289-6101","","","36.70946 136.7034"
"id_shop_996a1ca1ab212cd50ea0af92c0b1220e","996a1ca1ab212cd50ea0af92c0b1220e","アピナ野々市店","野々市市白山町4-1イオンタウン野々市店内","","076-272-8100","","","36.527114 136.612517"
"id_shop_d8c30f9dbe2621cf91c7ca81cff89d64","d8c30f9dbe2621cf91c7ca81cff89d64","アピナ野々市バッティングセンター","野々市市若松町5-5","ホームセンターヤマギシ近く","076-248-8889","10:00～24:00","無し","36.5367673 136.6111101"
"id_shop_62ff639e2489665a5211d58edef7ee54","62ff639e2489665a5211d58edef7ee54","タイトーステーション金沢店","金沢市片町2-1-7宇都宮片町ビル1F","香林坊バス停より徒歩1分","0762-65-5316","10:00～24:00 金・土・祝前日10:00～翌1:00","無し","36.561336 136.652994"
"id_shop_7e24222472ebc60f52e82fa91fa10555","7e24222472ebc60f52e82fa91fa10555","GiGO福井","福井市丸山町1-410","","0776-52-0806","","","36.073357 136.243038"
"id_shop_747781a4a8154de8ea9b7eec5a8ee3a1","747781a4a8154de8ea9b7eec5a8ee3a1","キッズサーカスシピィ店","越前市新町7-8","","0778-42-6880","","","35.903982 136.1535"
"id_shop_fea8bb2f733a6d8af93b095e2dbad59a","fea8bb2f733a6d8af93b095e2dbad59a","アルプラザボウル鯖江","鯖江市下河端町16-6-1","","0778-54-0089","10:00～24:00","無し","35.968299 136.188691"
"id_shop_ea19cdb0bed513133ae38d60dc971065","ea19cdb0bed513133ae38d60dc971065","タイトーFステーション鯖江店","鯖江市下河端町16字下町16-1アルプラザ鯖江店","","077-851-8850","","","35.96799 136.18919"
"id_shop_d1b4c1e92a5e52e1c329769335e9ee90","d1b4c1e92a5e52e1c329769335e9ee90","楽市楽座イオンモール甲府店","中巨摩郡昭和町飯喰1505-1イオンモール甲府店2F","イオンモール甲府店内","055-269-5211","10:00～21:00","無し","35.623413 138.527362"
"id_shop_f20bafa8a9e5bdf99b7f8d4a58fbc848","f20bafa8a9e5bdf99b7f8d4a58fbc848","アミュージアム南アルプス店","南アルプス市小笠原1423-1トライアル南アルプス店1F","","055-283-3100","","","35.618069 138.467232"
"id_shop_bbb8c02091a72423f7dfe8da212e7b17","bbb8c02091a72423f7dfe8da212e7b17","ゲームゾーン岡谷","岡谷市中央町2-2-1","","0266-78-6008","","",""
"id_shop_d665fe4f603b45c5eae6a4f975fe5832","d665fe4f603b45c5eae6a4f975fe5832","THE 3RDプラネット長野大通り店","長野市権堂町1506-3長電権堂第2ビル1F","長野電鉄権堂駅徒歩2分","026-231-5015","9:00～24:00","無し",""
"id_shop_0a102ac9e15d8c2e7b95a21a9708c2c0","0a102ac9e15d8c2e7b95a21a9708c2c0","モーリーファンタジーf岐阜","岐阜市正木中1-2-1マーサ21 北館3F","ジャスコ岐阜店北側3階","070-3100-3566","10:00～22:00","無し","35.44803841 136.7447554"
"id_shop_3a8dfc1bed4360cd5e94ef54a7e2a18e","3a8dfc1bed4360cd5e94ef54a7e2a18e","アッシュ美濃加茂","美濃加茂市山手町2-56-1METOROSQUARE 2F","","0574-24-5571","","",""
"id_shop_97f0ae053439fc089f04dc84262fc1e0","97f0ae053439fc089f04dc84262fc1e0","GiGOマーゴ関","関市倉知516マーゴシネマ館2F","","0575-23-6617","","","35.479716 136.900472"
"id_shop_f6e892fd00ebb6c81c39d20f61786a62","f6e892fd00ebb6c81c39d20f61786a62","タイトーFステーションイオン富士宮","富士宮市浅間町1-8イオン富士宮SC3F","","0544-21-9898","","","35.220897 138.612227"
"id_shop_b9660fb1b2fd6356a5a3de0b860e06a3","b9660fb1b2fd6356a5a3de0b860e06a3","沼津バッティングスタジアム","沼津市岡一色三竹道19-2","","055-923-4199","10:00～24:00","無し",""
"id_shop_99b70c23bbbb00a4d003139105861033","99b70c23bbbb00a4d003139105861033","タイトーFステーションイオンモール浜松市野","浜松市中央区天王町諏訪1981-3イオンモール浜松市野2F","","053-411-3047","","","34.739929 137.762997"
"id_shop_ba7c5aa859523e1d39c4c43677529b27","ba7c5aa859523e1d39c4c43677529b27","タイトーステーション新浜松ザザシティ店","浜松市中央区鍛冶町15ザザシティ浜松西館2F","JR「浜松駅」・遠鉄「新浜松駅」から徒歩5分","053-413-5256","10:00～20:00","ザザシティ休館日","34.705137 137.729441"
"id_shop_5224869d8815289dfa11b713e4d98b10","5224869d8815289dfa11b713e4d98b10","アピナ磐田店","磐田市西貝塚横須賀道北3690イオンタウン磐田内","","0538-36-2626","","","34.727905 137.877149"
"id_shop_579c8ea9c962d403c60ab92f87ae8026","579c8ea9c962d403c60ab92f87ae8026","楽市楽座 イオンモール扶桑店","丹羽郡扶桑町南山名字高塚5","名鉄犬山線「扶桑駅」より車で10分。イオン扶桑店2F。","0587-93-7132","10:00～21:00","無し",""
"id_shop_b68a5f0191e67d109bb3b3fb1c8a812a","b68a5f0191e67d109bb3b3fb1c8a812a","GiGOイオンタウン刈谷","刈谷市東境町京和1","","0566-36-4338","","","35.0386452 137.0250458"
"id_shop_8b58cfdf1b7794784ea8e107ab52c1c8","8b58cfdf1b7794784ea8e107ab52c1c8","ダイナソアエイジ","大府市東新町3-88","","0562-47-1234","","","35.03099 136.95617"
