area,locname,locaddress 『艦これアーケード』オリジナルグッズキャンペーン参加店舗一覧2020年2月14日(金)～ 2020年3月22日(日)
東京都,アムネット五反田店,東京都品川区西五反田１－２７－５
東京都,アピナＳ武蔵小山店,東京都品川区小山３－２３－３ＳＤビルＢ１Ｆ
東京都,タイトーステーションＢＩＧＦＵＮ平和島店,東京都大田区平和島１丁目１－１ＢＩＧＦＵＮ平和島
東京都,ＡＭ　ＰＩＡ　大森,東京都大田区山王２－２－１５
東京都,セガワールド大森,東京都大田区山王2-1-5 大森駅ララビル2Ｆ
東京都,シルクハット　蒲田西口,東京都大田区西蒲田７－２－３　第二醍醐ビル地下１階～２階
東京都,ハイテクランドセガ池上,東京都大田区池上6-2-3 松山ビル2Ｆ
東京都,タイトーステーション 渋谷店,東京都渋谷区渋谷１－２４－１２渋谷東映プラザ
東京都,ハイテクランドセガ渋谷,東京都渋谷区渋谷1-14-14 EST 1F
東京都,アミューズメントスペースASO：VIBA！,東京都渋谷区恵比寿1-10-5三恵エビスビル2F
東京都,クラブセガ自由ヶ丘,東京都目黒区自由ヶ丘2-10-9
東京都,タイトー新宿南口ゲームワールド店,東京都新宿区新宿３－３５－８
東京都,タイトーステーション新宿東口店,東京都新宿区新宿３－２２－７　指田ビル
東京都,ゲームイエストロン,東京都新宿区新宿３丁目３４－９
東京都,新宿スポーツランド本館,東京都新宿区新宿3-22-12 サンパーク本館1F
東京都,ゲームスポット２１新宿西口,東京都新宿区西新宿１－１５－２
東京都,タイトーステーション新宿西口店,東京都新宿区西新宿１－１３－４
東京都,クラブセガ新宿西口,東京都新宿区西新宿1-12-5
東京都,セガ神楽坂,東京都新宿区神楽坂2-11 第2カグラヒルズ1F
東京都,アドアーズ中野,東京都中野区中野5-52-15ブロードウェイ185
東京都,ｎａｍｃｏ中野店,東京都中野区中野５－５２－１５中野ブロードウェイ別館
東京都,アピナ荻窪店,東京都杉並区上荻１－１３－１０ハクサンビル
東京都,タイトーＢＩＧＢＯＸ高田馬場店,東京都新宿区高田馬場１－３５－３　ＢＩＧＢＯＸ６Ｆ
東京都,ｎａｍｃｏ巣鴨店,東京都豊島区巣鴨１－１５－１ミヤタビルB1F・B2F
東京都,ラウンドワン池袋店,東京都豊島区東池袋１－１４－１
東京都,ＡＭ　サントロペ　池袋,東京都豊島区東池袋１－２９サントロペビル２Ｆ
東京都,セガ池袋ＧｉＧＯ,東京都豊島区東池袋1-21-1
東京都,タイトーステーション 池袋西口店,東京都豊島区西池袋１－１５－９第一西池ビル
東京都,ゲームシティ板橋店,東京都板橋区小茂根１－３２－９
東京都,ラウンドワン板橋店,東京都板橋区相生町１６－１３
東京都,８ＧＡＭＥＳ　上板橋,東京都板橋区常盤台４－３３－１５
東京都,ミラクルイン中村橋,東京都練馬区貫井１－１－２ＹＫビル２Ｆ
東京都,ラウンドワン吉祥寺店,東京都武蔵野市吉祥寺本町1-11-22
東京都,プラサカプコン吉祥寺店,東京都武蔵野市吉祥寺本町1-10-1いなりやビルB1F
東京都,プレイロットジョイ,東京都武蔵野市吉祥寺本町１－８－２３
東京都,フォルム武蔵境,東京都武蔵野市境南町２－７－２０ダイヤパレス第２　１階
東京都,アミューズランドモナコ調布駅前店,東京都調布市布田４－２－２２
東京都,ラウンドワン府中本町駅前,東京都府中市本町１－１３－３カネタビル
東京都,セガワールド府中,東京都府中市西原町1-6-2 フレスポ府中2F
東京都,タイトーステーション国分寺店,東京都国分寺市本町３－５－１１
東京都,ゲームシティ国分寺南店,東京都国分寺市南町２－１７－１ハタヤ第一ビル１Ｆ
東京都,タイトーステーション立川北口店,東京都立川市曙町２－４－５クリサス立川２・３Ｆ
東京都,アミューズランドモナコ立川,東京都立川市柴崎町３－４－１カワイヤビル
東京都,キラキラＡｓｏｂｏｘＮＥＷ立川店,東京都立川市柴崎町３－７－１７Ｎ－２ビル１Ｆ・Ｂ１Ｆ
東京都,クラブセガ立川,東京都立川市柴崎町3-2-1 サザンビル1F
東京都,ユーズランド日の出店,東京都西多摩郡日の出町大字平井237-3イオンモール日の出３Ｆ
東京都,ドラマ瑞穂店,東京都西多摩郡瑞穂町武蔵382-1
東京都,ドラマ八王子高倉店,東京都八王子市高倉町55-4
東京都,ゲームプラザセントラル八王子店,東京都八王子市東町12-15第5セントラル
東京都,シルクハット　八王子,東京都八王子市旭町２－５　八王子ツインタワービル３階
東京都,タイトーＦステーション南大沢店,東京都八王子市南大沢２－３Ｆａｂ南大沢２Ｆ
東京都,ＹＡＺワールド八王子みなみ野店,東京都八王子市みなみ野１－２－１アクロスモール３Ｆ
東京都,タイトーステーション 町田店,東京都町田市原町田６－２１－２３　松山ビル１階
東京都,セガ町田,東京都町田市原町田6-13-17　アーバンミサワビルB1F
東京都,ラウンドワン町田店,東京都町田市森野１－１３－１４
東京都,セガワールド福生,東京都福生市大字福生1076-1
東京都,ゲームプレイス　ＨＩＴ　ＩＮ　河辺,東京都青梅市河辺町１０－１０－１
東京都,キャロム青梅店,東京都青梅市千ケ瀬町4-326-1
東京都,セガワールド東大和,東京都東大和市桜ヶ丘1-1330-19 BIGBOX東大和1F
東京都,セガイオンモールむさし村山,東京都武蔵村山市榎1-1-3 イオンモールむさし村山2F
東京都,ラウンドワン武蔵村山店,東京都武蔵村山市伊奈平３－１－１
神奈川県,ＡＭ ＰＩＡ 川崎モアーズ,神奈川県川崎市川崎区駅前本町７番地　岡田屋モアーズ１・２階
神奈川県,シルクハット　川崎ダイス,神奈川県川崎市川崎区駅前本町８番地ダイスビル地下２階
神奈川県,ラウンドワン川崎大師店,神奈川県川崎市川崎区殿町１－５－１
神奈川県,タイトーステーション溝の口,神奈川県川崎市高津区溝口１－１１－８ＯＫＫＡ６３４ビル３階
神奈川県,イミグランデ溝口店,神奈川県川崎市高津区溝口１－１４－７　第二カスタムビル
神奈川県,ラウンドワン高津店,神奈川県川崎市高津区二子４－８－１
神奈川県,タイトーFステーション向ヶ丘遊園店,神奈川県川崎市多摩区登戸2718-1
神奈川県,ラウンドワン横浜駅西口店,神奈川県横浜市西区南幸２－８－１６
神奈川県,タイトーステーション 横浜西口五番街店,神奈川県横浜市西区南幸１－１２ー９
神奈川県,ラウンドワン横浜綱島店,神奈川県横浜市港北区樽町２－６－４０Ｔ-PLATZ内
神奈川県,クラブセガ綱島,神奈川県横浜市港北区綱島西2-6-29 城田ビル3F
神奈川県,イミグランデ日吉店,神奈川県横浜市港北区日吉２－２－４
神奈川県,THE 3RD PLANET 横浜本店,神奈川県横浜市都筑区中川中央1-25-1 NPモール6F
神奈川県,セガセンター南,神奈川県横浜市都筑区茅ケ崎中央3-25 
神奈川県,ドラマ港北インター店,神奈川県横浜市都筑区東方町321-6
神奈川県,ｎａｍｃｏ都筑店,神奈川県横浜市都筑区川和町８４６－１
神奈川県,ゲームコスモ鶴見店,神奈川県横浜市鶴見区豊岡町１７－４
神奈川県,ＡＭサントロペ伊勢佐木町,神奈川県横浜市中区伊勢佐木町３－９６ 日活会館３階
神奈川県,クラブセガ新杉田,神奈川県横浜市磯子区杉田1-1-1 らびすた新杉田2F
神奈川県,ゲームコスモ金沢文庫店,神奈川県横浜市金沢区谷津町344
神奈川県,プラサカプコン横須賀店,神奈川県横須賀市若松町2-30モアーズシティ4F
神奈川県,ゲームパラダイスゼロワン,神奈川県横須賀市若松町1丁目6
神奈川県,ベネクス大和店,神奈川県大和市下鶴間2752-2
神奈川県,イミグランデ大和店,神奈川県大和市鶴間2-12-27
神奈川県,ミリアンパーク　ネクサス,神奈川県厚木市田村町9-25
神奈川県,シルクハット本厚木,神奈川県厚木市中町２－４－１３　本厚木駅前ビル
神奈川県,イミグランデ本厚木店,神奈川県厚木市中町3-2-1
神奈川県,パームトップス,神奈川県厚木市中町4-15-9
神奈川県,神奈川レジャーランド厚木店,神奈川県厚木市戸室5-31-1
神奈川県,タイトーステーション海老名ビナウォーク店,神奈川県海老名市中央１－１８－１　ビナウォーク６番館２Ｆ
神奈川県,セガ海老名,神奈川県海老名市中央1-4-31 海老名プラザビル1F
神奈川県,タイトーステーション 戸塚西口店,神奈川県横浜市戸塚区戸塚４０２３
神奈川県,ラウンドワン横浜戸塚店,神奈川県横浜市戸塚区影取町１７５９－５
神奈川県,ＡＭ　ＰＩＡ　大船,神奈川県鎌倉市大船１－２４　大船駅前ビル１～３Ｆ
神奈川県,タイトーステーション 小田原店,神奈川県小田原市栄町１－３－１２
神奈川県,ゲームインファンファン藤沢店,神奈川県藤沢市鵠沼石上１－３－８
神奈川県,楽市楽座湘南藤沢店,神奈川県藤沢市辻堂新町4-3-5ﾐｽﾀｰﾏｯｸｽ湘南藤沢SC２F
神奈川県,ドラマ藤沢店,神奈川県藤沢市本藤沢5-6-8
神奈川県,ネバーランド2座間店,神奈川県座間市ひばりが丘４－１１－４８
神奈川県,アピナ橋本店,神奈川県相模原市緑区西橋本５－１－１ラ・フロール駐車場棟１階
神奈川県,ムトス相模原店,神奈川県相模原市中央区中央２－１－５
神奈川県,クラブセガ相模大野,神奈川県相模原市南区相模大野3-13-2　フレスコビル2F
神奈川県,アミューズメントランドYAZ平塚店,神奈川県平塚市田村1-4-26
神奈川県,ベネクス平塚店,神奈川県平塚市四之宮６－１０－２７
神奈川県,ラウンドワンららぽーと湘南平塚店,神奈川県平塚市天沼１０－１３階 ３３２８０番
神奈川県,小田原メトロポリス,神奈川県小田原市前川字相坪219-4
千葉県,ラッキー中央店・フェリシダ,千葉県千葉市中央区富士見2-8-1
千葉県,セガ千葉,千葉県千葉市中央区富士見 2-4-1
千葉県,スポーツウェーブ鉄腕24,千葉県千葉市中央区浜野町1025-59
千葉県,セガアリーナ蘇我,千葉県千葉市中央区川崎町51-1 ハーバーシティ蘇我 フェスティバルウォーク アミューズメント棟1F
千葉県,セガ幕張,千葉市美浜区ひび野1-8 メッセ･アミューズ･モール1F
千葉県,スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697番地
千葉県,パレパレ稲毛長沼店,千葉県千葉市稲毛区長沼原町731-17フレスポ稲毛Ａ２棟４
千葉県,ラッキー西千葉店,千葉県千葉市稲毛区弥生町1-15
千葉県,千葉レジャーランド稲毛店,千葉県千葉市稲毛区小仲台2-5-7海宝ビル2F
千葉県,クラブセガ稲毛オーツーパーク,千葉県千葉市稲毛区園生町380-1
千葉県,ウェアハウス南流山店,千葉県流山市南流山４－１６－６
千葉県,セガ我孫子,千葉県我孫子市柴崎字天王台 47-1
千葉県,アピナ印西店,千葉県印西市原１－２ビッグホップガーデンモール印西２Ｆ
千葉県,セガ松戸,千葉県松戸市日暮1-1-1 八柱駅第2ビル2F
千葉県,ゲームソニックビーム松戸,千葉県松戸市松戸1172-1
千葉県,ｎａｍｃｏ松戸店,千葉県松戸市松戸１２３０－１ピアザ松戸１Ｆ
千葉県,ラウンドワン市川鬼高店,千葉県市川市鬼高４－１－３
千葉県,本八幡ゲームUNO,千葉県市川市八幡２丁目１６ー６八幡ハタビルB1F
千葉県,アミューズメントエース市川,千葉県市川市市川１－９－１１サン市川ハイツ１階
千葉県,タイトーＦステーション市川妙典店,千葉県市川市妙典4-1-1　イオン市川妙典店2番街2F
千葉県,タイトーステーション 船橋店,千葉県船橋市本町１－６－１
千葉県,チャリオット船橋店,千葉県船橋市藤原5-6-7　2.3階
千葉県,セガららぽーとＴＯＫＹＯ－ＢＡＹ,千葉県船橋市浜町2-1-1 北館1F E122区画
千葉県,アミューズメントエース津田沼,千葉県船橋市前原西２－１５－１ファシービル
千葉県,ゲームランド津田沼店,千葉県習志野市津田沼１－２３－１イオンモール津田沼２Ｆ
千葉県,ＡＭ　ＰＩＡ　津田沼,千葉県習志野市津田沼１－２－１　十三ビル地下１階
千葉県,ラウンドワン習志野店,千葉県習志野市芝園１－４－５
千葉県,スーパービバホーム新習志野店２階,千葉県習志野市茜浜１－１－２　スーパービバホーム２Ｆ
千葉県,ラウンドワン八千代村上店,千葉県八千代市村上南１丁目５番地５４
千葉県,ラッキーバッティングドーム八千代店,千葉県八千代市大和田新田1088
千葉県,キャッツアイ八千代店,千葉県八千代市吉橋１８５１　ｉｓｍ緑ヶ丘内
千葉県,タイトーステーション 柏店,千葉県柏市柏２－３－１フーサワビル
千葉県,ゲームゴジラ,千葉県柏市柏１－１－１１ファミリかしわＢ１
千葉県,柏ガリバー,千葉県柏市柏１－１－１１丸井ビルＢ１Ｆ
千葉県,ハイテクセガ柏,千葉県柏市柏 1-1-11 丸井デパート内B1F
千葉県,タイトーFステーション柏中央,千葉県柏市十余二２４９－５
千葉県,ラウンドワンアリオ柏店,千葉県柏市大島田１丁目６番地１セブンパークアリオ柏　１０７０
千葉県,千葉レジャーランド野田店,千葉県野田市吉春776-1
千葉県,ゲームプラザセントラル浦安店,千葉県浦安市北栄1-16-15
千葉県,宝島新浦安店,千葉県浦安市入船１－４－１イオン新浦安店４Ｆ
千葉県,ラッキー佐倉店,千葉県佐倉市井野1475
千葉県,セガワールド成田,千葉県成田市東町 157-5
千葉県,プラサカプコン成田店,千葉県成田市ウイング土屋２４イオン成田ＳＣ２Ｆ
千葉県,アミューズメントパレスワンダーヴュー成田,千葉県成田市飯仲11-18
千葉県,千葉レジャーランド成東店,千葉県山武市姫島111-1
千葉県,セガ旭,千葉県旭市二3150-1
千葉県,チャリオット辰巳店,千葉県市原市市原500-1
千葉県,イスカンダル五井金杉店,千葉県市原市五井金杉1-47
千葉県,ラウンドワン市原店,千葉県市原市八幡北町３－５－１
千葉県,チャリオット五井店,千葉県市原市五井中央西２－１－２
千葉県,イスカンダル木更津店,千葉県木更津市潮見４－１－２
茨城県,ピンクパンサー土浦店,茨城県土浦市木田余４５８５－３
茨城県,セガ霞ヶ浦,茨城県稲敷市西代1473-1
茨城県,ゲームパニックつくば,茨城県土浦市中村東1-1-1サンタスワールド内
茨城県,ピンクパンサーつくばみらい店,茨城県つくばみらい市陽光台1-14-1
茨城県,セガ龍ヶ崎,茨城県龍ケ崎市藤ケ丘4-2-8
茨城県,ピンクパンサー下妻店,茨城県下妻市小島884-10
茨城県,ピンクパンサーつくば店,茨城県つくば市小野崎177-2
茨城県,ＧＡＭＥ ＰＡＤＤＯＣＫ＋１,茨城県古河市小堤１９１６－１
茨城県,ピンクパンサー結城店,茨城県結城市結城10520-1
茨城県,アピナ下館店,茨城県筑西市玉戸１０１２－３
茨城県,ピンクパンサー友部店,茨城県笠間市住吉1364-1
茨城県,スタジオプリモ水戸店,茨城県水戸市宮町１－２－４マイム１F
茨城県,セガ水戸,茨城県水戸市宮町1-7-44 コムボックス310
茨城県,ピンクパンサー水戸けやき台店,茨城県水戸市酒門町3276-1
茨城県,セガ水戸南, 茨城県水戸市千波町2017-1　1F
茨城県,ピンクパンサー那珂店,茨城県那珂市菅谷1593-8
茨城県,ピンクパンサー水戸赤塚店,茨城県水戸市河和田1-1
茨城県,アミューズビバ,茨城県ひたちなか市東大島２－１１－１１
茨城県,宝島鹿嶋店,茨城県鹿嶋市宮中290-1ショッピングセンターチェリオ1F
茨城県,セガ石岡,茨城県石岡市東大橋中峯1976-1
茨城県,ピンクパンサー日立店,茨城県日立市東多賀町5-10-10
茨城県,ユーズランド水戸内原店,茨城県水戸市内原２－１イオンモール水戸内原２Ｆ
茨城県,セガワールド日立,茨城県日立市田尻町3-26-1
栃木県,スタジオプリモ宇都宮店,栃木県宇都宮市曲師町2-8宇都宮フェスタ1F
栃木県,シーサイドリゾートアミューズメントパーク,栃木県宇都宮市睦町７－３
栃木県,ラウンドワン宇都宮店,栃木県宇都宮市江曽島町２０７２－１
栃木県,キラキラＡｓｏｂｏｘ宇都宮店,栃木県宇都宮市川田町1001-1ソーレ21 2階
栃木県,INTER PARK+1宇都宮,栃木県宇都宮市インターパーク６－５－１
栃木県,ゲーム＆ビリヤード　遊ｉｎｇ,栃木県宇都宮市石井町下平出境2707-4
栃木県,ナムコプラボ宇都宮店,栃木県宇都宮市簗瀬町１６０６－１　Ｐ＆Ｄビル
栃木県,セガワールド宇都宮,栃木県宇都宮市東宿郷5-1-7
栃木県,セガ今市,栃木県日光市芹沼1448-1
栃木県,タイトーＦステーション小山店,栃木県小山市喜沢1475ハーヴェストウォーク内スポーツシネマ棟
栃木県,アピナ小山店,栃木県小山市駅南町４－２７－１８
栃木県,セガ小山,栃木県小山市東城南1-1-18
栃木県,ドラマ足利店,栃木県足利市朝倉町244-1
栃木県,namcoフェドラP&D佐野店,栃木県佐野市高萩町１３４０
栃木県,アーバンスクエア安佐エース店,栃木県佐野市堀米町６１４－８
栃木県,ラウンドワン栃木・樋ノ口店,栃木県栃木市樋ノ口町５５－１
栃木県,セガ西那須野,栃木県那須塩原市南郷屋2-106-27
栃木県,大田原スポーツランド,栃木県那須塩原市一区町１０４－６０
埼玉県,ラウンドワン大宮店,埼玉県さいたま市大宮区宮町４－９０－７
埼玉県,Ｓｐｉｃａ大宮南銀店,埼玉県さいたま市大宮区仲町1-57
埼玉県,アピナ大宮店,埼玉県さいたま市大宮区仲町１－１９
埼玉県,タイトーステーション 大宮店,埼玉県さいたま市大宮区大門町１－１
埼玉県,ウェアハウス三橋店,埼玉県さいたま市西区三橋６－９５５－１
埼玉県,セガ川口,埼玉県川口市東領家 2-2-10
埼玉県,ゲームシティ川口店,埼玉県川口市栄町1-10-5
埼玉県,ＡＭ ＰＩＡ 川口,埼玉県川口市栄町３－１－１６　イート川口ビル４Ｆ
埼玉県,ＨＯＵＳＴＯＮ西川口店,埼玉県川口市西川口1-6-3西川口ビル1F
埼玉県,ラウンドワンわらび店,埼玉県蕨市北町５－１－６
埼玉県,ギガステーション戸田店,埼玉県戸田市大字美女木943-7
埼玉県,キラキラＡｓｏｂｏｘ東大宮店,埼玉県さいたま市見沼区春野２丁目８パトリア東大宮店３Ｆ
埼玉県,セガ与野,埼玉県さいたま市中央区本町西5-2-9 イオン与野ショッピングセンター3F
埼玉県,ウェアハウス草加店別館,埼玉県草加市稲荷２－３６－３３
埼玉県,ラウンドワン草加店,埼玉県草加市谷塚上町２０４番１
埼玉県,アピナ幸手店,埼玉県幸手市上高野２１４２－１
埼玉県,ラウンドワンららぽーと新三郷店,埼玉県三郷市新三郷ららシティ3-1-1ららぽーと新三郷2F20000番
埼玉県,ゲームパニック三郷,埼玉県三郷市ピアラシティ1-1-200
埼玉県,ウェアハウス越谷店,埼玉県越谷市南荻島８４１－１
埼玉県,ベネクス越谷店,埼玉県越谷市南荻島２７７０－１
埼玉県,ユーズランド越谷店,埼玉県越谷市レイクタウン4-2-2イオンレイクタウンKAZE3F
埼玉県,埼玉レジャーランド春日部店,埼玉県春日部市大字増富字谷際163-1
埼玉県,アドアーズ春日部店,埼玉県春日部市中央１－８－１５春日部セントラル１-２階
埼玉県,ユーズランド春日部店,埼玉県春日部市下柳４２０－１イオンモール春日部２Ｆ
埼玉県,ビッグボウル杉戸,埼玉県北葛飾郡杉戸町大字杉戸２３３８
埼玉県,プラサカプコン羽生店,埼玉県羽生市川崎２－２８１－３イオンモール羽生２階
埼玉県,ラウンドワンさいたま・栗橋店,埼玉県久喜市小右衛門１９２－１
埼玉県,ゲームシティプラス川越店,埼玉県川越市泉町１－１　ウニクス南古谷シネマ棟１Ｆ
埼玉県,ベネクス川越店,埼玉県川越市大仙波340-1
埼玉県,アミューズランドモナコ川越店,埼玉県川越市新富町2-4-1
埼玉県,埼玉レジャーランド川越店,埼玉県川越市新富町１－１７－４
埼玉県,キャッツアイ狭山店,埼玉県狭山市入間川３１４１
埼玉県,ラウンドワン朝霞店,埼玉県朝霞市膝折町２－１６－１０
埼玉県,タイトーステーション 和光店,埼玉県和光市丸山台１－４－５
埼玉県,アミューズメントフィールドバイヨン,埼玉県ふじみ野市うれし野２－１６－１LCモールうれし野２Ｆ
埼玉県,セガ入間,埼玉県入間市東藤沢 2-18
埼玉県,ラウンドワン入間店,埼玉県入間市小谷田３－７－２５
埼玉県,タイトーステーション 所沢店,埼玉県所沢市日吉町３－７
埼玉県,セガ所沢,埼玉県所沢市日吉町 8-1
埼玉県,ｎａｍｃｏ熊谷店,埼玉県熊谷市銀座2-97CARPA1階
埼玉県,セガワールド籠原,埼玉県熊谷市美土里町 1-169
埼玉県,ラウンドワン上尾店,埼玉県上尾市大字平塚９１７－１
埼玉県,ウェアハウス上尾店,埼玉県上尾市二ツ宮１０４４
埼玉県,アピナ上尾店,埼玉県上尾市緑丘３－３－１１－２　Ｐ・Ａ・Ｐ・Ａ上尾ＳＣ別棟
埼玉県,ラウンドワンさいたま・鴻巣店,埼玉県鴻巣市箕田３１６３－７
埼玉県,ラウンドワンさいたま・上里店,埼玉県児玉郡上里町大字金久保３９４－１
埼玉県,セガ花園,埼玉県深谷市荒川359
群馬県,群馬レジャーランド高崎駅東口店,群馬県高崎市江木町３３３－１高崎ＥＸビル
群馬県,THE 3RD PLANET 高崎店,群馬県高崎市下和田町5-3-8 メディアメガ高崎内
群馬県,ユーズランド高崎店,群馬県高崎市棟高町１４００番地イオンモール高崎２Ｆ
群馬県,マトリクス前橋,群馬県前橋市小相木町５５８－１
群馬県,ゲームシティボストン,群馬県前橋市大友町3-7-3
群馬県,インターワールド伊勢崎店,群馬県伊勢崎市宮子町3425-4
群馬県,群馬レジャーランド伊勢崎店,群馬県伊勢崎市連取町3066-1
