id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_4cf50d6440cafda84b960a8159d61d89","4cf50d6440cafda84b960a8159d61d89","ユーズランド下田店","上北郡おいらせ町中野平40-1イオンモール下田1F","イオン下田SC1・2FJR下田駅よりバスで10分八戸市より車で約15km、三沢市より車で約15km","0178-50-3237","10:00～22:00","無し","40.60188383 141.4176032"
"id_shop_52d6fc90dfd360985f3969cc717990e8","52d6fc90dfd360985f3969cc717990e8","GiGO八戸","八戸市城下4-25-14","","0178-43-7817","","","40.519862 141.498255"
"id_shop_f857152de32c6da3f2deb458963e593c","f857152de32c6da3f2deb458963e593c","ラウンドワン青森店","青森市浜田3-1-1","青森自動車道 青森中央IC下車 浜田ドリームタウンアリー内","017-762-3591","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","40.79867718 140.7483213"
"id_shop_82e3225247841c0b5f89c3ddc48e4c88","82e3225247841c0b5f89c3ddc48e4c88","タイトーステーション盛岡マッハランド店","盛岡市上堂1-2-38","国道4号線沿い、マッハランド内。","019-648-1408","10:00～24:00","無し","39.723902 141.126913"
"id_shop_2c446cb47c1959b6b7b387c541f5c8c4","2c446cb47c1959b6b7b387c541f5c8c4","ラウンドワン盛岡店","盛岡市盛岡駅西通2-10-35","盛岡駅 西口すぐ","019-654-9011","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","39.70035197 141.133077"
"id_shop_4fd5b9951773260e25426acd35c387df","4fd5b9951773260e25426acd35c387df","ラウンドワン仙台苦竹店","仙台市宮城野区苦竹1-7-10","JR仙石線苦竹駅すぐ","022-788-2581","10:00～23:50 土日祝6:00～23:50","無し","38.26828399 140.9172614"
"id_shop_5949cea6aa4154f939b395b5b703f154","5949cea6aa4154f939b395b5b703f154","スーパーノバ仙台一番町","仙台市青葉区一番町4-5-13サンシャインビル1F","","022-393-6746","","","38.26424 140.87121"
"id_shop_90499a6a90ec437f76d8174a072f3dd1","90499a6a90ec437f76d8174a072f3dd1","タイトーステーション仙台クリスロード店","仙台市青葉区中央2-3-25","JR仙台駅・地下鉄仙台駅より徒歩8分(ハピナ名掛丁アーケード内)","022-262-2541","9:00～24:00","無し","38.261006 140.875705"
"id_shop_a9989061b8a0aa39ef93f479f8b6ff30","a9989061b8a0aa39ef93f479f8b6ff30","GiGO仙台","仙台市青葉区中央2-5-5三経60ビル","","022-211-1922","","","38.26181 140.87675"
"id_shop_ba16a2c227e3836112fd28acd5175e38","ba16a2c227e3836112fd28acd5175e38","GiGO名取","名取市飯野坂字土城堀57-1","","022-384-8950","","","38.1565798 140.8882353"
"id_shop_fd233da102e8ecfb472370e0b5edd462","fd233da102e8ecfb472370e0b5edd462","スーパーノバ仙台利府","宮城郡利府町加瀬字新前谷地55-1","三陸自動車道 利府中IC下車利府バイパス沿い車で5分","022-352-1399","10:00～24:00","無し","38.32801132 140.9756135"
"id_shop_ad65c2ee5970dae4177b1879fcc9e50a","ad65c2ee5970dae4177b1879fcc9e50a","アピナ富谷店","富谷市大清水1-33-1イオンモール109シネマズ富谷1F","","022-341-5177","","","38.36528256 140.8765988"
"id_shop_8ddcbea6538f67e8ec621c5abc4b51aa","8ddcbea6538f67e8ec621c5abc4b51aa","ラウンドワン秋田店","秋田市卸町1-1-2","国道13号 古川添交差点","018-896-6711","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","39.70235247 140.1092394"
"id_shop_a271dc827bda7004f998ac968fea1d4e","a271dc827bda7004f998ac968fea1d4e","ソユーゲームフィールド御所野店","秋田市御所野地蔵田1-1-1イオン秋田SC2F","JR奥羽本線・羽越線東口より秋田市営バス御所野ニュータウン行きニュータウン入口下車徒歩2分","018-889-6549","10:00～24:00","不定休","39.6633375 140.1609952"
"id_shop_c6a67fb6d2fd275c0e7060a09344964f","c6a67fb6d2fd275c0e7060a09344964f","スーパーノバ天童","天童市南町1-5-26","JR「天童駅」より車で10分。国道13号線を南下し国道沿い左側。","023-656-9370","10:00～24:00","無し","38.34302924 140.3739732"
"id_shop_f3778a2c21ba4a9996ef4f57f0672fb7","f3778a2c21ba4a9996ef4f57f0672fb7","GiGO米沢","米沢市大字花沢字タナコ原177","","0238-24-0666","","","37.9109512 140.1314743"
"id_shop_14199ee45a17698ba623dd6e5dc6fd78","14199ee45a17698ba623dd6e5dc6fd78","アピナ鶴岡店","鶴岡市文下字広野1-1","","0235-29-1141","","","38.75839782 139.8439993"
"id_shop_ef43a3896e5b090224f9bedfe8b3c86e","ef43a3896e5b090224f9bedfe8b3c86e","スーパーノバ会津","会津若松市町北町上荒久田字宮下142","磐越道会津若松IC側","0242-37-0777","9:00～24:00","無し","37.51832577 139.9222191"
"id_shop_d21677e768a7b68c6f501b3d840ffea1","d21677e768a7b68c6f501b3d840ffea1","ラウンドワン福島店","福島市太田町14-18","福島駅前 西口すぐ","024-525-4731","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","37.75259469 140.4562354"
"id_shop_58b4d5272efebcef2bfe6db23d780d94","58b4d5272efebcef2bfe6db23d780d94","スーパーノバ福島","福島市黒岩字中島7-2","高速福島西ICより車で15分。国道4号線を右折し「黒岩」交差点手前左側。","024-544-0280","10:00～24:00","無し","37.72791083 140.4671033"
"id_shop_84ad0c511b9885beb9fea9b9a2335a8d","84ad0c511b9885beb9fea9b9a2335a8d","ラウンドワン郡山店","郡山市向河原町4-55","JR郡山駅東側(西口よりJRをくぐり約10分)","024-941-3191","10:00～24:00","無し","37.40229903 140.3957065"
"id_shop_0b1d9086a319f94eb3d95a3fec678902","0b1d9086a319f94eb3d95a3fec678902","タイトーFステーション郡山オリエントパーク店","郡山市安積町荒井字大久保35-1","","024-946-8222","","","37.37465045 140.3487929"
"id_shop_dc2d248ebb8f944c7a671fb971881ad0","dc2d248ebb8f944c7a671fb971881ad0","GiGOデイズタウンつくば","つくば市竹園1-9-2デイズタウンつくばB1F","つくば駅徒歩5分デイズタウンつくばB1F","070-1459-0875","10:00～24:00","無休","36.07768145 140.1153322"
"id_shop_b87618a0bded87615e2d0b2e2b1bf52e","b87618a0bded87615e2d0b2e2b1bf52e","ゲームパニックつくば","土浦市中村東1-1-1","","080-3350-1839","","","36.04632758 140.1679958"
"id_shop_52187d6b884861154b175c795fe64278","52187d6b884861154b175c795fe64278","GiGO水戸","水戸市宮町1-7-44コムボックス310 3F","","029-231-1002","","","36.369467 140.474532"
"id_shop_1af0afa210de42c1ecbd11ee32df6c65","1af0afa210de42c1ecbd11ee32df6c65","GiGO神栖","神栖市神栖1-8-1","東関東自動車道:潮来I.Cから約10分","070-1458-2514","10:00～24:00","無し","35.89792811 140.6444633"
"id_shop_aad78c75cab8e6e4171af172b836941d","aad78c75cab8e6e4171af172b836941d","アピナ下館店","筑西市玉戸1012-3","R50号玉戸信号近く","0296-28-0033","10:00～24:00","無し","36.29325391 139.944075"
"id_shop_5683d0a4ec86702664165c0760095025","5683d0a4ec86702664165c0760095025","namcoフェドラP&D佐野店","佐野市高萩町1340","","0283-85-9518","10:00～24:00 土日祝9:00～24:00","無し","36.29729 139.605644"
"id_shop_7aeaea6a3c1c785518fe33327dec1841","7aeaea6a3c1c785518fe33327dec1841","GiGO宇都宮","宇都宮市東宿郷5-1-7","","028-633-6082","","","36.558326 139.90882"
"id_shop_0390231c20f98cc6f32930f3bcd36381","0390231c20f98cc6f32930f3bcd36381","ラウンドワン宇都宮店","宇都宮市江曽島町2072-1","宇都宮4号線 西原町・簗瀬ドンキホーテ様 西側","028-614-8171","平日10:00～23:50 土日祝6:00～23:50","無し","36.54080987 139.8868656"
"id_shop_59cc97a331a2f5c08a084a7162c584fe","59cc97a331a2f5c08a084a7162c584fe","アピナ小山店","小山市駅南町4-27-18","国道50号線沿い駅南町交差点","0285-31-0050","10:00～24:00","無し","36.300419 139.809126"
"id_shop_fee0b122d8f920855bf3ce24d8ce551e","fee0b122d8f920855bf3ce24d8ce551e","GiGO西那須野","那須塩原市南郷屋2-106-27","","0287-37-3077","","","36.895093 139.982317"
"id_shop_cfe140e182afe5256b099af7305f9133","cfe140e182afe5256b099af7305f9133","インターワールド伊勢崎店","伊勢崎市宮子町3425-4","関東自動車道駒形ICから5分。伊勢崎オートレース近く","0270-25-4338","10:00～24:00","無し","36.3315169 139.1624928"
"id_shop_bb932039e926657cbd80ab7888da8b9d","bb932039e926657cbd80ab7888da8b9d","GiGOスマーク伊勢崎","伊勢崎市西小保方町368スマーク伊勢崎3F302区画","","0270-62-3886","","","36.339538 139.231968"
"id_shop_202381d92beaf8ad0c9b1b4a92801530","202381d92beaf8ad0c9b1b4a92801530","群馬レジャーランド伊勢崎店","伊勢崎市連取町3066-1","伊勢崎市内県道2号線沿い伊勢崎オート近く","0270-40-5330","一部24時間営業","無し","36.31824274 139.1723592"
"id_shop_7242aefd06818f758ebf4e999a539d39","7242aefd06818f758ebf4e999a539d39","ラウンドワン前橋店","前橋市天川大島町1101-1","両毛線前橋大島南口下車 徒歩約6分","027-287-1501","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.36888377 139.1051864"
"id_shop_1c8643deba0586a3020f42c8e0b719f2","1c8643deba0586a3020f42c8e0b719f2","アピナ太田店","太田市内ヶ島町907-1","太田駅より車で5分富士重工近く","0276-48-1489","10:00～24:00","無し","36.28282169 139.3983139"
"id_shop_edb06a690bfcfaa08a625124289bce7c","edb06a690bfcfaa08a625124289bce7c","群馬レジャーランド太田店","太田市西矢島町162-2","","0276-47-8030","一部24時間営業","無し","36.26802219 139.3761382"
"id_shop_2d82aa59dff25476df6904ba28a5db0f","2d82aa59dff25476df6904ba28a5db0f","群馬レジャーランド渋川店","渋川市八木原1364","","0279-25-0718","","","36.4742053 139.0154654"
"id_shop_00f4cb833487484edafae72b2cb0c22d","00f4cb833487484edafae72b2cb0c22d","群馬レジャーランド藤岡店","藤岡市中2002-1","県道13号沿い、上信越道藤岡IC北 カーオプション店『ピット100』2階","0274-40-2371","一部24時間営業","","36.27426745 139.0718857"
"id_shop_d9781d1e3819d9ab817de8afa9c39580","d9781d1e3819d9ab817de8afa9c39580","群馬レジャーランド高崎駅東口店","高崎市江木町333-1高崎EXビル2F","JR高崎駅東口徒歩10分","027-330-3002","一部24時間営業","無し","36.32992086 139.0128661"
"id_shop_32b617659c0fb867b079027e4acebc5f","32b617659c0fb867b079027e4acebc5f","タイトーステーション大宮店","さいたま市大宮区大門町1-1","大宮駅東口徒歩1分","048-782-5461","9:00～翌1:00","無し","35.907441 139.625505"
"id_shop_fcfde039171610b4488ab5d9c499d0ac","fcfde039171610b4488ab5d9c499d0ac","埼玉レジャーランド大宮ラクーン店","さいたま市大宮区宮町1-60大宮ラクーン5F","","048-871-5539","","","35.90775385 139.6256741"
"id_shop_8f8498df7ce389566fcb8d1af8b42a55","8f8498df7ce389566fcb8d1af8b42a55","ラウンドワン大宮店","さいたま市大宮区宮町4-90-7","JR「大宮駅」下車徒歩10分","048-658-5666","10:00～23:50、[土日祝]6:00～23:50","無し","35.91078012 139.6254963"
"id_shop_5c5671e5665396936d1c3f84e18ced4c","5c5671e5665396936d1c3f84e18ced4c","ゲームパニック三郷","三郷市ピアラシティ1-1-200","","048-953-8295","","","35.84215546 139.8548102"
"id_shop_b43360114425aaa11b7df3fb9a56d504","b43360114425aaa11b7df3fb9a56d504","ラウンドワンららぽーと新三郷店","三郷市新三郷ららシティ3-1-1ららぽーと新三郷 2F","武蔵野線 「新三郷駅」下車 西口直結","048-950-7501","10:00～24:00","無し","35.859813 139.865774"
"id_shop_ec84a3398f86c39a1d6a7ea2ee37a3d1","ec84a3398f86c39a1d6a7ea2ee37a3d1","ラウンドワン上尾店","上尾市大字平塚917-1","国道17号線上尾市役所前を伊奈方面へ 平塚交差点左折すぐ平塚公園前","048-778-3411","10:00～24:00","無し","35.98574121 139.6078308"
"id_shop_d783961dab2f98243eb66dfdbb6a489c","d783961dab2f98243eb66dfdbb6a489c","アピナ上尾店","上尾市緑丘3-3-11-2プリンセス棟別棟","","048-783-4747","","","35.987191 139.579877"
"id_shop_c581e57fa87bbba2aa16d2b874a32572","c581e57fa87bbba2aa16d2b874a32572","ラウンドワンさいたま･栗橋店","久喜市小右衛門192-1","国道4号 東北新幹線 高架そば","0480-55-0831","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.12348469 139.7152159"
"id_shop_65b8d372efefc806ebdfc835ca80c152","65b8d372efefc806ebdfc835ca80c152","ソユーゲームフィールド菖蒲店","久喜市菖蒲町菖蒲6005-1モラージュ菖蒲3F","","0480-87-1955","","","36.07514072 139.6116324"
"id_shop_2ff7fa1d263e1c5f34fc394037ce85c5","2ff7fa1d263e1c5f34fc394037ce85c5","ラウンドワンさいたま･上里店","児玉郡上里町大字金久保字周川394-1","国道17号「金久保」交差点 東","0495-35-2201","10:00～24:00","無し","36.259925 139.137383"
"id_shop_c522a52cbaf30606407bbe64ed87a6b0","c522a52cbaf30606407bbe64ed87a6b0","ラウンドワン入間店","入間市小谷田3-7-25","西武池袋線入間市駅 下車","042-960-1521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.82812299 139.3755366"
"id_shop_c3d9be5feda647b8e632ed323c847d8b","c3d9be5feda647b8e632ed323c847d8b","ゲームシティ川口店","川口市栄町1-10-5","JR川口駅東口徒歩10分","048-250-3855","10:00～23:50","無し","35.80263316 139.7255584"
"id_shop_82a2960d551a3ec0c1aab991e3307b4c","82a2960d551a3ec0c1aab991e3307b4c","シルクハット川口","川口市栄町3-1-16イート川口ビル4F","JR川口駅前","","9:00～23:45","無し","35.80293217 139.7175416"
"id_shop_4c23f06b8b22f2bf962e5159bb92cf68","4c23f06b8b22f2bf962e5159bb92cf68","タイトーFステーションクレアモール川越店","川越市新富町2-1-13本川越SSビル1-4F","","049-298-8963","","","35.91384483 139.482921"
"id_shop_36440fa29cd1c51a87b57bfe13046245","36440fa29cd1c51a87b57bfe13046245","アピナ川越店","川越市泉町1-1","JR川越線南古谷駅徒歩3分","049-230-1068","10:00～24:00","無し","35.90377568 139.515927"
"id_shop_d38223cd0d23a9b438a7fa7a2a600435","d38223cd0d23a9b438a7fa7a2a600435","ラウンドワン所沢店","所沢市東町5-22TOCOTOCO SQUARE6F","","04-2940-8631","","","35.78935214 139.4700049"
"id_shop_7c0f9f1c425be9fcae919f926d6cbeec","7c0f9f1c425be9fcae919f926d6cbeec","埼玉レジャーランド春日部店","春日部市大字増富字谷際163-1","国道16号線沿い春日部市増富地内","048-763-4061","一部24時間","無し","35.95940469 139.7289621"
"id_shop_bef88a9d89f14f1c95adb98aef2f5d8d","bef88a9d89f14f1c95adb98aef2f5d8d","ラウンドワン朝霞店","朝霞市膝折町2-16-10","川越道沿い 膝折公団前のすぐ","048-450-1822","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.79026242 139.5796756"
"id_shop_404b12a9ffb93e5e4d862e7f646aec89","404b12a9ffb93e5e4d862e7f646aec89","ラウンドワン草加店","草加市谷塚上町204番1","国道4号線を埼玉方面へ谷塚仲町交差点左折 安行街道 柳島交差点すぐ","048-920-3701","10:00～24:00","","35.81240056 139.7878993"
"id_shop_e6b1c87f7494aef42a1b738b7213b637","e6b1c87f7494aef42a1b738b7213b637","ラウンドワンわらび店","蕨市北町5-1-6","中仙道「北町4」交差点すぐ","048-447-8080","10:00～23:50、土日祝8:00～23:50","無し","35.83078787 139.6742521"
"id_shop_90ce34963b33bd25b7373733645a0c29","90ce34963b33bd25b7373733645a0c29","ユーズランド越谷店","越谷市レイクタウン4-2-2イオンレイクタウンKAZE 3F","武蔵野線レイクタウン駅下車徒歩1分","048-934-3342","9:00～22:00","無し","35.87763779 139.8247477"
"id_shop_b0b39de4dbd80621f193a172955b5c37","b0b39de4dbd80621f193a172955b5c37","ラウンドワンさいたま･鴻巣店","鴻巣市箕田3163-7","国道17号「箕田」交差点東","048-595-2001","10:00～24:00","無し","36.08064011 139.4902201"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し","35.61028144 140.1182438"
"id_shop_312f194a0d54f18409a45a4fea90f96b","312f194a0d54f18409a45a4fea90f96b","スポーツウェーブ鉄腕24浜野店","千葉市中央区浜野町1025-59","館山自動車道蘇我ICより車で8分","043-300-8033","一部24時間営業","無し","35.55423187 140.1264305"
"id_shop_4fb91ba1fc409af2f76b83d748158eab","4fb91ba1fc409af2f76b83d748158eab","スポーツウェーブ鉄腕24稲毛長沼店","千葉市稲毛区長沼原町697","東関東自動車道 千葉北ICから約5分 千葉総合運動場そば","043-215-5560","一部24時間営業","無し","35.66179317 140.1264239"
"id_shop_4249f8c34ce521a515348c72ca2cf07e","4249f8c34ce521a515348c72ca2cf07e","GiGO幕張","千葉市美浜区ひび野1-8メッセアミューズモール1F","","043-273-5261","","","35.6497577 140.0401619"
"id_shop_dda5ddf28f3773825ad96fcec0d611d2","dda5ddf28f3773825ad96fcec0d611d2","千葉レジャーランド成東店","山武市姫島111-1","国道126号線成東町姫島地内ローソン奥","047-580-1777","一部24時間営業","無し","35.58828462 140.3904243"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_5fbd331f03d1948378323836120e6de3","5fbd331f03d1948378323836120e6de3","タイトーFステーション市川妙典店","市川市妙典4-1-1イオン市川妙典店2番街2F","","047-318-3933","施設の営業時間に準じる","施設の営業日に準じる","35.69246485 139.9267286"
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","県道283号「市川インター北側」交差点すぐ","047-320-3801","10:00～24:00","無し","35.711239 139.927465"
"id_shop_f5b0ff6fa38aa7057842695f42e60121","f5b0ff6fa38aa7057842695f42e60121","GiGO八柱","松戸市日暮1-1-1八柱駅第2ビル2F","","047-392-4661","","","35.79133049 139.937777"
"id_shop_cbb890d34fba291c1fffe71eb3759400","cbb890d34fba291c1fffe71eb3759400","ラウンドワンアリオ柏店","柏市大島田1-6-1セブンパークアリオ柏 1070","国道16号線大島田交差点南側","04-7190-1201","8:00?23:50、土日祝6:00～23:50","無し","35.832403 140.012023"
"id_shop_a3cc89efd0d5dc95764d7ae0b33d3132","a3cc89efd0d5dc95764d7ae0b33d3132","GiGOイオンスタイル新浦安","浦安市入船1-4-1イオンスタイル新浦安店4F","JR京葉線新浦安駅より徒歩5分 ダイエーショッパーズプラザ4F","047-381-2466","9:00～24:00","無し","35.64896456 139.9148303"
"id_shop_2b2af836a47a8564a845c652af47864e","2b2af836a47a8564a845c652af47864e","シルクハット津田沼","習志野市津田沼1-2-1十三ビルB1F","JR津田沼駅、京成新津田沼駅徒歩1分","","9:00～23:45","無し","35.69040687 140.0221583"
"id_shop_5ed2173e5f68fb1da2a6ec39316d2eb4","5ed2173e5f68fb1da2a6ec39316d2eb4","ラウンドワン習志野店","習志野市芝園1-4-5","JR京葉線新習志野駅より徒歩約15分","047-408-1901","10:00～24:00","無し","35.660295 140.022576"
"id_shop_d8f0ac1483cccac60e5738c0feab41c6","d8f0ac1483cccac60e5738c0feab41c6","アミューズメントエース津田沼","船橋市前原西2-15-1ファミービル1-3F","JR「津田沼駅」下車北口より徒歩1分","047-475-8918","9:00～24:00","無し","35.69228053 140.0201572"
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し","35.97154747 139.8653487"
"id_shop_472b9995c9850e2adf8a74925eded89d","472b9995c9850e2adf8a74925eded89d","アピナ八王子みなみ野店","八王子市みなみ野1-2-1アクロスモール内3F","","042-635-3928","","","35.63118314 139.3289717"
"id_shop_7c0304027e42094bd52e91bac36483bf","7c0304027e42094bd52e91bac36483bf","シルクハット八王子","八王子市旭町2-5八王子ツインタワービル3F","JR八王子駅前","","10:00～24:45","","35.65636374 139.3384725"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_83e94d12ca0d96aafa677e5f2776c4e9","83e94d12ca0d96aafa677e5f2776c4e9","GiGO赤羽駅前","北区赤羽1-2-4","","03-3598-5570","","","35.778266 139.721535"
"id_shop_f5e78bff2c03b1908ba2b3cd1768be5c","f5e78bff2c03b1908ba2b3cd1768be5c","GiGO赤羽","北区赤羽1-7-9赤羽第一葉山ビルB1","","03-5249-3725","","","35.778926 139.722383"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_b343ac7b22da11ea8b944b9286b2372e","b343ac7b22da11ea8b944b9286b2372e","タイトーステーション秋葉原店","千代田区外神田4-2-2貴三ビル","JR秋葉原駅電気街口を出て徒歩3分","03-5289-8445","10:00～24:00","無し","35.70025258 139.7716985"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_6d576bf96f874cb497d172745ed35cea","6d576bf96f874cb497d172745ed35cea","タイトーFステーションオリナス錦糸町店","墨田区太平4-1-2オリナスB1F","JR総武線錦糸町駅北口から徒歩5分","03-5610-7376","10:00～23:45","無し","35.700721 139.816024"
"id_shop_9f0de49a34a719afb13295be1270603e","9f0de49a34a719afb13295be1270603e","GiGO大森","大田区山王2-1-5大森駅ララビル2F","","03-5709-0669","","","35.590043 139.72823"
