id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_e6b1c87f7494aef42a1b738b7213b637","e6b1c87f7494aef42a1b738b7213b637","ラウンドワンわらび店","蕨市北町5-1-6","中仙道「北町4」交差点すぐ","048-447-8080","10:00～23:50、土日祝8:00～23:50","無し","35.83078787 139.6742521"
"id_shop_90ce34963b33bd25b7373733645a0c29","90ce34963b33bd25b7373733645a0c29","ユーズランド越谷店","越谷市レイクタウン4-2-2イオンレイクタウンKAZE 3F","武蔵野線レイクタウン駅下車徒歩1分","048-934-3342","9:00～22:00","無し","35.87763779 139.8247477"
"id_shop_b0b39de4dbd80621f193a172955b5c37","b0b39de4dbd80621f193a172955b5c37","ラウンドワンさいたま･鴻巣店","鴻巣市箕田3163-7","国道17号「箕田」交差点東","048-595-2001","10:00～24:00","無し","36.08064011 139.4902201"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し",""
"id_shop_4fb91ba1fc409af2f76b83d748158eab","4fb91ba1fc409af2f76b83d748158eab","スポーツウェーブ鉄腕24稲毛長沼店","千葉市稲毛区長沼原町697","東関東自動車道 千葉北ICから約5分 千葉総合運動場そば","043-215-5560","一部24時間営業","無し",""
"id_shop_dda5ddf28f3773825ad96fcec0d611d2","dda5ddf28f3773825ad96fcec0d611d2","千葉レジャーランド成東店","山武市姫島111-1","国道126号線成東町姫島地内ローソン奥","047-580-1777","一部24時間営業","無し","35.58828462 140.3904243"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_5fbd331f03d1948378323836120e6de3","5fbd331f03d1948378323836120e6de3","タイトーFステーション市川妙典店","市川市妙典4-1-1イオン市川妙典店2番街2F","","047-318-3933","施設の営業時間に準じる","施設の営業日に準じる","35.692925 139.927824"
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","県道283号「市川インター北側」交差点すぐ","047-320-3801","10:00～24:00","無し","35.711239 139.927465"
"id_shop_6d259bc069d4f838faa6416441bf316f","6d259bc069d4f838faa6416441bf316f","namco松戸店","松戸市松戸1230-1ピアザ松戸1F","","047-711-7274","","","35.783581 139.900789"
"id_shop_3fe35652cf49990c83447b77836be500","3fe35652cf49990c83447b77836be500","タイトーFステーション柏中央店","柏市十余二249-5MEM内","国道16号線沿い マルハンエンタテインメントモール内","04-7144-8366","9:00～24:00","無し","35.88165286 139.9615303"
"id_shop_e25f655b3725cd9f6ba6f5b889a77278","e25f655b3725cd9f6ba6f5b889a77278","ゲームガリバー柏","柏市柏1-1-11 B1F","JR柏駅東口マルイ地下1階","04-7164-9818","9:30～23:00","無し","35.86153036 139.970926"
"id_shop_dbc3f7391124b87a51ef05eb48a1a9cd","dbc3f7391124b87a51ef05eb48a1a9cd","ウェアハウス南流山店","流山市南流山4-16-6","南流山駅から徒歩3分","04-7159-2351","10:00～24:00","無し",""
"id_shop_3e9eecac36a3ae2c5baec4d969a5ac49","3e9eecac36a3ae2c5baec4d969a5ac49","ゲームプラザセントラル浦安店","浦安市北栄1-16-15","地下鉄東西線浦安駅前","0473-55-2447","10:00～24:00","無し",""
"id_shop_d8f0ac1483cccac60e5738c0feab41c6","d8f0ac1483cccac60e5738c0feab41c6","アミューズメントエース津田沼","船橋市前原西2-15-1ファミービル1-3F","JR「津田沼駅」下車北口より徒歩1分","047-475-8918","9:00～24:00","無し","35.69228053 140.0201572"
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し",""
"id_shop_7c0304027e42094bd52e91bac36483bf","7c0304027e42094bd52e91bac36483bf","シルクハット八王子","八王子市旭町2-5八王子ツインタワービル3F","JR八王子駅前","","10:00～24:45","","35.65636374 139.3384725"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_6d576bf96f874cb497d172745ed35cea","6d576bf96f874cb497d172745ed35cea","タイトーFステーションオリナス錦糸町店","墨田区太平4-1-2オリナスB1F","JR総武線錦糸町駅北口から徒歩5分","03-5610-7376","10:00～23:45","無し","35.700721 139.816024"
"id_shop_0aadfe9d4e192e856e854e7096a413c5","0aadfe9d4e192e856e854e7096a413c5","Amusement&Game MAGHREB","多摩市落合1-41-1マグレブWEST 1-2F","京王線・小田急線 多摩センター駅 徒歩3分/多摩モノレール多摩センター駅 徒歩1分","042-371-5556","10:00～24:00","無し","35.624024 139.423196"
"id_shop_9f0de49a34a719afb13295be1270603e","9f0de49a34a719afb13295be1270603e","GiGO大森","大田区山王2-1-5大森駅ララビル2F","","03-5709-0669","","","35.590043 139.72823"
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","",""
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","都営地下鉄三田線「志村3丁目駅」徒歩7分","03-5922-3521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.77658 139.67879"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","10:00～翌0:50","無し","35.706276 139.580884"
"id_shop_dfd5509b51ca72a1f496ce1022eaafb5","dfd5509b51ca72a1f496ce1022eaafb5","ドットコム","江戸川区中葛西3-35-5","東京メトロ東西線 葛西駅そば","03-3804-0141","10:00～24:00","店舗にお問合わせください","35.66435788 139.8722306"
"id_shop_bcaf9ffa32c4dc6f97ae2885d293fccb","bcaf9ffa32c4dc6f97ae2885d293fccb","ラウンドワン南砂店","江東区南砂6-7-15トピレックプラザ4F","葛西橋通り沿い荒川より西へ1km","03-5617-6911","10:00～23:50","無し","35.67184786 139.8361845"
"id_shop_a4bf9e903c98b4f56fb275f7037cff2c","a4bf9e903c98b4f56fb275f7037cff2c","ASO:VIBA!","渋谷区恵比寿1-10-5","JR山手線恵比寿駅徒歩1分","03-3444-4912","10:00～24:00","無し","35.64677066 139.7109583"
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23松山ビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_731c20e12782283510b6f3491a194e86","731c20e12782283510b6f3491a194e86","タイトーステーション立川北口店","立川市曙町2-4-5OSJ TACHIKAWA2･3F","","042-512-9651","","","35.699058 139.412162"
"id_shop_10e9c11bcefb92f37c70af146080076b","10e9c11bcefb92f37c70af146080076b","WORLD GAME CIRCUS","立川市羽衣町2-4-13羽衣長田ビル101","","042-512-5610","","","35.69651 139.42878"
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798"
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","10:00～翌0:50","無し","35.730175 139.714846"
"id_shop_2d57659cba62fb54a3ea2e7532c8f829","2d57659cba62fb54a3ea2e7532c8f829","ハイテクランド キューデン","足立区西新井栄町2-7-2ハイテクランド球殿2F","東武伊勢崎線西新井駅徒歩3分","03-3849-0392","9:00～24:00","無し","35.7771412 139.7894523"
"id_shop_6df1dcdb3dc4e8da4301001493b6cbb4","6df1dcdb3dc4e8da4301001493b6cbb4","シルクハット本厚木","厚木市中町3-4-22第二会田ビル2F","小田急「本厚木駅」北口より徒歩1分 第二会田ビル","","9:00～23:45","無し","35.44024066 139.3629959"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_dec347a5f49955c15190755bbd08e289","dec347a5f49955c15190755bbd08e289","ジョイランド中原店","川崎市中原区上小田中6-19-6","JR南武線「武蔵中原」駅 徒歩1分","044-799-1941","10:00～24:00","無し","35.5801515 139.642204"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634"
"id_shop_27ccbcc72e78e08a7bb00c1f690ee5de","27ccbcc72e78e08a7bb00c1f690ee5de","シルクハット川崎モアーズ","川崎市川崎区駅前本町7岡田屋モアーズ1-2F","川崎銀柳商店街内、マクドナルド隣","","8:30～24:45","無し","35.53053954 139.6996583"
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245"
"id_shop_9fa269ad4c661d62961ffb14b08cc539","9fa269ad4c661d62961ffb14b08cc539","タイトーステーション戸塚西口店","横浜市戸塚区戸塚町4023","JR戸塚駅西口・市営地下鉄戸塚駅より徒歩5分。","045-881-6757","10:00～24:00","無し","35.399502 139.531856"
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","綱島街道「樽町」交差点より東へ300m","045-533-6151","9:00?23:50、土日祝6:00～23:50","無し","35.53198182 139.6371126"
