39.29857736 140.5537355,秋田県,モーリーファンタジー横手
39.39161012 140.026304,秋田県,モーリーファンタジー本荘
39.70235247 140.1092394,秋田県,ラウンドワン秋田店
39.66284757 140.1623082,秋田県,モーリーファンタジー御所野
39.6633375 140.1609952,秋田県,ソユーゲームフィールド御所野店
39.70352862 140.1100055,秋田県,モーリーファンタジー秋田中央
40.20908577 140.0246075,秋田県,モーリーファンタジー能代
38.34524836 140.3637836,山形県,モーリーファンタジー天童
38.22658067 140.3058301,山形県,モーリーファンタジー山形南
38.28326405 140.3312725,山形県,モーリーファンタジー山形北
38.42691017 140.3876556,山形県,モーリーファンタジー東根
38.81680566 139.8378689,山形県,モーリーファンタジー三川
37.92310414 140.1084042,山形県,モーリーファンタジー米沢
38.89146412 139.8523375,山形県,モーリーファンタジー酒田南
36.94665621 140.9028203,福島県,モーリーファンタジーいわき小名浜
37.05077187 140.8980976,福島県,モーリーファンタジーいわき
37.51832577 139.9222191,福島県,GiGO会津若松
37.63696675 140.9428936,福島県,モーリーファンタジー南相馬
37.6469272 139.8595843,福島県,PALO喜多方
37.24224475 140.3336482,福島県,クレーン横丁 極 鏡石店
37.11672185 140.2003111,福島県,モーリーファンタジーベイシア白河
37.78845209 140.4574625,福島県,モーリーファンタジー福島
37.75259469 140.4562354,福島県,ラウンドワン福島店
37.12149817 140.1768616,福島県,モーリーファンタジー白河西郷
37.40229903 140.3957065,福島県,ラウンドワン郡山店
37.389283 140.390809,福島県,namcoイオンタウン郡山店
36.0355029 140.1345728,茨城県,モーリーファンタジーつくば
36.18994 139.990025,茨城県,モーリーファンタジー下妻
36.19690165 139.7192497,茨城県,モーリーファンタジー古河
36.07990534 140.1809068,茨城県,楽市楽座イオンモール土浦店
36.08016697 140.1808389,茨城県,モーリーファンタジー土浦
36.04632758 140.1679958,茨城県,ゲームパニックつくば
35.94486888 139.991201,茨城県,ソユートイズニューヨーク守谷店
36.37522757 140.3595726,茨城県,モーリーファンタジー水戸内原
36.374428 140.3590138,茨城県,ユーズランド水戸内原店
36.369467 140.474532,茨城県,GiGO水戸
35.91855391 140.4880965,茨城県,タイトーステーション佐原東店
35.91873776 140.4883368,茨城県,モーリーファンタジー佐原東
36.39159825 140.2518754,茨城県,モーリーファンタジー笠間店
36.46317542 140.566906,茨城県,モーリーファンタジー東海
36.70589156 140.7081268,茨城県,モーリーファンタジー高萩
35.938535 140.195812,茨城県,GiGO龍ヶ崎
36.68929577 139.9795179,栃木県,モーリーファンタジーさくら
36.29959193 139.606505,栃木県,モーリーファンタジー佐野新都市
36.54080987 139.8868656,栃木県,ラウンドワン宇都宮店
36.32083743 139.8407182,栃木県,モーリーファンタジー小山
36.73071217 139.7034389,栃木県,モーリーファンタジー今市
36.43255921 140.0015783,栃木県,モーリーファンタジー真岡
36.31631524 139.445526,栃木県,PALO足利
36.92962374 140.0068241,栃木県,モーリーファンタジー那須塩原
36.3315169 139.1624928,群馬県,インターワールド伊勢崎店
36.32982412 139.1509585,群馬県,モーリーファンタジーミスタマックス伊勢崎
36.339538 139.231968,群馬県,GiGOスマーク伊勢崎
36.36888377 139.1051864,群馬県,ラウンドワン前橋店
36.35568503 139.1297573,群馬県,モーリーファンタジーガーデン前橋
36.40497647 139.0794189,群馬県,群馬レジャーランド前橋店
36.28282169 139.3983139,群馬県,アピナ太田店
36.29327372 139.4001931,群馬県,ユーズランド太田店
36.29410133 139.4005458,群馬県,モーリーファンタジー太田
36.30018079 139.0562563,群馬県,モーリーファンタジー倉賀野
36.38970555 139.0069377,群馬県,モーリーファンタジー高崎
36.39047889 139.0067302,群馬県,ユーズランド高崎店
36.32992086 139.0128661,群馬県,群馬レジャーランド高崎駅東口店
35.88979758 139.6154495,埼玉県,モーリーファンタジー与野
35.89086766 139.6150989,埼玉県,GiGOイオンモール与野
35.92328758 139.6090915,埼玉県,モーリーファンタジー大宮
35.907441 139.625505,埼玉県,タイトーステーション大宮店
35.90800635 139.6245445,埼玉県,埼玉レジャーランド大宮駅東口店
35.91078012 139.6254963,埼玉県,ラウンドワン大宮店
35.90617972 139.6220194,埼玉県,GiGO大宮西口
35.8909712 139.7311429,埼玉県,GiGOイオンモール浦和美園
35.89177367 139.7309325,埼玉県,モーリーファンタジー浦和美園
35.86034918 139.5144787,埼玉県,モーリーファンタジー大井
35.88029868 139.5222725,埼玉県,モーリーファンタジーふじみ野
35.84215546 139.8548102,埼玉県,ゲームパニック三郷
35.859813 139.865774,埼玉県,ラウンドワンららぽーと新三郷店
35.98574121 139.6078308,埼玉県,ラウンドワン上尾店
35.96426027 139.6014407,埼玉県,モーリーファンタジー上尾
36.12348469 139.7152159,埼玉県,ラウンドワンさいたま･栗橋店
36.07514072 139.6116324,埼玉県,ソユーゲームフィールド菖蒲店
36.23864291 139.1534526,埼玉県,アピナ上里店
36.259925 139.137383,埼玉県,ラウンドワンさいたま･上里店
36.26056592 139.1360267,埼玉県,モーリーファンタジー上里
35.82270447 139.3944443,埼玉県,モーリーファンタジー入間
35.82812299 139.3755366,埼玉県,ラウンドワン入間店
35.85865055 139.5490627,埼玉県,GiGOららぽーと富士見
35.83347105 139.7063681,埼玉県,楽市楽座イオンモール川口前川店
35.83436987 139.7077682,埼玉県,モーリーファンタジー川口前川
35.83758808 139.7229041,埼玉県,モーリーファンタジー川口
35.83815397 139.7225605,埼玉県,GiGOイオンモール川口
35.80263316 139.7255584,埼玉県,ゲームシティ川口店
35.80293217 139.7175416,埼玉県,シルクハット川口
35.80288688 139.7187268,埼玉県,GiGOららテラス川口
35.9037481 139.5155363,埼玉県,アピナ川越店
35.90804798 139.4831846,埼玉県,GiGOアトレ川越
35.82680237 139.6526913,埼玉県,モーリーファンタジー北戸田
35.7881 139.47243,埼玉県,タイトーステーション所沢店
35.78935214 139.4700049,埼玉県,ラウンドワン所沢店
35.987895 139.788478,埼玉県,ユーズランド春日部店
35.98853661 139.7896462,埼玉県,モーリーファンタジー春日部
35.79026242 139.5796756,埼玉県,ラウンドワン朝霞店
36.03105611 139.404266,埼玉県,モーリーファンタジービバモール東松山
36.14549266 139.3788566,埼玉県,PALO熊谷
36.13861007 139.3937222,埼玉県,ソユーゲームフィールド熊谷店
35.86734157 139.4106938,埼玉県,モーリーファンタジー狭山
36.14263357 139.5437879,埼玉県,モーリーファンタジー羽生
35.81240056 139.7878993,埼玉県,ラウンドワン草加店
35.82874937 139.8045457,埼玉県,モーリーファンタジー草加マルイ
35.83078787 139.6742521,埼玉県,ラウンドワンわらび店
35.82219938 139.6777286,埼玉県,GiGOビバモール蕨錦町
35.88190748 139.8294239,埼玉県,モーリーファンタジーレイクタウン
35.87763779 139.8247477,埼玉県,ユーズランド越谷店
36.08064011 139.4902201,埼玉県,ラウンドワンさいたま･鴻巣店
35.72686548 140.1511016,千葉県,モーリーファンタジーユーカリが丘
35.72787699 140.0731703,千葉県,モーリーファンタジー八千代緑が丘
35.68116301 140.3109901,千葉県,モーリーファンタジー八街
35.5613794 140.1773169,千葉県,モーリーファンタジー鎌取
35.54378735 140.1727939,千葉県,モーリーファンタジーおゆみ野
35.65629236 140.026947,千葉県,モーリーファンタジー幕張新都心
35.80292717 140.1137334,千葉県,モーリーファンタジー千葉ニュータウン
35.54749256 140.1233239,千葉県,ラウンドワン市原店
35.66852929 139.9058786,千葉県,モーリーファンタジーソコラ南行徳
35.69245646 139.9279196,千葉県,モーリーファンタジー市川妙典
35.71761208 139.9337887,千葉県,PALO市川
35.711239 139.927465,千葉県,ラウンドワン市川鬼高店
35.79456417 140.3207916,千葉県,モーリーファンタジー成田
35.36729256 139.9080754,千葉県,モーリーファンタジー木更津
35.83241527 139.9317499,千葉県,GiGOイオン北小金
35.79133049 139.937777,千葉県,GiGO八柱
35.783581 139.900789,千葉県,namco松戸店
35.832403 140.012023,千葉県,ラウンドワンアリオ柏店
35.83232389 140.0119404,千葉県,タイトーステーションセブンパークアリオ柏
35.86152295 139.9708308,千葉県,GiGO柏
35.86145714 139.972664,千葉県,タイトーステーション柏店
35.85186688 139.9619178,千葉県,モーリーファンタジー柏
35.68969845 140.0239595,千葉県,GiGOイオンモール津田沼South
35.69025676 140.0249065,千葉県,モーリーファンタジー津田沼
35.660295 140.022576,千葉県,ラウンドワン習志野店
35.71257666 139.9781064,千葉県,モーリーファンタジー船橋
35.699888 139.98597,千葉県,タイトーステーション船橋店
35.686494 139.990234,千葉県,GiGOららぽーとTOKYO-BAY
35.45026271 139.9976217,千葉県,モーリーファンタジー長浦
35.98235422 139.8501674,千葉県,アピナ野田七光台店
35.94782337 139.8752169,千葉県,モーリーファンタジーノア
35.97154747 139.8653487,千葉県,千葉レジャーランド野田店
35.71036621 140.7881638,千葉県,モーリーファンタジー銚子
35.77845195 140.0011226,千葉県,モーリーファンタジー鎌ヶ谷
35.00688805 139.8616275,千葉県,モーリーファンタジー館山
35.65636374 139.3384725,東京都,シルクハット八王子
35.65799049 139.3385417,東京都,クレーン横丁八王子店
35.698992 139.77108,東京都,Hey(タイトー)
35.69871026 139.7709979,東京都,シルクハット秋葉原
35.699336 139.770908,東京都,GiGO秋葉原3号館
35.69887947 139.7701404,東京都,東京レジャーランド秋葉原店
35.70073433 139.7718424,東京都,東京レジャーランド秋葉原2号店
35.61054535 139.7498049,東京都,モーリーファンタジー品川シーサイド
35.62897948 139.4483571,東京都,PRIZE SPOT PALOグリナード永山
35.56301591 139.7158447,東京都,シルクハット蒲田西口
35.74350537 139.4674444,東京都,モーリーファンタジー小平
35.667312 139.477387,東京都,ラウンドワン府中本町駅前店
35.69542522 139.7012805,東京都,GiGO新宿歌舞伎町
35.69402939 139.7008896,東京都,タイトーステーション新宿歌舞伎町店
35.68945769 139.6973935,東京都,GiGO新宿西口
35.66195065 139.3808539,東京都,モーリーファンタジー多摩平の森
35.74514577 139.5273525,東京都,モーリーファンタジー東久留米
35.75928784 139.5120229,東京都,モーリーファンタジークルネ
35.76991757 139.6609168,東京都,モーリーファンタジー板橋
35.7774666 139.6312648,東京都,GiGO成増
35.77658 139.67879,東京都,ラウンドワン板橋店
35.73563714 139.3826993,東京都,ラウンドワン武蔵村山店
35.74485937 139.3848555,東京都,モーリーファンタジーむさし村山
35.74624596 139.3846956,東京都,GiGOイオンモールむさし村山
35.706276 139.580884,東京都,ラウンドワン吉祥寺店
35.70498558 139.579715,東京都,NICOPA吉祥寺店
35.7036243 139.5786419,東京都,東京レジャーランド吉祥寺店
35.68469819 139.8639374,東京都,GiGO船堀
35.66903836 139.858374,東京都,モーリーファンタジー葛西
35.66523349 139.8592827,東京都,GiGO西葛西
35.67163577 139.835979,東京都,モーリーファンタジー南砂
35.67184786 139.8361845,東京都,ラウンドワン南砂店
35.64888205 139.8021181,東京都,モーリーファンタジー東雲
35.62521 139.775732,東京都,ラウンドワンダイバーシティ東京プラザ店
35.66081973 139.6984413,東京都,GiGO渋谷
35.659983 139.70204,東京都,タイトーステーション渋谷店
35.542593 139.448333,東京都,タイトーステーション町田店
35.54409488 139.4432407,東京都,ラウンドワン町田店
35.50818004 139.4715071,東京都,GiGO南町田グランベリーパークキッズディスカバリー
35.73493237 139.2750782,東京都,ユーズランド日の出店
35.73518666 139.2767761,東京都,モーリーファンタジー日の出
35.72816475 139.5403459,東京都,PRIZE SPOT PALO LIVIN田無
35.6530272 139.5424765,東京都,ラウンドワンクレーンゲームパーク調布駅前店
35.65098715 139.5442321,東京都,GiGO調布
35.72930775 139.7150562,東京都,GiGO総本店
35.730175 139.714846,東京都,ラウンドワン池袋店
35.72972513 139.7157498,東京都,namco池袋店
35.72992494 139.7161037,東京都,GiGO池袋1号館
35.73071 139.71644,東京都,東京レジャーランド池袋店
35.44219905 139.3666588,神奈川県,NICOPA厚木店
35.44024066 139.3629959,神奈川県,シルクハット本厚木
35.44802433 139.3431365,神奈川県,神奈川レジャーランド厚木店
35.48890601 139.4578815,神奈川県,モーリーファンタジー大和鶴間
35.49008132 139.4571396,神奈川県,プレイランド大和鶴間店
35.43436733 139.4664899,神奈川県,モーリーファンタジー大和
35.281376 139.193786,神奈川県,タイトーステーション小田原シティモール店
35.27873519 139.1940738,神奈川県,小田原メトロポリス
35.616404 139.565109,神奈川県,タイトーFステーション向ヶ丘遊園店
35.53777809 139.7342249,神奈川県,GiGOホームズ川崎大師
35.52876654 139.6980617,神奈川県,タイトーステーション川崎ラチッタデッラ店
35.51473341 139.7085807,神奈川県,プレイランド川崎店
35.51479577 139.706934,神奈川県,モーリーファンタジー川崎小田栄
35.53846653 139.741634,神奈川県,ラウンドワン川崎大師店
35.53053954 139.6996583,神奈川県,シルクハット川崎モアーズ
35.5314121 139.7002166,神奈川県,シルクハット川崎ダイス
35.53294505 139.6947464,神奈川県,namcoラゾーナ川崎店
35.53586734 139.6670419,神奈川県,モーリーファンタジークロスガーデン川崎
35.600042 139.61245,神奈川県,タイトーステーション溝の口店
35.6022768 139.506772,神奈川県,イオン新百合ヶ丘ファミリーパーク
35.335825 139.354769,神奈川県,ラウンドワンららぽーと湘南平塚店
35.50036814 139.4244516,神奈川県,モーリーファンタジー座間
35.44281185 139.629987,神奈川県,シルクハット伊勢佐木町
35.44230385 139.6542598,神奈川県,アピナ山下公園店
35.42532282 139.6671023,神奈川県,モーリーファンタジー本牧
35.45820122 139.5997424,神奈川県,モーリーファンタジー天王町
35.41587997 139.5947463,神奈川県,タイトーステーションイトーヨーカドー横浜別所店
35.43028235 139.5613603,神奈川県,モーリーファンタジー東戸塚
35.399502 139.531856,神奈川県,タイトーステーション戸塚西口店
35.40119542 139.5308857,神奈川県,モーリーファンタジーサクラス戸塚
35.49932594 139.5405693,神奈川県,NICOPA横浜四季の森フォレオ店
35.53242307 139.6127205,神奈川県,モーリーファンタジー横浜新吉田
35.53198182 139.6371126,神奈川県,ラウンドワン横浜綱島店
35.40778331 139.5952976,神奈川県,ソユーゲームフィールド上大岡店
35.37581518 139.5772972,神奈川県,モーリーファンタジー港南台
35.38563947 139.6189989,神奈川県,GiGO新杉田
35.47993387 139.632654,神奈川県,GiGOイオンスタイル東神奈川
35.464648 139.619593,神奈川県,タイトーステーション横浜西口五番街店
35.46393717 139.6180549,神奈川県,ラウンドワン横浜駅西口店
35.55234069 139.579585,神奈川県,サープラ横浜あそびタウン
35.55487824 139.5776463,神奈川県,モーリーファンタジー港北
35.54468479 139.5746128,神奈川県,GiGOセンター南
35.54416278 139.5727457,神奈川県,namco港北TOKYU S.C.
35.33370297 139.6223894,神奈川県,モーリーファンタジー金沢八景
35.22846111 139.7040189,神奈川県,モーリーファンタジー久里浜
35.28214943 139.6695932,神奈川県,ラウンドワンさいか屋横須賀店
35.452455 139.395834,神奈川県,タイトーステーション海老名ビナウォーク店
35.45161 139.39236,神奈川県,GiGO海老名
35.45272737 139.3934004,神奈川県,シルクハット海老名マルイ
35.58302442 139.3564495,神奈川県,モーリーファンタジー相模原小山
37.15427822 138.2556225,新潟県,アピナ上越インター店
37.15215512 138.2590004,新潟県,モーリーファンタジー上越
37.13835887 138.7456405,新潟県,モーリーファンタジー十日町
37.13577751 138.7581981,新潟県,PALO十日町
37.08076843 138.8791235,新潟県,モーリーファンタジー六日町
37.31985501 138.7940676,新潟県,モーリーファンタジー小千谷
37.91650314 139.0569022,新潟県,タイトーステーション新潟ラブラ2店
37.88807436 139.0177537,新潟県,ラウンドワン新潟店
37.92499567 139.1146911,新潟県,モーリーファンタジー新潟東
37.8760151 139.0804745,新潟県,モーリーファンタジー新潟亀田インター
37.89634291 139.0049981,新潟県,モーリーファンタジー新潟青山
37.94289371 139.3106655,新潟県,モーリーファンタジー新発田
37.94267583 139.3093577,新潟県,GiGOイオンモール新発田
37.65117938 138.9349708,新潟県,モーリーファンタジー県央
37.46092761 138.826927,新潟県,GiGOリバーサイド千秋
37.45794202 138.8125194,新潟県,アピナ長岡店
36.65608967 137.2105345,富山県,マンガ倉庫 富山店
36.71915247 137.0920558,富山県,モーリーファンタジー小杉
36.6412349 136.9464871,富山県,モーリーファンタジーとなみ
36.72378877 137.016935,富山県,ユーズランド高岡店
36.72382397 137.018418,富山県,モーリーファンタジー高岡南
36.76150748 137.0316698,富山県,モーリーファンタジー高岡江尻
36.70918537 136.7009769,石川県,モーリーファンタジーかほく
36.39526691 136.467819,石川県,モーリーファンタジー新小松
36.395504 136.467571,石川県,楽市楽座イオンモール新小松店
36.54556205 136.58365,石川県,モーリーファンタジー白山
36.55148074 136.6900154,石川県,モーリーファンタジー杜の里
36.54211559 136.626054,石川県,ラウンドワン金沢店
36.58375651 136.6206642,石川県,バイパスレジャーランド藤江新館
36.55053997 136.6316683,石川県,ファンタジープラザ金沢店
36.06217051 136.2407708,福井県,モーリーファンタジー福井
35.90730116 136.1926516,福井県,PALO武生
35.96927828 136.1895092,福井県,モーリーファンタジー鯖江
35.62279065 138.5271528,山梨県,モーリーファンタジー甲府昭和
35.6792254 138.5347619,山梨県,モーリーファンタジービバモール甲斐敷島
35.65627087 138.6351348,山梨県,モーリーファンタジー石和
36.39213544 138.257705,長野県,モーリーファンタジー上田
36.416102 138.223307,長野県,アピナ上田店
36.75905778 138.3719146,長野県,モーリーファンタジー中野
35.83291352 137.950739,長野県,アピナ伊那店
36.27494666 138.4637732,長野県,モーリーファンタジー佐久平
36.284455 138.482344,長野県,アピナ佐久インター店
36.14140932 137.9536147,長野県,アピナ塩尻店
36.23381062 137.9794817,長野県,モーリーファンタジー松本
36.21052692 137.9610526,長野県,アピナ松本
36.20812682 137.9663974,長野県,モーリーファンタジー南松本
36.65105714 138.225192,長野県,ラウンドワン長野店
36.597909 138.157802,長野県,アピナ川中島店
36.6265199 138.2003591,長野県,アピナ大橋店
36.63952468 138.273447,長野県,モーリーファンタジー須坂
35.50075571 137.8167481,長野県,モーリーファンタジーそよら飯田アップルロード
35.41215 136.84817,岐阜県,アピナ各務原店
35.39128747 136.8243996,岐阜県,モーリーファンタジー各務原インター
35.34677169 137.1542276,岐阜県,モーリーファンタジー土岐
35.33646187 136.6122534,岐阜県,モーリーファンタジー大垣
35.37596826 136.7145391,岐阜県,ゲームファンタジアン柳津店
35.36238747 136.7294727,岐阜県,namcoカラフルタウン岐阜店
35.44803841 136.7447554,岐阜県,モーリーファンタジーf岐阜
35.38308553 136.7461998,岐阜県,A.Cグランド
35.455121 136.672955,岐阜県,ラウンドワンモレラ岐阜店
35.38432479 136.6846653,岐阜県,岐阜レジャーランド穂積店
35.47727304 136.8995123,岐阜県,モーリーファンタジー関
35.21979621 138.6122631,静岡県,モーリーファンタジー富士宮
35.15310644 138.6938016,静岡県,ラウンドワン富士店
35.13920415 138.6760841,静岡県,モーリーファンタジーf富士南
34.82689668 138.1852834,静岡県,GiGOアピタ島田
35.10266451 138.8598883,静岡県,サープラ沼津あそびタウン
35.118419 138.840143,静岡県,アミューズメントワールドららぽーと沼津店
34.69921581 137.6899472,静岡県,モーリーファンタジー浜松西
34.73795995 137.7638799,静岡県,ラウンドワン浜松店
34.739929 137.762997,静岡県,タイトーFステーションイオンモール浜松市野
34.74089076 137.7648947,静岡県,モーリーファンタジー浜松市野
34.69622515 137.6504079,静岡県,モーリーファンタジー浜松志都呂
34.76741731 137.7080638,静岡県,アピナ浜松店
34.79766396 137.779477,静岡県,タイトーFステーション浜北店
34.80971624 138.2732243,静岡県,アップルグランリバー 大井川店
34.83954199 138.3095467,静岡県,モーリーファンタジー焼津
34.83371431 138.3059489,静岡県,アピナ焼津店
34.727905 137.877149,静岡県,アピナ磐田店
34.78533344 137.9026357,静岡県,モーリーファンタジー袋井
35.17592043 138.9077966,静岡県,モーリーファンタジー裾野
35.00914732 138.4589158,静岡県,モーリーファンタジー清水
34.98545472 138.4996981,静岡県,GiGOベイドリーム清水
34.99831803 138.4134069,静岡県,アップル新北街道店
35.0007519 138.435091,静岡県,プラザアピア静岡
34.950991 138.360524,静岡県,ラウンドワン静岡･駿河店
34.95955915 138.4008635,静岡県,モーリーファンタジーｾﾝﾄﾗﾙｽｸｴｱ静岡
35.09295769 137.0785329,愛知県,モーリーファンタジー三好
35.29673065 136.7831002,愛知県,モーリーファンタジーメガドンキ大和
35.35049922 136.7737852,愛知県,GiGOイオンモール木曽川
35.34833722 136.7738124,愛知県,モーリーファンタジー木曽川
35.30537048 136.8116093,愛知県,モーリーファンタジービバホーム一宮
35.36140272 136.9013273,愛知県,モーリーファンタジー扶桑
35.25506282 136.8439405,愛知県,ラウンドワン名古屋西春店
34.87469206 136.9217723,愛知県,半田メトロポリス
34.86919045 136.9175652,愛知県,モーリーファンタジー半田
34.88609688 136.9412056,愛知県,ラウンドワン半田店
35.15968279 136.9048376,愛知県,タイトーステーション大須店
35.15945319 136.9054236,愛知県,タイトーステーションフェドラ大須店
35.16797694 136.9050444,愛知県,キングジョイ
35.17020888 136.9063926,愛知県,アピナ名古屋栄店
35.12338322 136.8636484,愛知県,ラウンドワン中川一号線店
35.16941986 136.885993,愛知県,コムテックタワー
35.1620554 136.9235948,愛知県,カラフルパーク&nicoground千種店
35.16799971 136.9279985,愛知県,ラウンドワン千種店
35.114661 136.935117,愛知県,モーリーファンタジー新瑞橋
35.19540124 136.9937419,愛知県,モーリーファンタジー名古屋東
35.23476261 137.004048,愛知県,モーリーファンタジー守山
35.18714 136.9440943,愛知県,モーリーファンタジーナゴヤドーム前
35.11019082 136.8830156,愛知県,namcoららぽーと名古屋みなとアクルス
35.10361586 136.8248356,愛知県,モーリーファンタジー名古屋茶屋
35.1361358 136.9098015,愛知県,モーリーファンタジー熱田
35.05306849 136.9472617,愛知県,モーリーファンタジー大高
35.04850561 136.9496236,愛知県,ゲームパニック大高
35.09913151 136.9528735,愛知県,ラウンドワン鳴海店
35.22607991 136.8847022,愛知県,モーリーファンタジーワンダーシティ
35.20347807 136.892445,愛知県,GiGOイオンタウン名西
34.96514008 137.0783788,愛知県,アミューズメントワールドららぽーと安城店
34.95485697 137.0975854,愛知県,安城メトロポリス
35.2951722 136.905659,愛知県,アミューズメントワールドメトロポリス小牧店
34.93347694 137.1461726,愛知県,NICOPA&nicoground岡崎店
34.93865638 137.1647639,愛知県,モーリーファンタジーイオン岡崎
34.92354308 137.1747658,愛知県,NICOPAウイングタウン岡崎店
34.88212707 136.8263526,愛知県,モーリーファンタジー常滑
35.09841364 137.0477171,愛知県,namcoららぽーと愛知東郷店
35.1177588 137.0230076,愛知県,ソユーゲームフィールド赤池店
35.25898 136.98241,愛知県,ラウンドワンスタジアムヨロッカ春日井店
35.02192189 136.8930004,愛知県,アピナ太田川店
35.24284785 137.067231,愛知県,モーリーファンタジー瀬戸みずの
34.97885364 136.9741411,愛知県,ユーズランド東浦店
34.98009178 136.9749451,愛知県,モーリーファンタジー東浦
34.8267806 137.3494711,愛知県,モーリーファンタジー新豊川
34.82793217 137.3848086,愛知県,モーリーファンタジー豊川開運通
