id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_8059dacd6c6ccf9ff27af33b9c4505eb","8059dacd6c6ccf9ff27af33b9c4505eb","ビッグボウル杉戸","北葛飾郡杉戸町杉戸2338","東武伊勢崎線東武動物公園駅より徒歩30分 国道4号線沿い","0480-34-7870","10:00～翌1:00","無し",""
"id_shop_466c1f17d229c4374566543cc91bdfc5","466c1f17d229c4374566543cc91bdfc5","ギガステーション戸田店","戸田市美女木943-7","","048-421-1201","10:00～24:00","無し","35.8342 139.653364"
"id_shop_953b03524cf111a0991559548f56824e","953b03524cf111a0991559548f56824e","ビリヤードウェアハウス草加店","草加市稲荷2-36-33","草加産業道路沿いウェアハウス草加店隣り","048-930-5033","10:00～24:00","無し","35.83027597 139.8209349"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し",""
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","県道283号「市川インター北側」交差点すぐ","047-320-3801","10:00～24:00","無し","35.711239 139.927465"
"id_shop_dbc3f7391124b87a51ef05eb48a1a9cd","dbc3f7391124b87a51ef05eb48a1a9cd","ウェアハウス南流山店","流山市南流山4-16-6","南流山駅から徒歩3分","04-7159-2351","10:00～24:00","無し",""
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し",""
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_81ebd9f28b63233ce10a5880a58bda8f","81ebd9f28b63233ce10a5880a58bda8f","ドラマ八王子高倉店","八王子市高倉町55-4","国道20号、八王子市高倉町「高倉町西」交差点を日野バイパス豊田方面右手","0426-45-7050","10:00～24:00","無し","35.66506526 139.3664795"
"id_shop_8aa4b9527d2f53e799ce20cc16de7bec","8aa4b9527d2f53e799ce20cc16de7bec","ゲ-ムリボン","北区東十条4-4-23","JR京浜東北線東十条駅徒歩1分","03-3911-9066","10:00～24:00","無し","35.76577075 139.7276432"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_8adb8bf6beb807fe34cc840c9a5004f5","8adb8bf6beb807fe34cc840c9a5004f5","高田馬場ゲーセンミカド","新宿区高田馬場4-5-10","","03-5386-0127","","",""
"id_shop_370cc7107d989e2f061a032f64ee5869","370cc7107d989e2f061a032f64ee5869","ゲームサファリ大山","板橋区大山東町60-10パチンコやすだ2F","東武東上線大山駅徒歩1分","03-5248-4743","10:00～24:00","無し",""
"id_shop_68af87543d40b12ea935092a9aca2f08","68af87543d40b12ea935092a9aca2f08","ゲームパーク石神井","練馬区石神井町3-17-16","西部池袋線石神井公園駅徒歩2分","03-3997-3799","10:00～24:00","無し","35.74266197 139.6044655"
"id_shop_d3d3f4a0338bc018bba942f1f49ef0b8","d3d3f4a0338bc018bba942f1f49ef0b8","ゲームサファリ池袋","豊島区東池袋1-42-3やすだ東池袋ビル2F","JR山手線池袋駅東口徒歩4分(ビックカメラ本店裏)","03-3981-2544","10:00～24:00","無し","35.73224113 139.7133267"
"id_shop_757b54872be03931177cfed81f47f637","757b54872be03931177cfed81f47f637","タイトーステーション池袋ロサ店","豊島区西池袋1-37-12ロサ会館1F","JR池袋駅西口、北口より徒歩3分","03-3982-1270","10:00～25:00","無し","35.732483 139.709305"
"id_shop_dec347a5f49955c15190755bbd08e289","dec347a5f49955c15190755bbd08e289","ジョイランド中原店","川崎市中原区上小田中6-19-6","JR南武線「武蔵中原」駅 徒歩1分","044-799-1941","10:00～24:00","無し","35.5801515 139.642204"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166"
"id_shop_d015e32208a7dab97acd422cc9e8440f","d015e32208a7dab97acd422cc9e8440f","シルクハット伊勢佐木町","横浜市中区伊勢佐木町3-96日活会館ビル3F","JR関内駅北口より徒歩7分・京急線日ノ出町より徒歩6分・横浜市営地下鉄ブルーライン伊勢佐木長者町駅より徒歩4分","","9:00～23:45","無し","35.44281185 139.629987"
"id_shop_ee3efa738edf28754508c57abbd4fd9d","ee3efa738edf28754508c57abbd4fd9d","アピナ橋本店","相模原市緑区西橋本5-1-1ラ･フロール駐車場棟1F","橋本駅から徒歩10分 八王子バイパスから津久井街道へ繋がる側道に入ってすぐ","042-703-6033","10:00～24:00","無し","35.597682 139.337035"
"id_shop_fa82db940e00553ddf7aae56bf85d280","fa82db940e00553ddf7aae56bf85d280","ゲームインファンファン藤沢店新館","藤沢市鵠沼石上1-3-8","JR「藤沢駅」南口徒歩1分本通り商店街イトーヨーカドー手前","0466-25-3255","9:00～24:00","無し","35.33655716 139.4891798"
"id_shop_8a1ef5fc23adcce5033607c6426ebe95","8a1ef5fc23adcce5033607c6426ebe95","アピナ上越インター店","上越市下門前1661","リージョンプラザ近くかに池交差点","025-539-0080","10:00～24:00","無し","37.15427822 138.2556225"
"id_shop_9c389562e8fdeba9a684ad84dd4b107a","9c389562e8fdeba9a684ad84dd4b107a","ポピー豊栄","新潟市北区内島見浦潟2545-2","国道8号線「競馬場IC」をおり県道3号線を左折。県道沿い右側。","025-386-1374","一部24時間営業","無し",""
"id_shop_8a0f3ddb969bfdf7a33e32b59b5f0495","8a0f3ddb969bfdf7a33e32b59b5f0495","メジャーロード白根店","新潟市南区上下諏訪木諭地948-2","ひらせい白根店敷地内","025-373-6810","9:00～24:00","無し",""
"id_shop_315b1e78b3a2c82e7788ecd791603838","315b1e78b3a2c82e7788ecd791603838","メジャーロード黒埼店","新潟市西区山田3303","黒埼IC降りて国道8号を白根方面へ走りサントノーレ裏。","025-370-7300","8:00～24:00","無し","37.8682122 139.0173084"
"id_shop_102d82d3e12de182200eee61f67c744d","102d82d3e12de182200eee61f67c744d","公楽園","燕市熊森1283-1","JR「分水駅」より車で10分。国道116号線を北上し国道沿い右側。","0256-97-1575","10:00～24:00","無し","37.63369507 138.8655143"
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194"
"id_shop_f2414389325626867ad2563abfeab70b","f2414389325626867ad2563abfeab70b","ゲームセンターテクノポリス","長岡市要町1-8-50","JR「宮内駅」西口より徒歩で5分。県道498号線沿い。","0258-33-1516","10:00～24:00","無し","37.42498834 138.8377613"
"id_shop_03d9919986457857543ec57e5b13337e","03d9919986457857543ec57e5b13337e","アピナ新庄店","富山市荒川3-2-12","","076-491-7700","10:00～24:00","無し","36.69533117 137.2480753"
"id_shop_e5b603e940e01f48ee7101dc8308e2db","e5b603e940e01f48ee7101dc8308e2db","アピナ富山豊田店","富山市豊田町2-12-66","国道8号線豊田東交差点近く","076-433-3355","10:00～24:00","無し",""
"id_shop_5afc06f9117f37d518026c5f5f179a58","5afc06f9117f37d518026c5f5f179a58","サービスエリアイン高岡店","高岡市石瀬下石瀬857-1","国道8号線高新大橋超えてすぐ。","0766-28-1028","5:00～24:00","無し",""
"id_shop_f2cffab7a5c93380119762cf6ac59ce4","f2cffab7a5c93380119762cf6ac59ce4","プレイランド黒部","黒部市沓掛645","国道8号線沿い黒部IC入口交差点近く","0765-52-5141","5:00～24:00","無し","36.88891002 137.4646533"
"id_shop_d8c30f9dbe2621cf91c7ca81cff89d64","d8c30f9dbe2621cf91c7ca81cff89d64","アピナ野々市バッティングセンター","野々市市若松町5-5","ホームセンターヤマギシ近く","076-248-8889","10:00～24:00","無し","36.5367673 136.6111101"
"id_shop_831001cdff140b5a1b270db7fef79413","831001cdff140b5a1b270db7fef79413","バイパスレジャーランド藤江本館","金沢市藤江南2-41","国道8号線沿い藤江交差点近く","076-268-3798","一部24時間営業","無し","36.58397239 136.621523"
"id_shop_df9ba4be42cf2849d7ec70bfac406fa1","df9ba4be42cf2849d7ec70bfac406fa1","アピナ松本","松本市双葉19-10","国道19号線沿い、イトーヨーカドーそば","0263-24-1133","10:00～24:00","無し","36.21052692 137.9610526"
"id_shop_fb8d7339208933bbd50f5d50fe205595","fb8d7339208933bbd50f5d50fe205595","アピナ大橋店","長野市若里7-9-12","R18号長野大橋北側","026-225-8765","10:00～24:00","無し","36.6265199 138.2003591"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_a9822f7dd6e99d6586c401a5d726c693","a9822f7dd6e99d6586c401a5d726c693","アピナ焼津店","焼津市道原585","","054-623-8555","","",""
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069"
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494"
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444"
"id_shop_60372a57b39d8935e9ac681823b75703","60372a57b39d8935e9ac681823b75703","コムテックスクエアー","名古屋市中区金山1-16-8","名鉄金山駅徒歩3分","052-321-5601","9:00～24:00","","35.14401179 136.8999767"
"id_shop_c56aaf204346820920307fdff6d899cc","c56aaf204346820920307fdff6d899cc","中川メトロポリス","名古屋市中川区江松3-110","国道1号線三日月橋西詰・江松交差点角","052-303-9701","平日10:00～24:00、土日祝日9:00～24:00","無し","35.12530557 136.8238359"
"id_shop_faa5154e21d8a13c11748b0c2860be65","faa5154e21d8a13c11748b0c2860be65","ファンタジープラザ名古屋店","名古屋市北区玄馬町234-1クロスタウン2F","比良駅徒歩6分/大我麻交差点付近","052-938-3461","10:00～翌5:00","無し","35.22569311 136.908786"
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.9770122 137.1611744"
"id_shop_62195a8f4fbb06a99f62a8337e2707ba","62195a8f4fbb06a99f62a8337e2707ba","ゲームコング","豊田市広路町2-20","","0565-35-0300","","",""
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","",""
"id_shop_255499e54d793fccb0d31796921138e5","255499e54d793fccb0d31796921138e5","ネットアクション守山","守山市播磨田町306","JR守山駅からバス10分","077-583-5122","一部24時間営業","無し","35.0693009 135.9953524"
"id_shop_8770d38b78698ead6922d17b01747e58","8770d38b78698ead6922d17b01747e58","サープラ京都あそびタウン","京都市中京区西ノ京栂尾町107BiVi二条内2F","JR二条駅下車すぐ","075-813-2150","9:00～24:00","無し","35.00912538 135.7412632"
"id_shop_8eeb910c7dd14cafd4ea73b02f1d5b7f","8eeb910c7dd14cafd4ea73b02f1d5b7f","ゲームプラザパール","堺市堺区北瓦町1-5-25","南海電鉄高野線堺東駅前商店街","072-232-2980","9:00～23:00","無し",""
"id_shop_1197ed5f1c519bcf117d03df47c5b8f9","1197ed5f1c519bcf117d03df47c5b8f9","難波ヒルズ","大阪市中央区難波3-2-34","地下鉄御堂筋線難波駅下車徒歩5分","090-3133-7638","8:00～24:00休前日日8:00～翌1:00","無し","34.66626102 135.5018617"
"id_shop_a191e3fb8cb87439bdadde79a49a1c49","a191e3fb8cb87439bdadde79a49a1c49","タイトーステーション難波","大阪市中央区難波千日前15-12","南海難波駅北館東出口から徒歩2分 赤い看板のスペースインベーダーが目印","06-6641-0185","10:00～24:00","無し","34.6633637 135.5026378"
"id_shop_22dc28d6357036e1b9c63f49aec6d3f8","22dc28d6357036e1b9c63f49aec6d3f8","シャトーEX","大阪市都島区東野田町3-9-3","JR/京阪京橋駅徒歩1分","06-6882-4801","7:00～24:00","無し","34.69804475 135.5337005"
"id_shop_22eb35b89275cc80c602b2cba76ec756","22eb35b89275cc80c602b2cba76ec756","トップラン東大阪","東大阪市東鴻池町1-6-30イオンタウン東大阪2F","","072-970-6923","","","34.69383 135.61757"
"id_shop_858e4036185bee459f63371a3992b8db","858e4036185bee459f63371a3992b8db","アミューズメント ミール","三田市対中町5-21","神戸電鉄三田本町駅下車国道176号線側へ徒歩5分。車の場合はガリバー三田店より176号を三田方面へ、ブックプラザ三田店の向かい。","0795-64-5678","10:00～24:00","無し","34.88047252 135.2295927"
"id_shop_44c1b8c1e87aa3577d22569e9fe66389","44c1b8c1e87aa3577d22569e9fe66389","ゲームアイビス太子店","揖保郡太子町太田2148-1","姫路バイパス太子ランプより相生方面へ車で5分","0792-77-2320","10:00～24:00","無し",""
"id_shop_5f3eda6de1650dd3d8e3ba0ca23ebf90","5f3eda6de1650dd3d8e3ba0ca23ebf90","タイトーステーション広島本通店","広島市中区本通3-5せらかぐ本通ビル","広島電鉄・立町駅より徒歩5分","082-541-6345","10:00～24:00","無し","34.3929912 132.4599026"
"id_shop_b99cb91769ca463971349c13c108e02a","b99cb91769ca463971349c13c108e02a","アミューズメントパフェパレパレ","徳島市南田宮2-2-46","国道11号線から田宮街道を西に車で5分","088-677-8991","10:00～24:00","無し","34.08586633 134.5426759"
"id_shop_d36cee45a473fd7bae506be0df042297","d36cee45a473fd7bae506be0df042297","国分バッティングセンター","久留米市国分町1408","国道3号線「刈原」交差点より競輪場方面へ","0942-21-0441","10:00～24:00","無し","33.29941014 130.5328341"
"id_shop_8aca5fd4abc10b91198ae9a251ee7e17","8aca5fd4abc10b91198ae9a251ee7e17","遊道楽新合川","久留米市新合川1-6-7","国道210号線バイパス沿い","0942-45-3335","10:00～24:00","無し","33.32176241 130.541007"
"id_shop_649d895ce5205d5d02ef434b31a84755","649d895ce5205d5d02ef434b31a84755","パスカワールド宇土店","宇土市善道寺町綾織95","松橋ICより車で10分、宇土シティーショッピングセンター内","0964-22-5311","日曜～木曜 10:00～23:00  金曜・土曜 10:00～24:00","無し","32.68271108 130.6679513"
"id_shop_cceec975725732596acc966dad2a0ead","cceec975725732596acc966dad2a0ead","トライセン中津店","中津市下池永67-3","","0979-85-0688","10:00～24:00","無し","33.59001125 131.2115305"
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759"
