id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_953b03524cf111a0991559548f56824e","953b03524cf111a0991559548f56824e","ビリヤードウェアハウス草加店","草加市稲荷2-36-33","草加産業道路沿いウェアハウス草加店隣り","048-930-5033","10:00～24:00","無し","35.83027597 139.8209349"
"id_shop_95b62970f67eee8a5827ca5162031651","95b62970f67eee8a5827ca5162031651","アミューズメントCUE奈良三条店","奈良市三条町478-1","JR奈良駅から三条通りを東へすぐ","0742-25-5115","10:00～24:00","無し","34.68177805 135.8221257"
"id_shop_95e0d8e3c8ca522c3ef889ac36996da1","95e0d8e3c8ca522c3ef889ac36996da1","ゲームディーノ彦根店","彦根市西沼波町166","名神高速彦根IC下車車10分","0749-21-0073","10:00～24:00","無し","35.25868777 136.2653241"
"id_shop_9754f793b818f1d6817538d4ad7d527c","9754f793b818f1d6817538d4ad7d527c","タイトーFステーションセントポルタ大分店","大分市中央町2-1-1","","097-533-2716","","","33.235334 131.606448"
"id_shop_97cf7dc588e999329356240dca58fff9","97cf7dc588e999329356240dca58fff9","Dino茨木店","茨木市永代町5ソシオビルB1F 110","阪急電鉄茨木駅徒歩1分","072-648-5222","9:00～24:00","無し","34.81751016 135.5756907"
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524"
"id_shop_9eb59489b42e780fdefd4bd26f460a92","9eb59489b42e780fdefd4bd26f460a92","ラウンドワン松山店","松山市東長戸1-3-10","伊予鉄バス「東長戸」停留所下車、北へ50m、最初の交差点左折後350m直進 国道196号線交差点(ローソン有)を更に左折後350m","089-911-5511","10:00～24:00","無し","33.8664873 132.751593"
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046"
"id_shop_a0ee78b2d8d8b182dcd364492f1409a4","a0ee78b2d8d8b182dcd364492f1409a4","ラッキーバッティングドーム","八千代市大和田新田1088","東葉高速鉄道八千代緑が丘駅徒歩10分","047-458-8208","9:00～23:50","無し",""
"id_shop_a11f22960dadba53baea04806c767419","a11f22960dadba53baea04806c767419","最後の5$","糟屋郡粕屋町大字仲原2706","国道3号線博多バイパスを空港口交差点から北へ5分ほど。","092-612-8080","一部24時間営業","無し","33.60912782 130.4382837"
"id_shop_a653d257079fbce7e8d6596e1bbc4e5a","a653d257079fbce7e8d6596e1bbc4e5a","ラウンドワン札幌すすきの店","札幌市中央区南五条西3-6-1札幌東宝公楽ビル","札幌市営地下鉄「すすきの駅」「豊水すすきの駅」より徒歩約2分","011-520-1022","6:00～23:50","無し","43.05431311 141.3540587"
"id_shop_a818f61d5e3f929629a6c47b2307bdb1","a818f61d5e3f929629a6c47b2307bdb1","ゲームファクトリーマグマ","草加市氷川町2125-1","東武伊勢崎線草加駅徒歩1分","0489-24-9800","～24:00","無し","35.82819969 139.8024875"
"id_shop_ac142ee4b9d7535e03da86a08da22ad1","ac142ee4b9d7535e03da86a08da22ad1","アミューズメントクラブ浦和","さいたま市浦和区仲町1-10-7","浦和駅西口徒歩8分","048-814-0200","10:00～23:45","無し","35.86027333 139.6535096"
"id_shop_aeaa922ee3ec46fa3ecabecf4b47d2bc","aeaa922ee3ec46fa3ecabecf4b47d2bc","アミパラ松山","松山市生石町655-1","JR松山駅から南西1km 国道196号線沿い","089-913-5533","10:00～24:00","無し","33.833875 132.744981"
"id_shop_b0b39de4dbd80621f193a172955b5c37","b0b39de4dbd80621f193a172955b5c37","ラウンドワンさいたま･鴻巣店","鴻巣市箕田3163-7","国道17号「箕田」交差点東","048-595-2001","10:00～24:00","無し","36.08064011 139.4902201"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261"
"id_shop_b83456d708c4830eaba66358a59f3ded","b83456d708c4830eaba66358a59f3ded","ディノスパーク苫小牧","苫小牧市柳町3-1-20イオンモール苫小牧2F","JR苫小牧駅よりバス20分","0144-52-1212","ゲームコーナー9:00～24:00 / メダルコーナー9:00～23:30","無し","42.65619751 141.6419704"
"id_shop_bb4c0ca44484a547cd8c3ea4f6a3f3b6","bb4c0ca44484a547cd8c3ea4f6a3f3b6","泉大津フタバボウル","泉大津市松之浜町1-2-53","南海本線松ノ浜駅下車徒歩5分","0725-22-8128","10:00～翌3:00","無し","34.5109011 135.4157314"
"id_shop_bc1325c969920458a92ddc905d6abb6f","bc1325c969920458a92ddc905d6abb6f","楽市楽座イオンモール伊都","福岡市西区北原1-3-1イオン伊都ショッピンクセンター別館","JR筑肥線 九大学研都市駅 南口すぐ","092-805-8900","10:00～22:00","施設の営業日に準じる","33.577027 130.256399"
"id_shop_c3687d6e584cc254ef960ae3eb49155f","c3687d6e584cc254ef960ae3eb49155f","コミック広場甲西店","湖南市三雲234","三雲ドライブイン内","0748-72-7848","一部24時間","無し","34.987785 136.109743"
"id_shop_c388acfa26cdbdc0438f7e2934f28376","c388acfa26cdbdc0438f7e2934f28376","フォルム武蔵境","武蔵野市境南町2-7-20","","0422-33-5577","","","35.700716 139.542994"
"id_shop_c522a52cbaf30606407bbe64ed87a6b0","c522a52cbaf30606407bbe64ed87a6b0","ラウンドワン入間店","入間市小谷田3-7-25","西武池袋線入間市駅 下車","042-960-1521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.82812299 139.3755366"
"id_shop_c6a67fb6d2fd275c0e7060a09344964f","c6a67fb6d2fd275c0e7060a09344964f","スーパーノバ天童","天童市南町1-5-26","JR「天童駅」より車で10分。国道13号線を南下し国道沿い左側。","023-656-9370","10:00～24:00","無し","38.34302924 140.3739732"
"id_shop_c84c06f18d1cd7b8f9bd95ecc17d1ea2","c84c06f18d1cd7b8f9bd95ecc17d1ea2","楽市楽座022名古屋店1階","北名古屋市中之郷字神明45-1楽市街道名古屋店内","22号線バイパス沿い","0568-27-2622","10:00～24:00","無し","35.23957843 136.848742"
"id_shop_cceec975725732596acc966dad2a0ead","cceec975725732596acc966dad2a0ead","トライセン中津店","中津市下池永67-3","","0979-85-0688","10:00～24:00","無し","33.59001125 131.2115305"
"id_shop_cd09b9e9460785557be8e87852306235","cd09b9e9460785557be8e87852306235","GiGO相模大野","相模原市南区相模大野3-13-2フレスコビル2F","","042-741-8195","","","35.532177 139.436075"
"id_shop_d3d3f4a0338bc018bba942f1f49ef0b8","d3d3f4a0338bc018bba942f1f49ef0b8","ゲームサファリ池袋","豊島区東池袋1-42-3やすだ東池袋ビル2F","JR山手線池袋駅東口徒歩4分(ビックカメラ本店裏)","03-3981-2544","10:00～24:00","無し","35.73224113 139.7133267"
"id_shop_d442d328b9e211312da1c8873f2b1aaa","d442d328b9e211312da1c8873f2b1aaa","トップラン","神戸市西区岩岡町古郷1474-1","第二神明道路大久保ICから車で5分","078-969-2700","10:00～24:00","無し","34.717655 134.928895"
