id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_5fbd331f03d1948378323836120e6de3","5fbd331f03d1948378323836120e6de3","タイトーFステーション市川妙典店","市川市妙典4-1-1イオン市川妙典店2番街2F","","047-318-3933","施設の営業時間に準じる","施設の営業日に準じる","35.69246485 139.9267286"
"id_shop_dbc3f7391124b87a51ef05eb48a1a9cd","dbc3f7391124b87a51ef05eb48a1a9cd","ウェアハウス南流山店","流山市南流山4-16-6","南流山駅から徒歩3分","04-7159-2351","10:00～24:00","無し","35.84020798 139.9050111"
"id_shop_d8f0ac1483cccac60e5738c0feab41c6","d8f0ac1483cccac60e5738c0feab41c6","アミューズメントエース津田沼","船橋市前原西2-15-1ファミービル1-3F","JR「津田沼駅」下車北口より徒歩1分","047-475-8918","9:00～24:00","無し","35.69228053 140.0201572"
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し","35.97154747 139.8653487"
"id_shop_43bb115b69e26f45a1e3572d46d37640","43bb115b69e26f45a1e3572d46d37640","フリスポ佐原","香取市佐原イ-4200","","0478-54-6160","","","35.90115035 140.493442"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","","35.69606337 139.7012777"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_9f4ba45435380edaa57600ee0c3c4dac","9f4ba45435380edaa57600ee0c3c4dac","ミラクル イン 中村橋","練馬区貫井1-1-2","西武池袋線中村橋駅徒歩2分","03-5933-9312","10:00～24:00","無し","35.73696054 139.6383659"
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","050-1722-4336","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_213ff18c023db731a284e638713c1173","213ff18c023db731a284e638713c1173","タイトーステーション海老名ビナウォーク店","海老名市中央1-18-1ビナウォーク6番館2F","JR相模線、相鉄線、小田急線、海老名駅より徒歩5分","046-292-5160","10:00～24:00","無し","35.452455 139.395834"
"id_shop_910fe8db0124ac508740a9585be02f13","910fe8db0124ac508740a9585be02f13","プレイハウスエリナ","新潟市西蒲区津雲田640","JR「岩室駅」より車で5分。駅より国道116号を南下し国道沿い右側。","0256-82-4541","","","37.71741366 138.8908286"
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194"
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046"
"id_shop_f2cffab7a5c93380119762cf6ac59ce4","f2cffab7a5c93380119762cf6ac59ce4","プレイランド黒部","黒部市沓掛645","国道8号線沿い黒部IC入口交差点近く","0765-52-5141","5:00～24:00","無し","36.88891002 137.4646533"
"id_shop_97efc816522f161218a1d353ec66ba6e","97efc816522f161218a1d353ec66ba6e","ベティ","七尾市舟尾町ウ-38","国道249号線沿い田鶴浜町地内","0767-68-6211","","","37.06731535 136.9070025"
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し","36.54211559 136.626054"
"id_shop_831001cdff140b5a1b270db7fef79413","831001cdff140b5a1b270db7fef79413","バイパスレジャーランド藤江本館","金沢市藤江南2-41","国道8号線沿い藤江交差点近く","076-268-3798","一部24時間営業","無し","36.58397239 136.621523"
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748"
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192"
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市中央区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.73795995 137.7638799"
"id_shop_41b4ae6ca0e2b7d387ec49f674b3f728","41b4ae6ca0e2b7d387ec49f674b3f728","アップルグランリバー 大井川店","焼津市下江留1327","東名高速道路、吉田ICより車で10分","054-270-3244","10:00～24:00","無し","34.80971624 138.2732243"
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069"
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524"
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494"
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405"
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444"
"id_shop_60372a57b39d8935e9ac681823b75703","60372a57b39d8935e9ac681823b75703","コムテックスクウェア金山","名古屋市中区金山1-16-8","名鉄金山駅徒歩3分","052-321-5601","9:00～24:00","","35.14401179 136.8999767"
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484"
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735"
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.97692806 137.161659"
"id_shop_dce765e8fca9cf16d2432417a99c5dac","dce765e8fca9cf16d2432417a99c5dac","ADXマミー春日井出川店","春日井市不二が丘1-5","","0568-54-8590","","","35.26729521 137.012739"
"id_shop_aa0d25b14acd9479c4dc61c360937d49","aa0d25b14acd9479c4dc61c360937d49","ムー大陸 シャオ店","西尾市下町御城下23-1ゲームコーナームー大陸","","0563-57-8139","","","34.86791458 137.0458015"
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","JR「二川駅」より徒歩約10分","0532-65-2212","10:00～23:50 土日祝9:00～23:50","","34.7239242 137.4323261"
"id_shop_545e365da6856969d7824701eb101b54","545e365da6856969d7824701eb101b54","M'Sパーク豊田店","豊田市寿町3-10-11","愛知環状鉄道三河豊田駅10分。名鉄三河線土橋駅より徒歩10分。","0565-71-0027","一部24時間営業","","35.0565113 137.1404324"
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.02319916 136.6836502"
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","","34.94000426 136.6070666"
"id_shop_46de900c0827b785d3159675a35f52ee","46de900c0827b785d3159675a35f52ee","GiGO生桑","四日市市生桑町299-1","","059-332-9988","","","34.986457 136.601599"
"id_shop_0a3c49950ac548d89ee722117950b29f","0a3c49950ac548d89ee722117950b29f","アミューズメントスペースコミ丸四日市店","四日市市鵜の森1-3-19","","059-325-7685","","","34.96631 136.61633"
"id_shop_40a1ced4adba3b51440cc75f5b55d43e","40a1ced4adba3b51440cc75f5b55d43e","ゲームチャオ松阪店","松阪市船江町782","国道42号線沿い、松阪駅から車で5分","0598-53-3918","10:00～24:00","無し","34.58867016 136.5257638"
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431"
"id_shop_3067f3e0b774953e5311159bfdd4ac39","3067f3e0b774953e5311159bfdd4ac39","ラウンドワン京都河原町店","京都市中京区河原町通り三条下ル山崎町250","河原町通り沿いBAL向かい","075-213-8400","月8:00～23:50、火～金9:00～23:50 土日祝6:00～23:50","無し","35.00699573 135.7685149"
"id_shop_b224ea9ed01beb5dcfda1614aaf99300","b224ea9ed01beb5dcfda1614aaf99300","あそVIVA本店","福知山市字堀小字上高田2146-1あそVIVA1F","","0773-25-5055","9:00～24:00","無し","35.28971907 135.1348229"
"id_shop_f91e1be4f8c08412d21102fc226af191","f91e1be4f8c08412d21102fc226af191","ラウンドワン堺駅前店","堺市堺区戎島町4-44-3","南海本線堺駅下車すぐ(国道26号線沿い)","072-222-0120","平日10:00～23:50 土日祝9:00～23:50","無し","34.58340412 135.468425"
"id_shop_8ecb9b4bf761cfb0fc128ab35ac21423","8ecb9b4bf761cfb0fc128ab35ac21423","ラウンドワン堺中央環状店","堺市東区石原町2-241","大阪中央環状線大泉緑地よりすぐ","072-253-9559","平日9:00～23:50 土日祝6:00～23:50","無し","34.55707895 135.5362412"
"id_shop_3ec41bbd9bd8e6e455fb34ba6f7430d3","3ec41bbd9bd8e6e455fb34ba6f7430d3","ラウンドワン守口店","守口市佐太東町2-6-14ジャガーグリーン2F","旧1号沿い中央環状線「大日」交差点東へ車で1分","06-6907-9270","平日10:00?23:50、土日祝6:00～23:50","無し","34.7562488 135.5886793"
"id_shop_9bc144cd28aeee923373f2cc91154148","9bc144cd28aeee923373f2cc91154148","モンキートリック","寝屋川市香里南之町32-5","京阪本線香里園駅下車徒歩2分","072-835-6361","10:00～24:00","無し","34.78316526 135.628799"
"id_shop_7cd1b19a926aa75cbc385391c04ea841","7cd1b19a926aa75cbc385391c04ea841","ラウンドワン岸和田店","岸和田市八阪町2-11-1","国道26号線岸和田警察署東すぐ","072-429-1100","10:00～23:50 土日祝6:00～23:50","無し","34.45649962 135.3885278"
"id_shop_466ecdbacba2d15cf5e863f421ccff80","466ecdbacba2d15cf5e863f421ccff80","あそVIVA阪急茨木店","茨木市永代町6-2スポーツプラザ茨木2F","","072-631-6606","","","34.817929 135.576325"
"id_shop_858e4036185bee459f63371a3992b8db","858e4036185bee459f63371a3992b8db","アミューズメント ミール","三田市対中町5-21","神戸電鉄三田本町駅下車国道176号線側へ徒歩5分。車の場合はガリバー三田店より176号を三田方面へ、ブックプラザ三田店の向かい。","0795-64-5678","10:00～24:00","無し","34.88047252 135.2295927"
"id_shop_86fdda970b0c99ea9477e57eb280708e","86fdda970b0c99ea9477e57eb280708e","ラウンドワン伊丹店","伊丹市昆陽7-29","国道171号沿い「伊丹市役所」より西へ700m","0727-75-4150","平日10:00～翌6:00 金祝前日10:00～終日 土24時間 日祝0:00～翌6:00","無し","34.77891327 135.3932572"
"id_shop_31ed4986f52df2a1a79055e3af90a06b","31ed4986f52df2a1a79055e3af90a06b","ラウンドワン加古川店","加古川市尾上町安田字小河原325番6号","明姫幹線沿い「安田交差点」すぐ","0794-29-2513","平日10:00?23:50、土日祝6:00～23:50","無し","34.74708002 134.836935"
"id_shop_44c1b8c1e87aa3577d22569e9fe66389","44c1b8c1e87aa3577d22569e9fe66389","ゲームアイビス太子店","揖保郡太子町太田2148-1","姫路バイパス太子ランプより相生方面へ車で5分","0792-77-2320","10:00～24:00","無し","34.83203126 134.6001053"
"id_shop_4567af7fcfdfba71ebf8bf517bde0c0d","4567af7fcfdfba71ebf8bf517bde0c0d","ラウンドワン三宮駅前店","神戸市中央区小野柄通り6-1-17","JR/阪急/阪神「三宮駅」下車徒歩5分","078-252-7200","10:00～24:00/土・日・祝9:00～24:00","無し","34.69403073 135.1973402"
"id_shop_424cd2e31ea5dbdda62fa3ec13dbf689","424cd2e31ea5dbdda62fa3ec13dbf689","アミパラがいな店","米子市日ノ出町1-8-13","米子しんまち天満屋から南西へ300m","0859-39-1800","10:00 ～ 24:00","無し","35.43797411 133.3392651"
"id_shop_e06e9edc1602137ff21f5eefc06991f3","e06e9edc1602137ff21f5eefc06991f3","ファンタジスタ","倉敷市新倉敷駅前5-194","JR西日本山陽本線「新倉敷」駅から南西に徒歩10分","086-526-0438","12:00～24:00","店舗にお問合わせください","34.5583269 133.6767549"
"id_shop_4ec2a405c53e03f0e780dffafae27d2e","4ec2a405c53e03f0e780dffafae27d2e","ラウンドワン岡山妹尾店","岡山市南区妹尾3413-1","国道2号線沿い妹尾西交差点を東へ約900m","086-282-8851","平日10:00～24:00 土9:00、日祝8:00から","無し","34.62318926 133.8694608"
"id_shop_6913d63fdb0cd9a53df2086f78e81584","6913d63fdb0cd9a53df2086f78e81584","ラウンドワン広島店","広島市中区立町3-11","ひろしま国際ホテルとなり","082-545-8910","月9:00～23:50、火～金10:00～23:50 土日祝6:00～23:50","無し","34.39365895 132.4600423"
"id_shop_49b6691851d0652da10fb6428cb69617","49b6691851d0652da10fb6428cb69617","ラウンドワン福山店","福山市明神町1-9-28","国道2号線明神町西へすぐ","084-973-9891","10:00～24:00","無し","34.489155 133.3925782"
"id_shop_1ca8255e335864ab151dc5f65203ad20","1ca8255e335864ab151dc5f65203ad20","ラウンドワン高松店","高松市松島町2-7-43","国道11号 松島二丁目","087-812-6115","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.33898638 134.0669994"
"id_shop_5033a41c922cebdcc5d47f234f7ba005","5033a41c922cebdcc5d47f234f7ba005","アミューズメントパークMGキスケ店","松山市宮田町4キスケボール1F内ゲームコーナー","JR松山駅より徒歩3分","089-933-2737","","無し","33.84135404 132.753158"
"id_shop_a81c5c16cef93700849222a94200dc24","a81c5c16cef93700849222a94200dc24","G-STAGE小倉店","北九州市小倉北区浅野2-14-5","小倉駅前あるあるシティ2F","093-551-3133","10:00～20:00","無し","33.88758128 130.8847829"
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し","33.54646948 130.4822214"
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58960223 130.3968402"
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666"
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536"
"id_shop_890edfc72252e700e739d4d11998d9e7","890edfc72252e700e739d4d11998d9e7","パスカワールドグリーンランド","荒尾市本井手1574-54","三井グリーンランドウルトラマンランド横","0968-69-3001","10:00～翌3:00","無し","32.98790587 130.4711246"
"id_shop_834340fa2ae02f4e5c40284c2c006bdb","834340fa2ae02f4e5c40284c2c006bdb","トライセン萩原店","大分市萩原4-227-1ACS内3F","臨界産業道路沿い 大洲総合運動公園近く","097-556-2188","ボウリングコーナー:10:00～24:00 ゲームコーナー:7:00～翌3:00","無し","33.249338 131.643415"
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759"
