name,address,loc_id,latitude&longitude,pcb_count
"GiGO ALCo越谷ショッピングスクエア","埼玉県 越谷市 越ケ谷 1-16-6　ALCo越谷ショッピングスクエアB1F","szHUlsMcf8wA_W_m9bWipQ","","","2"
"アドアーズ蕨","埼玉県 蕨市 塚越 1-4-4　ラ・セーヌビル2F","fqpMPhqIr_9Z_qM9ULYB6A","","","2"
"GiGO ビバモール蕨錦町","埼玉県 蕨市 錦町 1-12-1　ビバモール蕨錦町店2F　 212区画","ZH8zgkelqHX9mLzOLdRyPw","","","2"
"namcoイオンモール北戸田","埼玉県 戸田市 美女木東 1-3-1　イオンモール北戸田3F","AFz5astwxF7czzNFX-SzoA","","","2"
"モーリーファンタジー北戸田","埼玉県 戸田市 美女木東 1-3-1　イオンモール北戸田　イオン北戸田店2F","SQhbY2_z6vwyMgTQOMMGAg","","","2"
"モーリーファンタジー入間","埼玉県 入間市 上藤沢 462-1　イオン入間SC　イオン入間店2F","9fv7s27_xgMSsseF4nnUdw","","","2"
"キッズランドマルイファミリー志木","埼玉県 志木市 本町 5-26-1　マルイファミリー志木内","GJyOvAcWpezR7f-o-8p-Tg","","","2"
"アドアーズ和光","埼玉県 和光市 本町 3-5　MillionAnnex和光1～3F","s0C5UTOADshw5ONhvDeiTA","","","2"
"ワンパクオウコクアリオ鷲宮","埼玉県 久喜市 久本寺字谷田 7-1　アリオ鷲宮2F","ijMxWxtJh4GbO12A7-ej-Q","","","2"
"キッズプラザきゃらんど富士見","埼玉県 富士見市 山室 1-1313　ららぽーと富士見2F","l_kVe2Z1XmFIEAFCr8_yFA","","","2"
"GiGO ららぽーと富士見","埼玉県 富士見市 山室 1-1313　ららぽーと富士見3F　35200番","K7Zyo91ADjz5-kZaf0FHHQ","","","2"
"GiGO MEGAドン・キホーテ蓮田","埼玉県 蓮田市 東 4-5-13　MEGAドン・キホーテ蓮田店2F","mlGmRPWuGmB0tPNJFoAm1A","","","2"
"キャロム坂戸","埼玉県 坂戸市 関間 2-151-1","AuUr8TS-VBFMpaQnMkdOjQ","","","2"
"ハローズガーデンワカバウォーク","埼玉県 鶴ヶ島市 富士見 1-2-1　ワカバウォーク2F","7voEf7U32RA--9pBwzUu2w","","","2"
"アピナ吉川美南","埼玉県 吉川市 美南 3-25-1　イオンタウン吉川美南内2F","Jm0baFXPhiMZxE8EYDJSWg","","","2"
"アミューズメントフィールドバイヨン","埼玉県 ふじみ野市 うれし野 2-16-1　LCモールうれし野2F","YLzQ4uqFZ5rjxthxkFrpyg","","","2"
"モーリーファンタジー大井","埼玉県 ふじみ野市 ふじみ野 1-2-1　イオン大井店3F","-FsR5DVtbUAuQeKIueFUXg","","","2"
"namcoイオンタウンふじみ野","埼玉県 ふじみ野市 福岡 2-1-6　イオンタウンふじみ野3F","djVA4N52LCjoanXerHRJ6w","","","2"
"ゲームスクエア三芳","埼玉県 入間郡三芳町 藤久保 字北新埜855-403　アクロスプラザ三芳内","T5fmcYpvE73CLHZXDCYtwQ","","","2"
"アピナ上里","埼玉県 児玉郡上里町 七本木 2272-1　ウニクス上里2F","XNunYq0ECwyaD_0XCTjamQ","","","2"
"モーリーファンタジー上里","埼玉県 児玉郡上里町 金久保 359-1　イオンタウン上里2F","jDc34jDJRMFnM1TewbDWHA","","","2"
"ラウンドワンさいたま・上里","埼玉県 児玉郡上里町 金久保 394-1　イオンタウン上里内","XjQucMYnocC3JQ5C6TzaRA","","","2"
"東武動物公園","埼玉県 南埼玉郡宮代町 須賀 110","M5I5c9notls87iY5FzhYdg","","","2"
"キャラポートさいたま新都心","埼玉県 さいたま市大宮区 吉敷町 4-267-2　コクーンシティ　コクーン1西館1F","ImWj-9MwMrdiZFX9kjeR1w","","","1"
"タイトーFステーション大宮大門町","埼玉県 さいたま市大宮区 大門町 1-22-1　大宮大門町ビル1F","7hDKius40aPghXC29YViww","","","1"
"GiGO 大宮アルシェ","埼玉県 さいたま市大宮区 桜木町 2-1-1　大宮アルシェ5F","WneWKUhkqHC0lDjim0dGPA","","","1"
"ウェアハウス岩槻","埼玉県 さいたま市岩槻区 加倉 3-3-63","h4fcJ9ZI0k5FJ7qqywjs8Q","","","1"
"アミューズメントクラブ浦和","埼玉県 さいたま市浦和区 仲町 1-10-7","nMBtCDhtP1SMCDZfjAEWbQ","","","1"
"ゲオ東浦和","埼玉県 さいたま市緑区 東浦和 1-5-8　ロイヤルヒルズ池田","1PMfiLdYg1bqcObl13XZgQ","","","1"
"ウェアハウス三橋","埼玉県 さいたま市西区 三橋 6-955-1","lO2mhxIBCbIyCIbekHLzrg","","","1"
"川越ボウリングセンター","埼玉県 川越市 天沼新田 318","vqxbun_phUdstHfB_Ajslw","","","1"
"ゲームパークエムランド籠原","埼玉県 熊谷市 新堀新田 523　マミーマート籠原店2F","uJiOnlaJUjPw1GEfiIsoLg","","","1"
"GiGO 籠原","埼玉県 熊谷市 美土里町 1-169","6bXlRU4i3BbjcGXVlFQu8A","","","1"
"あそびライブラリー川口","埼玉県 川口市 宮町 18-9　ララガーデン川口2F","FuWJsuUFku8mXuGmr83vuw","","","1"
"アミュージアム川口","埼玉県 川口市 本町 2-7-25　ミエルかわぐち3F","RwaioHdbUWdJXK8zVXIQNw","","","1"
"GiGO 川口","埼玉県 川口市 東領家 2-2-10","-31bPvZ4m8BIzvcR3hlhig","","","1"
"キャロム所沢","埼玉県 所沢市 下安松 969-1","afT0uJiEZBi8fv800F56iA","","","1"
"アミュージアム所沢","埼玉県 所沢市 小手指台 23-1　マミーマート所沢山口店2F","83cjxeYtVShF75URCnGjKg","","","1"
"GiGO ビバモール本庄","埼玉県 本庄市 中央 2-4-60　ビバモール本庄店2F　2-12区画","zcpAzGk6YsI-1U5O_zIcGg","","","1"
"ハローズガーデン本庄","埼玉県 本庄市 南 1-2-10　アピタ本庄店1F","TI78t-wxdKHVMpommxD8kA","","","1"
"ゲオ東松山","埼玉県 東松山市 松本町 2-1-51","anPT-pyvZCsThJ9A14iY3g","","","1"
"モーリーファンタジー春日部","埼玉県 春日部市 下柳 420-1　イオンモール春日部　イオン春日部店3F","3cYoizFQIRTTPC3mIZSQEw","","","1"
"kininal ASOBLEそよら入曽駅前","埼玉県 狭山市 南入曽字堂ノ前原 540-1　そよら入曽駅前1F","BJTiIjhnzfKLFgAyw4tAMA","","","1"
"新狭山グランドボウル","埼玉県 狭山市 新狭山 1-1-9","at8BjRa68y8SkR0CjuIySw","","","1"
"プリモピア鴻巣","埼玉県 鴻巣市 北新宿 225-1　UNICUS鴻巣1F","otK06bhmtGwNveBOPiacdQ","","","1"
"MEGAドン・キホーテ北鴻巣","埼玉県 鴻巣市 箕田 3111-1　MEGAドン・キホーテ北鴻巣店内ゲームコーナー","ee6h6fDddRXb_yVQDrjzng","","","1"
"ラウンドワンさいたま・鴻巣","埼玉県 鴻巣市 箕田 3163-7","mBez2nhlfF0prqEezMaDmQ","","","1"
"GiGO フジモール吹上","埼玉県 鴻巣市 袋 字道上90-1　FUJI MALL吹上2F","GhwikXZJgbkXiGRu6U4Duw","","","1"
"ゲオ深谷上柴","埼玉県 深谷市 上柴町東 6-8-7","09gK-rMeiawn2vfewcUHtg","","","1"
"GiGO 花園","埼玉県 深谷市 荒川 359","9UC0JHd1adyb0ksGKteicw","","","1"
"ウェアハウス上尾","埼玉県 上尾市 二ツ宮 1044","HUH9tjbL8VF7p3ZfRu1FaA","","","1"
"パラボランド上尾ショーサンプラザ","埼玉県 上尾市 谷津 2-1-1　ショーサンプラザ5F","mmfyYhtNpjZze5FcjxzEhA","","","1"
"ウェアハウス越谷","埼玉県 越谷市 南荻島 841-1","houOtrF5b5Ow2L6eRUMi-w","","","1"
"アミューズメントパークガーデン越谷","埼玉県 越谷市 南越谷 1-2876-1　越谷サンシティ　イオン南越谷店4F","3BNQXM0ySQ8n4ezYlnmLDA","","","1"
"アミューズメントパークガーデン越谷","埼玉県 越谷市 南越谷 1-2876-1　越谷サンシティ　イオン南越谷店4F","ALggHFY0tiVbp2baksQ_-w","","","1"
"丸広百貨店入間店ゲームコーナー","埼玉県 入間市 豊岡 1-6-12　丸広百貨店入間店内","59d92tYWV0ADaaGwxn-PhQ","","","1"
"タイトーステーション和光","埼玉県 和光市 丸山台 1-4-5","ZvfT1yuCQUSkEVAfjIfYBw","","","1"
"ファミリーランド和光","埼玉県 和光市 丸山台 1-9-3　イトーヨーカドー和光店3F","Mn60ZP9jQ5Jib6U-PSvGQw","","","1"
"スコナランド新座","埼玉県 新座市 中野 2-1-38　OSCデオシティ新座3F","y8LmDFnlreGZbF3wXbPqFA","","","1"
"ラ・ヴィーニュ新座","埼玉県 新座市 野火止 5-2-60","eBapEQpPaPIFPGfF6cXo3w","","","1"
"スイーツファンタジーパックン桶川","埼玉県 桶川市 下日出谷東 2-15-1　ベニバナウォーク桶川2F","irCPs_rYSTL6l-sJRMB5vA","","","1"
"GiGO イトーヨーカドー久喜","埼玉県 久喜市 久喜中央 4-9-11　イトーヨーカドー久喜店4F","DAyoHV5wkytnicdYugZV0Q","","","1"
"ベイシア栗橋","埼玉県 久喜市 栗橋東 6-15-1　ベイシア栗橋店内ゲームコーナー","2pCkckArT2Ky51KBmaMH2A","","","1"
"GiGO HEYWORLD北本","埼玉県 北本市 深井 6-87　HEY WORLD!! 1F","cg0CtedVLkhXa12f4YfHOg","","","1"
"パレットイオン八潮南","埼玉県 八潮市 大曽根 273-5　イオン八潮南店3F","VQZR6TLGQKxHPTm2mkLYJw","","","1"
"コロコロBASE～コロコロひみつ基地～","埼玉県 富士見市 山室 1-1313　ららぽーと富士見2F","vjsZGwoueOdeJ342EigbcA","","","1"
"GiGO MEGAドン・キホーテ三郷","埼玉県 三郷市 さつき平 1-1-1　MEGAドン・キホーテ三郷店2F","5bLbes9V2_6gSfxOev2f-A","","","1"
"ラクガキ王国三郷","埼玉県 三郷市 ピアラシティ 1-1-1　イトーヨーカドー三郷店2F","6f1Kab7SD8c4W3jBI38Yxg","","","1"
"コープ坂戸薬師町","埼玉県 坂戸市 薬師町 28-1　コープみらい　コープ坂戸薬師町店内ゲームコーナー","vBuL7gMoHXyXvWJmMCi_Jw","","","1"
"ゲオ坂戸","埼玉県 坂戸市 鎌倉町 16-26","_xI5n7o6aQZm9IimEM8Euw","","","1"
"にこぱ幸手","埼玉県 幸手市 上高野 764　エムズタウン幸手西館内","wmu33K6s9P2q6lwi40oP6g","","","1"
"ファミリーランドあそびのくにカインズ鶴ヶ島","埼玉県 鶴ヶ島市 三ツ木新町 1-1-13　カインズ鶴ヶ島店2F","BNwtfGDMOhU3hKhBXk8B6g","","","1"
"コモディイイダ鶴ヶ島","埼玉県 鶴ヶ島市 鶴ヶ丘 65-1　コモディイイダ鶴ヶ島店内ゲームコーナー","laSqpLA7Q6NaHXRg4ZGJag","","","1"
"モーリーファンタジーふじみ野","埼玉県 ふじみ野市 福岡 2-1-6　イオンタウンふじみ野内","pGhUuEOsUI-T5R7wIgyLQw","","","1"
"ゲオふじみ野","埼玉県 ふじみ野市 鶴ケ岡 1-16-2","OlrQ-Enk1FpyB6ACqj0eLw","","","1"
"ベイシア滑川モール店あそびのくに","埼玉県 比企郡滑川町 羽尾 2780　ベイシア滑川モール店内","EQc7_g2p3MyUKDjTW5VhZQ","","","1"
"あそびのくに寄居北","埼玉県 大里郡寄居町 桜沢 2916　ベイシア寄居北店内","Ba2maLpKoiBs_kwBEQZhSQ","","","1"
"ビッグボウル杉戸","埼玉県 北葛飾郡杉戸町 杉戸 2338","a6-pWBjkXLt1GzxXNYdFXA","","","1"
"タイトーFステーション市川妙典","千葉県 市川市 妙典 4-1-1　イオン市川妙典2番街2F","xDQGuPMEIwg-rxyCwE0ZrA","","","6"
"namco松戸","千葉県 松戸市 松戸 1230-1　ピアザ松戸1F","0cSpvzzy2Qk8q9gs-FY0Bw","","","6"
"namcoイオンモール幕張新都心","千葉県 千葉市美浜区 豊砂 1-1　イオンモール幕張新都心　グランドモール3F","cYVSlPPEXTpch7SSUGwnww","","","5"
"アミューズメントエース津田沼","千葉県 船橋市 前原西 2-15-1　ファミービル1～3F","c_yGZhhKhl197dV9rsVw2A","","","5"
"GiGO ららぽーとTOKYO-BAY","千葉県 船橋市 浜町 2-1-1　ららぽーとTOKYO-BAY西館3F","5Q1z1xau7mb0Fq_5c1u4Ww","","","5"
"にこまるぷらすユーカリが丘","千葉県 佐倉市 ユーカリが丘 4-1-4　ユーカリプラザビル5F","ZjJQSVbOKe1d_FwX3mwE1g","","","4"
"ラウンドワンスタジアムアリオ柏","千葉県 柏市 大島田 1-6-1　セブンパークアリオ柏　1070","-Oiab6x3TMu27XiHb1xSUQ","","","4"
"namcoアリオ市原","千葉県 市原市 更級 4-3-2　アリオ市原2F","5QAWkibi9KsUSPcTyYxkBg","","","4"
"namco流山おおたかの森S・C","千葉県 流山市 西初石 6-185-2　おおたかの森S・C3F","gLc0YGpUvdxV5NJBBYsQKQ","","","4"
"namcoイオンモール八千代緑が丘","千葉県 八千代市 緑が丘 2-1-3　イオンモール八千代緑が丘4F","8gtaWqKW6Uq25ddgEWkQXw","","","4"
"タイトーステーションビックカメラ千葉","千葉県 千葉市中央区 富士見 2-1-1　ビックカメラ千葉駅前店8F","cEk_tyfEj1qgw5VtA7zPQA","","","3"
"ラッキー中央店フェリシダ","千葉県 千葉市中央区 富士見 2-8-1","25NMlVHEFQ5JYjqA8w1OlA","","","3"
"スポーツウェーブ鉄腕24浜野","千葉県 千葉市中央区 浜野町 1025-59","TavzBBTqdyPVxDdeZ4Qdgw","","","3"
"スポーツウェーブ鉄腕24稲毛長沼","千葉県 千葉市稲毛区 長沼原町 697","0uMIkIh47H_iy2YlLcAnmQ","","","3"
"モーリーファンタジーおゆみ野","千葉県 千葉市緑区 おゆみ野南 5-37-1　イオンタウンおゆみ野　マックスバリュおゆみ野店2F","PjvP1brDxL_vpD4KV6YT0Q","","","3"
"namcoトンデミ幕張 イオンモール幕張新都心","千葉県 千葉市美浜区 豊砂 1-1他　イオンモール幕張新都心　ファミリーモール3F","BlZcLZdAG-h0TmLhFe1FQA","","","3"
"NICOPAマリンピア","千葉県 千葉市美浜区 高洲 3-13-1　イオンマリンピア店4F","9eJBtiQqfbXm10u_CsPsdQ","","","3"
"namcoイオンモール船橋","千葉県 船橋市 山手 1-1-8　イオンモール船橋3F","GJst80sJuu7sywFrlmBVog","","","3"
"イスカンダル木更津","千葉県 木更津市 潮見 4-1-2","ViY_jgYvVlwVMVIzD-H-Uw","","","3"
"タイトーFステーションイオン新松戸","千葉県 松戸市 新松戸 3-2-2　イオンフードスタイル新松戸店4F","OTFOlQO4tMNTTwPBkULEyw","","","3"
"千葉レジャーランド野田","千葉県 野田市 吉春 776-1","1WM0ORQybNaJjDQM1vRBqg","","","3"
"プラサカプコン成田","千葉県 成田市 ウイング土屋 24　イオンモール成田2F","g15jfUnDypHF1AhZhS5XWw","","","3"
"GiGO イオンモール津田沼South","千葉県 習志野市 津田沼 1-10-30　イオンモール津田沼South5F","B-hQeyqf2hvAmQQoruPhyA","","","3"
"ラウンドワン習志野","千葉県 習志野市 芝園 1-4-5","kAdfvqm3N1hbVqXTzFMPTg","","","3"
"タイトーFステーション柏中央","千葉県 柏市 十余二 249-5　M.E.M.1F","dOxbnlEC8Y8yDdDe3og36w","","","3"
"モーリーファンタジー柏","千葉県 柏市 豊町 2-5-25　イオンモール柏　イオン柏店2F","Iy3hfBrc2dH8Hx2xPbOxAA","","","3"
"ゲームランドちはら台","千葉県 市原市 ちはら台西 3-4　ショッピングモールunimoちはら台2F","Bk_aFhAJjdGYD-whdYRrqQ","","","3"
"ゲームチャリオット五井","千葉県 市原市 五井中央西 2-1-2","vnlsDMyNjkpaomDjiFhdFQ","","","3"
"アピナ市原","千葉県 市原市 更級 4-2-1　アクロスプラザ市原更級F棟1F","W3tNWM34-Gp6zOz38QgJAQ","","","3"
"モーリーファンタジー鎌ヶ谷","千葉県 鎌ケ谷市 新鎌ケ谷 2-7-1　イオン鎌ヶ谷SC　イオン鎌ヶ谷店2F","FJ-UFnADR7NA7cCnDu2zWw","","","3"
"GiGO イオン新浦安ショッピングセンター","千葉県 浦安市 入船 1-4-1　イオン新浦安SC　イオンスタイル新浦安店4F","cY5s761DykubPF3kB8WeaA","","","3"
"アピナ印西","千葉県 印西市 原 1-2　ビッグホップガーデンモール印西2F","E5y7ILWSGuN8oAb__t20pQ","","","3"
"千葉レジャーランド成東","千葉県 山武市 姫島 111-1","CCZZIs9jbUSX3K8jq5c0sA","","","3"
"タイトーステーションアリオ蘇我","千葉県 千葉市中央区 川崎町 52-7　アリオ蘇我2F","fDKM3sDsxCP22vXR98bUPw","","","2"
"NICOPA & nico ground 蘇我","千葉県 千葉市中央区 川崎町 55-3　島忠ホームズ蘇我店2F","np2_6DBWpTAUI84pVvUFuw","","","2"
"テクモピア千葉中央","千葉県 千葉市中央区 本千葉町 15-1　ユアエルム千葉Mio1F","0BaWl1g7wYhUK7b6D3sclA","","","2"
"GiGO 稲毛オーツーパーク","千葉県 千葉市稲毛区 園生町 380-1","bB-kvaqjuDsllE-jaQh7Rg","","","2"
"アミューズメントパフェパレパレ稲毛長沼","千葉県 千葉市稲毛区 長沼原町 737-25　フレスポ稲毛A棟-4","TE1CB9rT2Zq4SnI2jLxy0A","","","2"
"モーリーファンタジー鎌取","千葉県 千葉市緑区 おゆみ野 3-16　ゆみ～る鎌取SC　イオンスタイル鎌取4F","UarJGKwW_39OcrIQALoaLw","","","2"
"GiGO 幕張","千葉県 千葉市美浜区 ひび野 1-8　メッセ・アミューズ・モール1F","RPEBMrDKCVE0Q1yYFDizSg","","","2"
"GiGO イオンモール銚子","千葉県 銚子市 三崎町 2-2660-1　イオンモール銚子2F","Z9Yj5sKGOGUrsxSxy_anQQ","","","2"
"モーリーファンタジー銚子","千葉県 銚子市 三崎町 2-2660-1　イオンモール銚子　イオン銚子店2F","Qkc-nXBsuwdqzMVk5HJLQg","","","2"
"スタジオプリモ本八幡","千葉県 市川市 八幡 2-15-10　パティオ5F","ZP6FxGu19bpEVqU1amQPSg","","","2"
"DAIKEIEN","千葉県 市川市 大町 359","3wQf1KcN70aRQ1chhYdwcw","","","2"
"PALO市川","千葉県 市川市 鬼高 1-1-1　ニッケコルトンプラザ　ウエストモール2F","PFvNlsDIuvFJeLT9Ck67HA","","","2"
"ラウンドワン市川鬼高","千葉県 市川市 鬼高 4-1-3","YWqB8Zi9rkIzdhssQA2i0g","","","2"
"モーリーファンタジー船橋","千葉県 船橋市 山手 1-1-8　イオンモール船橋　イオン船橋店3F","wjMDMhibkJVur2lbZpzl3w","","","2"
"タイトーステーション船橋","千葉県 船橋市 本町 1-6-1","RGI09Zl2-x7hyCYh5fEJRQ","","","2"
"テクモピア船橋南口","千葉県 船橋市 本町 1-7-6　ドリーム船橋ビル3F","u9-8SQQDNZIfUDcGpJjO0A","","","2"
"アソビクル船橋海神","千葉県 船橋市 海神 3-124-3　コーナン京葉船橋インター店内","GetOn7Mjx41lSsVBS4gYtA","","","2"
"モーリーファンタジー館山","千葉県 館山市 八幡 545-1　イオンタウン館山　イオン館山店1F","bwEZvO5iblF8wSN6BolGDg","","","2"
"ハローズガーデン木更津","千葉県 木更津市 ほたる野 4-2-48　アピタ木更津店2F","kwy_AaEMQ90garRXwFbQJQ","","","2"
"ソユーゲームフィールド木更津","千葉県 木更津市 築地 1-4　イオンモール木更津2F","-EV3J_aqGQOJH2ruUo49rg","","","2"
"namcoテラスモール松戸","千葉県 松戸市 八ケ崎 2-8-1　テラスモール松戸内3F","By6tC-bUgDyKHmCL7kGKEg","","","2"
"GiGO イオン北小金","千葉県 松戸市 小金 1　イオン北小金店5F","Q9Hu_ZFv9m0TZ5FCWbO3tA","","","2"
"GiGO 八柱","千葉県 松戸市 日暮 1-1-1　八柱駅第2ビル2F","NwWn3KYY6c4T42TTco1IAg","","","2"
"GiGO キテミテマツド","千葉県 松戸市 松戸 1307-1　キテミテマツド6F","O2bWdvQNJOipSHDK5lCr2g","","","2"
"アピナ野田七光台","千葉県 野田市 七光台 4-2　イオンタウン野田七光台内","BgWUKzErCYXGY8JpUx9W4Q","","","2"
"モーリーファンタジーノア","千葉県 野田市 中根 36-1　イオンノア店1F","QcBAckmjgCSIQMqLSL2w6w","","","2"
"アミュージアム茂原","千葉県 茂原市 高師 1619-1","KNeXGSJNVHfbRR81PcpoEw","","","2"
"モーリーファンタジー成田","千葉県 成田市 ウイング土屋 24　イオンモール成田　イオン成田店2F","CCK-AxYQFymW8TwKhumXAg","","","2"
"テクモピアロックダム公津の杜","千葉県 成田市 公津の杜 4-5-3　ユアエルム成田店3F","I58SPIADTRiUx8ilMNUVdw","","","2"
"GiGO そよら成田ニュータウン","千葉県 成田市 赤坂 2-1-10　そよら成田ニュータウン5F　510区画","RcAuXe_5iYij39Nm6K_r-g","","","2"
"ラッキー佐倉","千葉県 佐倉市 井野 1475","yQCVD2gTLEUH8mwqFOVwLQ","","","2"
"イオンタウンユーカリが丘店ゲームコーナー","千葉県 佐倉市 西ユーカリが丘 6-12　イオンタウンユーカリが丘3F　西街区","_GTvkHPO8HBgYUK6e-vk8Q","","","2"
"シルクハット津田沼","千葉県 習志野市 津田沼 1-2-1　十三ビルB1F","KZF9-djPLFXmNUF7ZhD1sw","","","2"
"柏ヤングボウル","千葉県 柏市 南柏中央 11-1","0SIH5e4tyHzhutaIABL5Dw","","","2"
"GiGO モラージュ柏","千葉県 柏市 大山台 2-3-1　モラージュ柏2F","TSOp0Z2BUUn-jEyNyzfttg","","","2"
"タイトーステーションセブンパークアリオ柏","千葉県 柏市 大島田 1-6-1　セブンパークアリオ柏3F","q6j_KWJSVI5fVMdPMBuwcw","","","2"
"アルファー柏","千葉県 柏市 柏 1-1-11　ファミリかしわB1F","6Tnh14Q-6vpEhQmJChnoOA","","","2"
"タイトーステーション柏","千葉県 柏市 柏 2-3-1　フーサワビル","0lud_r0jOVEf-nzW2lClxw","","","2"
"GiGO ららぽーと柏の葉","千葉県 柏市 若柴 175　ららぽーと柏の葉本館3F","laaFYKdGGMIybfzqDbfmnw","","","2"
"ラウンドワン市原","千葉県 市原市 八幡北町 3-5-1","WG-IpOGWramgo6gcF2IDIQ","","","2"
"ハローズガーデン市原","千葉県 市原市 青柳北 1-1　アピタ市原店2F","KghjKB2tYST8EaPsRehHhQ","","","2"
"ラッキー八千代店バッティングドーム","千葉県 八千代市 大和田新田 1088","yJlTTFVP-opRXgXssouStA","","","2"
"アミュージアムフルルガーデン八千代","千葉県 八千代市 村上南 1-3-1　フルルガーデン八千代3F","IE8S8v5OeJApNil3ipeQhA","","","2"
"モーリーファンタジー八千代緑が丘","千葉県 八千代市 緑が丘 2-1-3　イオンモール八千代緑が丘　イオン八千代緑が丘店4F","AU9KvhcYUajiOMLnZ1RFHA","","","2"
"キャッツアイ八千代","千葉県 八千代市 緑が丘西 2-13-3　ism緑が丘内","E5VWCP3-Eq5Hug2yhJAJeg","","","2"
"GiGO 我孫子","千葉県 我孫子市 柴崎 47-1","BNOuDcma_jbTp2CAX92b1w","","","2"
"にこぱアクロスモール新鎌ヶ谷","千葉県 鎌ケ谷市 新鎌ケ谷 2-12-1　アクロスモール新鎌ヶ谷2F","_9fUADSWoL5tkqro0gfLkA","","","2"
"プラサカプコン富津","千葉県 富津市 青木 124-1　イオンモール富津2F","E50pV4btJu14vBklEIgq8g","","","2"
"タイトーFステーションニューコースト新浦安","千葉県 浦安市 明海 4-1-1　ニューコースト新浦安3F","bDNQv6EWCgZsxSuQoOQP2A","","","2"
"namcoシェラトントーキョーベイ","千葉県 浦安市 舞浜 1-9　シェラトン・グランデ・トーキョーベイ・ホテル　オアシス2F","U93fBIt9albDZ059R3cuLg","","","2"
"ポニー四街道","千葉県 四街道市 中央 5　イトーヨーカドー四街道店2F","TplBG55LbbpNBtkBAEzDrg","","","2"
"モーリーファンタジー長浦","千葉県 袖ケ浦市 長浦駅前 1-7　イオン長浦店2F","j9oTd93-kFHEv7Qkofw-4g","","","2"
"モーリーファンタジー八街","千葉県 八街市 文違 301　グリーンタウン八街SC　イオン八街店1F","vzY9TJt4dWFtCzmftp0rkg","","","2"
"モーリーファンタジー千葉ニュータウン","千葉県 印西市 中央北 3-1-1　イオンモール千葉ニュータウン　イオン千葉ニュータウン店3F","QFf5fZzFkT8E03ZThsuuBw","","","2"
"ゲームランド千葉ニュータウン","千葉県 印西市 中央北 3-2　イオンモール千葉ニュータウン　モール棟3F","FrM3OwFiPqlVEhEmJXSauA","","","2"
"フリスポ佐原","千葉県 香取市 佐原イ 4200　佐原ミナミボウルゲームコーナー","uL41kWjtAY4HQb0NTrRjzQ","","","2"
"千葉ポートタワー","千葉県 千葉市中央区 中央港 1　千葉ポートパーク内","hewLrwe2I6RGpEleyF3GcA","","","1"
"千葉ポートタウン","千葉県 千葉市中央区 問屋町 1-50　千葉ポートタウン2Fゲームコーナー","SlqcqEq6gm0je6dpZK3OKQ","","","1"
"GiGO 千葉","千葉県 千葉市中央区 富士見 2-4-1","TVjWplj3qPM7t21sQBKqjw","","","1"
"GiGO フェスティバルウォーク蘇我","千葉県 千葉市中央区 川崎町 51-1　ハーバーシティ蘇我フェスティバルウォーク　アミューズメント棟1F","LYXd3H3X48UR3XIOQc8Tkg","","","1"
"キャッツアイ東千葉","千葉県 千葉市中央区 祐光 3-2-1","Q1SvxDpfxGBP8HkJU7m6SA","","","1"
"アミュージアム稲毛","千葉県 千葉市稲毛区 小仲台 1-4-20　イオン稲毛店3F","YoquBXrzcKqDtA0NECan9A","","","1"
"ゲームファンタジア千葉北","千葉県 千葉市稲毛区 山王町 310-1　ROUTE66PARK内","dS5LOZfqNQMYrC8NtQMp_g","","","1"
"ゲオ稲毛","千葉県 千葉市稲毛区 山王町 336-2","2lvya6AxYOb5bwMw_HMTcg","","","1"
"GiGO クレーンゲームオアシスワンズモール","千葉県 千葉市稲毛区 長沼町 330-50　ワンズモール3F","1Q04k-lPWEtNacti98VNgw","","","1"
"アミュージアムあすみが丘","千葉県 千葉市緑区 あすみが丘 7-1　あすみが丘ブランニューモール2F","mo6K7FGRqYQRjpYUtIMUDQ","","","1"
"モーリーファンタジー幕張新都心","千葉県 千葉市美浜区 豊砂 1-1他　イオンモール幕張新都心　ファミリーモール2F","jJ7QohrWiEdt0kzZik-AYg","","","1"
"ソユープレイランドソピア幕張","千葉県 千葉市花見川区 幕張町 4-417-25　イトーヨーカドー幕張店2F","2IVlQxF2409WdaGLYnKgcw","","","1"
"ソユーゲームフィールド千城台","千葉県 千葉市若葉区 千城台北 3-21-1　イコアス千城台3F","Vd8glGlp0Y0ZlMUSjWafew","","","1"
"モーリーファンタジーSOCOLA南行徳","千葉県 市川市 南行徳 2-20-25　SOCOLA南行徳2F","Tyay-wovupNHZP9R75m12w","","","1"
"モーリーファンタジー市川妙典","千葉県 市川市 妙典 5-3-1　イオン市川妙典店3F","i2eAXPhzQy5sOudD8FaSDQ","","","1"
"アピナ津田沼","千葉県 船橋市 前原西 2-19-1　津田沼ビート3F　301区画","yCSprGR5Ry1b0fYJZP9V_A","","","1"
"ラッキーポケット下総中山","千葉県 船橋市 本中山 2-10-1　マルエツ下総中山店1F","IsdiSLkupAhDGvu6L-KIyQ","","","1"
"アドアーズ船橋","千葉県 船橋市 本町 1-31-26　セブン船橋B1～4F","BI_m_MDOkQMnkT4V5bATAA","","","1"
"GiGO ららテラスTOKYO-BAY","千葉県 船橋市 若松 2-2-1　ららテラスTOKYO-BAY1F","AFBgU2eZTssi7UXubjVWAQ","","","1"
"館山ヤングボウル","千葉県 館山市 北条 1564","KHZInd870RgwqnV5ayUbQw","","","1"
