name,address,loc_id,latitude&longitude
"プラサカプコン石巻","宮城県 石巻市 茜平 4-104　イオンモール石巻2F","ezX2oakgeQdZJIM0bpC5Gg","38.447539 141.264872"
"ソユーゲームフィールド古川","宮城県 大崎市 古川沢田 字筒場浦15　イオンタウン古川内","XUsqBCYKjhdYSh0uJX49LQ","38.599023 140.974156"
"アピナ富谷","宮城県 富谷市 大清水 1-33-1　イオンモール富谷別棟109シネマズ富谷1F","l6m17YF5aqClJ3uEdIQyjg","38.364878 140.875232"
"スーパーノバ仙台利府","宮城県 宮城郡利府町 加瀬字新前谷地 55-1　利府ペアガーデン内","x8gZNPqPXE8NX_7tCukm_Q","38.328029 140.975611"
"ソユーゲームフィールド御所野","秋田県 秋田市 御所野地蔵田 1-1-1　イオンモール秋田2F","IezrtwPDeAgwmWcMA5wFGg","39.663619 140.160522"
"GiGO 秋田","秋田県 秋田市 茨島 1-1-16","1Bg55ON0US1P9e5Dzo9vkg","39.704157 140.104598"
"ソユープレイランドソピアいとくアクロス能代","秋田県 能代市 寺向 70　いとく能代SCショッピングタウンアクロス能代内","DRgIfl_H3xfmxdjjXkifxg","40.182816 140.053478"
"ゲームフィールド十文字","秋田県 横手市 十文字町仁井田 字東22-1　スーパーモールラッキー内","ZOAs0UVC3IKUwPS1-GOajA","39.216114 140.521055"
"namcoイオンタウン大館西","秋田県 大館市 根下戸新町 18-121　イオンタウン大館西内","P8LLLeafeRhshAgg_izneQ","40.273745 140.530038"
"プラサカプコン大曲","秋田県 大仙市 和合字坪立 177　イオンモール大曲2F","yPk_gRySBqHY42yREc9D7w","39.438944 140.508099"
"GiGO 新庄","山形県 新庄市 金沢沖 1068　ZEST新庄店内","H8v-5cSPXQQd-C_X7oF7VA","38.764669 140.308466"
"スーパーノバ天童","山形県 天童市 南町 1-5-26","eLRczaz4eFICkYJN_-X0MA","38.343025 140.373995"
"ソユーゲームフィールド三川","山形県 東田川郡三川町 猪子字和田庫 128-1　イオンモール三川1F","9Adq2RlOWFvLyn8Mj9OVmA","38.815887 139.835057"
"スーパーノバ福島","福島県 福島市 黒岩字中島 7-2","6i3ehAnuCJUABPy5MR3CYg","37.727675 140.466916"
"スーパーノバ会津インター","福島県 会津若松市 町北町上荒久田字宮下 142","4lo469GtpMgNw8-Q2Odn4w","37.518425 139.922048"
"namcoイオンタウン郡山","福島県 郡山市 松木町 2-88　イオンタウン郡山内","kssq9R-4FkV8sN1mDoESog","37.389365 140.390478"
"嶺宝スポーツセンター","福島県 いわき市 小名浜住吉字折返 2-2","5pBipzAfXEIsyOD1QlAhQQ","36.974241 140.890558"
"ソユーゲームフィールド小名浜","福島県 いわき市 小名浜字辰巳町 79　イオンモールいわき小名浜3F","UjlPMy6p6ro7OTXCHc4EUQ","36.946819 140.903794"
"ソユーエンターテイメントスタジオ須賀川","福島県 須賀川市 古河 105　イオンタウン須賀川B棟内","fziAI9CM4cCpovH-4bsHvw","37.297382 140.385159"
"ユーズランド水戸内原","茨城県 水戸市 中原町字西 135　イオンモール水戸内原2F","_g5tCiEcek4HvS-ihNY16Q","36.374174 140.358185"
"GiGO 水戸南","茨城県 水戸市 千波町 2017-1","rXgpDY6mBvjKVRnKMNDeJg","36.350325 140.443"
"スタジオプリモマイム水戸","茨城県 水戸市 宮町 1-2-4　マイムビル1F","bbToLo77NgEAmfChwME2oA","36.371478 140.477426"
"ゲームパニックつくば","茨城県 土浦市 中村東 1-1-1　サンタスワールド内","XFQ_G4-d_K3a0Db8O1iZjg","36.046383 140.168223"
"GAME PADDOCK +1 古河本店","茨城県 古河市 小堤 1916-1","62bBOi7u402l3nF-bOVfCA","36.206738 139.75787"
"アミューズビバ","茨城県 ひたちなか市 東大島 2-11-11","Cz3v_rXOoVSa-g4KlBeUqw","36.406406 140.531973"
"フリスポ","茨城県 筑西市 神分 472","HVpX0mzjrc6EJ7aXPJpRJA","36.302491 139.956529"
"INTER PARK +1 宇都宮","栃木県 宇都宮市 インターパーク 6-5-1","UTPef_LlHWCAFOVSx28fIg","36.488066 139.905599"
"スタジオプリモ宇都宮","栃木県 宇都宮市 曲師町 2-8　宇都宮フェスタB1F","1WIrJYGKHgCrgm06F3R9iQ","36.560392 139.884618"
"シーサイドリゾートアミューズメントパーク","栃木県 宇都宮市 睦町 7-3","gfET2IVPg9C2UVG3MZopRg","36.563139 139.860275"
"namco宇都宮","栃木県 宇都宮市 簗瀬町 1606-1　フェドラP＆D UTSUNOMIYA","_g-SvYkTDpr5BDyxNSVuLg","36.543863 139.891566"
"namcoフェドラP＆D佐野","栃木県 佐野市 高萩町 1340　フェドラP＆D SANO","ss8fdK3dVVcVRcqXiY5gug","36.297316 139.605647"
"ユーズランド高崎","群馬県 高崎市 棟高町 1400　イオンモール高崎2F","NhSyeJhLsnR1dZ5-Tuk7kA","36.390421 139.006695"
"群馬レジャーランド高崎駅東口","群馬県 高崎市 江木町 333-1　高崎EXビルB1・2F","ia42VZ7HlUikAtkExT3ysg","36.329881 139.012917"
"インターワールド伊勢崎","群馬県 伊勢崎市 宮子町 3425-4","003QXzgM3C5ak69pcb4vzg","36.331521 139.162503"
"群馬レジャーランド伊勢崎","群馬県 伊勢崎市 連取町 3066-1","CKGHWsk5yZdwkIBFD-bnzw","36.318298 139.172337"
"ユーズランド太田","群馬県 太田市 石原町 81　イオンモール太田2F","zPaaLkEoA0kLoJ0yC8oNAg","36.294046 139.400443"
"群馬レジャーランド渋川","群馬県 渋川市 八木原 1364","sJrFI2wwg9TzeRk5UF9j8A","36.474272 139.015353"
"群馬レジャーランド藤岡","群馬県 藤岡市 中 2002-1","0vb1o0ASWfpswitcQmhDZg","36.274353 139.072087"
"タイトーステーション大宮","埼玉県 さいたま市大宮区 大門町 1-1","2Pq2E34sh4n2TEEzPzLKGg","35.907447 139.625597"
"アミューズメントクラブ浦和","埼玉県 さいたま市浦和区 仲町 1-10-7","nMBtCDhtP1SMCDZfjAEWbQ","35.86026 139.65354"
"アピナ川越","埼玉県 川越市 泉町 1-1　ウニクス南古谷シネマ棟1F","H3g4aG5ERSpaAMu-7HBxHg","35.903719 139.515912"
"namco熊谷","埼玉県 熊谷市 銀座 2-97　カルパビル1F","9fmJxA7NeGBEPVqVHdrtww","36.139183 139.394467"
"ゲームシティ川口","埼玉県 川口市 栄町 1-10-5","Zx4QEqYhLyTlWyCEwRMEJQ","35.802552 139.725612"
"タイトーステーション所沢","埼玉県 所沢市 日吉町 3-7　スカイビュウビル1・2F","eKU1nQFDDWveWVmu82dKRg","35.78809 139.472368"
"GiGO 所沢","埼玉県 所沢市 日吉町 8-1","PF_YYJTnOs6U1wVExPcdbQ","35.788462 139.471907"
"ユーズランド春日部","埼玉県 春日部市 下柳 420-1　イオンモール春日部2F　区画No.2037","KxV1pVJwrky-wWKC65cJJQ","35.988573 139.789812"
"埼玉レジャーランド春日部","埼玉県 春日部市 増富字谷際 163-1","KWZJt1J_uhnIP23BIcWVtw","35.959502 139.728928"
"プラサカプコン羽生","埼玉県 羽生市 川崎 2-281-3　イオンモール羽生2F","omG6RFGdBp3jiLfJbtHcWw","36.142861 139.542746"
"ラウンドワンさいたま・鴻巣","埼玉県 鴻巣市 箕田 3163-7","mBez2nhlfF0prqEezMaDmQ","36.080639 139.490226"
"ビデオゲームミュージアムロボット深谷","埼玉県 深谷市 上柴町西 4-12-1","AVzHYwB0ypjPaJSNDf26sQ","36.179653 139.298776"
"ラウンドワンスタジアム上尾 ","埼玉県 上尾市 平塚 917-1","hp8q8vL2sMe2GhrESkMPFQ","35.985794 139.60781"
"ユーズランド越谷","埼玉県 越谷市 レイクタウン 4-2-2　イオンレイクタウンkaze3F","1HN8mkYYVSNYRJR2CRNygQ","35.878115 139.824865"
"ソユーゲームフィールド菖蒲","埼玉県 久喜市 菖蒲町菖蒲 6005-1　モラージュ菖蒲3F","3zXnSzXb4SrjZDZ6KuVGGg","36.075663 139.60987"
"ゲームパニック三郷","埼玉県 三郷市 ピアラシティ 1-1-200","l8DqX-urhuhDlN7aDsCkqQ","35.842186 139.854868"
"ラッキー中央店フェリシダ","千葉県 千葉市中央区 富士見 2-8-1","25NMlVHEFQ5JYjqA8w1OlA","35.610265 140.118299"
"アミューズメントパフェパレパレ稲毛長沼","千葉県 千葉市稲毛区 長沼原町 737-25　フレスポ稲毛A棟-4","TE1CB9rT2Zq4SnI2jLxy0A","35.657659 140.127918"
"スタジオプリモ本八幡","千葉県 市川市 八幡 2-15-10　パティオ5F","ZP6FxGu19bpEVqU1amQPSg","35.721324 139.927502"
"DAIKEIEN","千葉県 市川市 大町 359","3wQf1KcN70aRQ1chhYdwcw","35.762459 139.969109"
"タイトーFステーション市川妙典","千葉県 市川市 妙典 4-1-1　イオン市川妙典2番街2F","xDQGuPMEIwg-rxyCwE0ZrA","35.692538 139.926679"
"ラウンドワン市川鬼高","千葉県 市川市 鬼高 4-1-3","YWqB8Zi9rkIzdhssQA2i0g","35.711221 139.927479"
"アミューズメントエース津田沼","千葉県 船橋市 前原西 2-15-1　ファミービル1～3F","c_yGZhhKhl197dV9rsVw2A","35.692278 140.020182"
"タイトーステーション船橋","千葉県 船橋市 本町 1-6-1","RGI09Zl2-x7hyCYh5fEJRQ","35.699891 139.985971"
"マリンガーデンららぽーとTOKYO-BAY","千葉県 船橋市 浜町 2-1-1　ららぽーとTOKYO-BAY西館3F","5Q1z1xau7mb0Fq_5c1u4Ww","35.686281 139.990393"
"ソユーゲームフィールド木更津","千葉県 木更津市 築地 1-4　イオンモール木更津2F","-EV3J_aqGQOJH2ruUo49rg","35.366073 139.908342"
"HapipiLand常盤平","千葉県 松戸市 常盤平 3-11-1　西友常盤平店4F","Qb1_IkVbwH8gv-Phn-uCGw","35.801955 139.95151"
"千葉レジャーランド野田","千葉県 野田市 吉春 776-1","1WM0ORQybNaJjDQM1vRBqg","35.97146 139.865334"
"アミューズメントパレスワンダーヴュー成田","千葉県 成田市 飯仲 11-18　グリーンパーク長命泉内","Hx3Q3S8oxBEU-jH2ENHw1g","35.755811 140.302631"
"ラッキー佐倉","千葉県 佐倉市 井野 1475","yQCVD2gTLEUH8mwqFOVwLQ","35.718451 140.136226"
"ゲームランド津田沼","千葉県 習志野市 津田沼 1-23-1　イオンモール津田沼2F","qqm6HMqSyup7ay0b0MRDUw","35.690481 140.024784"
"タイトーステーション柏","千葉県 柏市 柏 2-3-1　フーサワビル","0lud_r0jOVEf-nzW2lClxw","35.861344 139.972762"
"ラウンドワン市原","千葉県 市原市 八幡北町 3-5-1","WG-IpOGWramgo6gcF2IDIQ","35.547482 140.123382"
"ラッキー八千代店バッティングドーム","千葉県 八千代市 大和田新田 1088","yJlTTFVP-opRXgXssouStA","35.724505 140.067347"
"キャッツアイ八千代","千葉県 八千代市 緑が丘西 2-13-3　ism緑が丘内","E5VWCP3-Eq5Hug2yhJAJeg","35.733136 140.073098"
"フリスポ佐原","千葉県 香取市 佐原イ 4200　佐原ミナミボウルゲームコーナー","uL41kWjtAY4HQb0NTrRjzQ","35.901146 140.493511"
"千葉レジャーランド成東","千葉県 山武市 姫島 111-1","CCZZIs9jbUSX3K8jq5c0sA","35.588434 140.390275"
"Hey","東京都 千代田区 外神田 1-10-5　廣瀬本社ビル","_QJ_v7QJD6_3GmPsuxTnrw","35.699033 139.770942"
"GiGO 秋葉原3号館","東京都 千代田区 外神田 1-11-11　外神田1丁目ビルディング","WMmdPnfhjImvS2zUNFut3Q","35.699257 139.770904"
"namco秋葉原","東京都 千代田区 外神田 1-15-9","s-OlMZTtnjjcIfIGK4NaUA","35.698009 139.772416"
"タイトーステーション秋葉原","東京都 千代田区 外神田 4-2-2　貴三ビル","_eibz69Hb8bFn6hEZQmGMQ","35.700222 139.771718"
"新宿スポーツランド本館","東京都 新宿区 新宿 3-22-12","YElI7xKKPkVecrB1Yf0BtA","35.693126 139.701829"
"タイトーステーション新宿南口ゲームワールド","東京都 新宿区 新宿 3-35-8","kjwJcVqJoOp6fCNeraaMCg","35.689921 139.702309"
"GiGO新宿西口","東京都 新宿区 西新宿 1-12-5　西口三平ビル","QBMUwlBi9EUfqaBNd-XFZQ","35.689487 139.697409"
"タイトーステーションBIGBOX高田馬場","東京都 新宿区 高田馬場 1-35-3　BIG BOX高田馬場6F","SNT5FrR1RNQH3ToEods_6g","35.712591 139.704372"
"タイトーFステーションオリナス錦糸町","東京都 墨田区 太平 4-1-2　オリナスモールB1F","RaZcGCcd8ZbHCrhGIY8zBA","35.700401 139.815649"
"タイトーステーション錦糸町楽天地","東京都 墨田区 江東橋 4-27-14　楽天地ビルB1F","oERfbDdmSSmABdi_f-U2Vg","35.696498 139.815807"
"GiGO 大森","東京都 大田区 山王 2-1-5　大森駅ララビル2F","qjSW1JBzYceqBvnOnUsiig","35.589944 139.728434"
"アミューズメントスペースASO:VIBA！","東京都 渋谷区 恵比寿 1-10-5　三恵エビスビル2・3F","FFmEzNE2SNEmuVWU8Yywpg","35.646809 139.710968"
"タイトーステーション渋谷","東京都 渋谷区 渋谷 1-24-12　渋谷東映プラザビルB1・1F","EZWTlW64YKypLebpLtzA3Q","35.659955 139.701955"
"namco中野","東京都 中野区 中野 5-52-15　中野ブロードウェイ別館","BlQ9dEVrA_Oj20-Ywyri5Q","35.709104 139.666118"
"namco巣鴨","東京都 豊島区 巣鴨 1-15-1　宮田ビルB1・B2F","HA7tpRVAo6my84_HRuQ5Dw","35.733184 139.739923"
"GiGO 総本店","東京都 豊島区 東池袋 1-13-6","TzT3X8yKwuVVbfYS6FNJ1g","35.729531 139.71471"
"ラウンドワン池袋","東京都 豊島区 東池袋 1-14-1　池袋スクエア内","XVFBqLGoGGtHLD-_2pm7tQ","35.730001 139.714862"
"namco池袋","東京都 豊島区 東池袋 1-22-10　ヒューマックスパビリオン池袋サンシャイン60通りB1F","jFeULgmmhH-7muXm7pMcnw","35.72968 139.715769"
"ゲームサファリ池袋","東京都 豊島区 東池袋 1-42-3　やすだ東池袋店2F","hN-oihD-_EWc_60vFu-QUw","35.732339 139.713315"
"タイトーステーション池袋西口","東京都 豊島区 西池袋 1-15-9","bOP7azTcoAY7m5DWVD9WwA","35.73055 139.709742"
"namco王子サンスクエア","東京都 北区 王子 1-4-1　サンスクエアビル2F","7QH3F8Il6P_PZfkdDdFTrg","35.752995 139.738881"
"GiGO 赤羽","東京都 北区 赤羽 1-7-9　赤羽第一葉山ビルB1F","xghdJL0PpJS_PJ719smIVg","35.779017 139.722347"
"ゲームサファリ大山","東京都 板橋区 大山東町 60-10　やすだ大山駅前店2F","qIXiCUHTHWPk8lIeUBgV-w","35.749115 139.702231"
"ミラクルイン中村橋","東京都 練馬区 貫井 1-1-2　YKビル2F","zbk5tSAhBMM3jbB3cBoX0Q","35.737137 139.638356"
"ドットコム葛西","東京都 江戸川区 中葛西 3-35-5","fPWGIJ4NOxIw1BAJ7al23Q","35.664361 139.872178"
"ゲームプラザセントラル八王子","東京都 八王子市 東町 12-15　第五セントラルビル","Z_52hsJrffyzWMqIs5C-Og","35.658037 139.338151"
"タイトーステーション立川北口","東京都 立川市 曙町 2-4-5","Yih1CoKG2xSObe7uo60VVw","35.69911 139.412096"
"プラサカプコン吉祥寺","東京都 武蔵野市 吉祥寺本町 1-10-1　いなりやビルB1F","m5Fn3xvt1CTW_CexoKpzqA","35.705349 139.579089"
"ラウンドワン吉祥寺","東京都 武蔵野市 吉祥寺本町 1-11-22","Yuo1s49iDiztJYkC7i3vrA","35.706302 139.58078"
"ラウンドワン府中本町駅前","東京都 府中市 本町 1-13-3　カネタビル","Tk0mfSgQLoQ1yJXInOLHlg","35.66724 139.477378"
"タイトーステーション町田","東京都 町田市 原町田 6-21-23　松山ビル","WTq6n5ZpC40Z8CPuEWRrXA","35.542694 139.448454"
"ラウンドワン町田","東京都 町田市 森野 1-13-14","lRJjNr5TpAmhIptlbQXoKw","35.543953 139.443243"
"タイトーステーション国分寺","東京都 国分寺市 本町 3-5-11","vfwnTBMykKE4MtOGLeikWg","35.700731 139.481363"
"Amusement&amp;Game MAGHREB","東京都 多摩市 落合 1-41-1　マグレブWEST 1・2F","3f2m-WCjPzKI_MasZEjnNw","35.624544 139.425617"
"ユーズランド日の出","東京都 西多摩郡日の出町 平井字三吉野桜木 237-3　イオンモール日の出3F","epO3RpifzpZpLxfF1iasgQ","35.734965 139.275355"
"タイトーステーション横浜西口五番街","神奈川県 横浜市西区 南幸 1-12-9","yxzxsSQbWwWnWaXvuAOtwA","35.46473 139.619521"
"ラウンドワン横浜駅西口","神奈川県 横浜市西区 南幸 2-8-16","iLHpYbDKF0BZL-z8dGegTw","35.463868 139.618045"
"ゲームコスモ金沢文庫","神奈川県 横浜市金沢区 谷津町 344","L0TBQw7tRJ7uvYDcCPvHmw","35.342916 139.622753"
"ゲームコスモ鶴見","神奈川県 横浜市鶴見区 豊岡町 17-4　1F","4caI18HxyM--r31INeLBTQ","35.509295 139.675513"
"シルクハット川崎ダイス","神奈川県 川崎市川崎区 駅前本町 8　ダイスビルB2F","WbwlFMTjE71sKGogTo1c5w","35.531536 139.700121"
"タイトーステーション溝の口","神奈川県 川崎市高津区 溝口 1-11-8　OKKA634ビル1F","eY7_H2gIdEfHI6x8OJ8H8w","35.600144 139.612488"
"GiGO 相模大野","神奈川県 相模原市南区 相模大野 3-13-2　東和ビル2・3F","9C7K-2_jTflBNREdgq967A","35.532209 139.435826"
"プラサカプコン横須賀","神奈川県 横須賀市 若松町 2-30　横須賀モアーズシティ4F","4B4XPEruyp_8pkZ0uX-9Ug","35.278321 139.67008"
"小田原メトロポリス","神奈川県 小田原市 前川 219-4","ljRWgmWbQdDuEtdv7t_lLg","35.278744 139.194079"
"神奈川レジャーランド厚木","神奈川県 厚木市 戸室 5-31-1　アツギ・トレリス2F","o_SaLBY9p4_2lfp9Y3ro5g","35.448199 139.343033"
"namco新潟","新潟県 新潟市中央区 南笹口 1-1-1　ひもろぎビル2F","u1MTTl5i_F7FWUKSJ1zXRA","37.908349 139.064062"
"ラウンドワンスタジアム新潟 ","新潟県 新潟市中央区 美咲町 2-1-38","UBZ7CvGInO9gbMiWlFrd9g","37.888165 139.017606"
"アピナ長岡","新潟県 長岡市 堺東町 22","Xx9pnqr56FJdIleelpltxg","37.457893 138.813153"
"ゲームセンターテクノポリス","新潟県 長岡市 要町 1-8-50","3omUa42sC_-wtRlc8l5ASw","37.424981 138.83773"
"HapipiLand十日町","新潟県 十日町市 丑 735-1","NI_UUYDD00WXoITfRabp0w","37.136249 138.745643"
"上越レジャーランボウル","新潟県 上越市 下門前 827-2","g8UVj9xJd4ZkJsc6bTL6Hw","37.164049 138.248975"
"タイトーFステーション上越","新潟県 上越市 富岡 3524　J-MAXシアター内1F","38xbgYVvaTvabTSyLEmWvA","37.148192 138.259047"
"プレイゾーンバンブー","新潟県 南魚沼市 竹俣 60-6","SP_K6znLP03onmqetUMjww","37.051009 138.868141"
"トヤマレジャーランド呉羽","富山県 富山市 高木字貝塚 2054","6OgKrYA-qnAUW0DQ_6ljLA","36.71546 137.157923"
"ユーズランド高岡","富山県 高岡市 下伏間江 383　イオンモール高岡2F","3maJuGQ8lsSZE3MZQZg6nw","36.723733 137.017289"
"ラウンドワンスタジアム金沢","石川県 金沢市 横川 6-120-1","MCoRt58vlEyflG2Q0QnI5g","36.542122 136.625998"
"バイパスレジャーランド藤江新館","石川県 金沢市 藤江南 2-105","p9jy0M8iVdBbGW4nsRu-Cg","36.583762 136.62073"
"バイパスレジャーランド藤江本館","石川県 金沢市 藤江南 2-41","8ZLAOVSp9o2pKDS3giAPtw","36.584055 136.621554"
"バイパスレジャーランド加賀","石川県 加賀市 箱宮町 ヲ1-1","YJfzyxCLj5be4RETqnaFpQ","36.325377 136.411336"
"福井レジャーランド板垣","福井県 福井市 下馬 3-112","ZWyJV2AbZSs5k6Pw9Z3Izg","36.042309 136.233763"
"ゲームパニック甲府","山梨県 甲府市 国母 5-20-24","7wX9Fw_tKIiJBrIGi8Y0Cw","35.64204 138.547361"
"プラサカプコン甲府","山梨県 中巨摩郡昭和町 西条字北河原 3717","UzSf8ZyfrDUWq0Ymx_ERdQ","35.642872 138.546052"
"ラウンドワンスタジアム長野","長野県 長野市 東和田 827-6","mtkQGduLJYTjzlLD9puRVQ","36.651115 138.225406"
"アピナ松本","長野県 松本市 双葉 19-10","qed73OVsGkV6th9FBRftWw","36.210503 137.96155"
"ACグランド茜部","岐阜県 岐阜市 茜部大川 1-77","jPwNjqwZCslQP_vXF_Gg3w","35.38305 136.746193"
"大垣メトロポリス","岐阜県 大垣市 三塚町字西沼 523-1","mNVlWYaAAr61_shqPII7fQ","35.367065 136.629233"
"コミ丸アリババ大垣","岐阜県 大垣市 池尻町 940-1","vWno4fYkRYXOufq5sOpGfQ","35.384072 136.595611"
"岐阜レジャーランド穂積","岐阜県 瑞穂市 稲里 630","1agMaI4AB6Bbll5yz2wxwg","35.384322 136.684567"
"アップル新北街道","静岡県 静岡市葵区 沓谷 5-13-4","ZWsAHzLixCUK5En4Ci7HEA","34.99831 138.413438"
"ラウンドワン静岡・駿河","静岡県 静岡市駿河区 手越 75","hMvPUTrgPP5NWj1bNbejwA","34.950979 138.360522"
"プラサカプコン志都呂","静岡県 浜松市中央区 志都呂 2-37-1　イオンモール浜松志都呂3F","Ww-rnao5zP6GvFaRr2C_qA","34.696688 137.650923"
"THE 3RD PLANET OZ浜松","静岡県 浜松市東区 宮竹町 322-1","cJte6SmwMdynRQtj7TAWzg","34.722294 137.765481"
"THE 3RD PLANET BiVi沼津","静岡県 沼津市 大手町 1-1-5　BiVi沼津3F","3Ut78GX9Hbxg9YQCls1-8A","35.103997 138.860965"
"アミューズメントワールドららぽーと沼津","静岡県 沼津市 東椎路 東荒301-3　ららぽーと沼津3F","pOb3cp0ax2XCkIbcTAQNRg","35.118343 138.840165"
"アップル島田","静岡県 島田市 宝来町 8-5","qMsdAzutuOjEXVB6f6fg9w","34.826568 138.187363"
"アップルグランリバー大井川","静岡県 焼津市 下江留 1327","sx05dGBgbUm8FKGVGOwCdA","34.809874 138.273113"
"タイトーステーションフェドラ大須","愛知県 名古屋市中区 大須 3-30-31　萬松寺駐車場ビル1・2F","sCDewv3uX1El61Xv5vvVxw","35.159477 136.905435"
"ゲーム・キング・ジョイ","愛知県 名古屋市中区 栄 3-3-32","_HZmOYM6vTr7Ltes0gcchQ","35.167972 136.905001"
"コムテックスクウェア","愛知県 名古屋市中区 金山 1-16-8","cQRctRLqvj0NWvr-r5EluQ","35.143977 136.899905"
"VAMP中川","愛知県 名古屋市中川区 新家 1-2007","mUWECtqTYMKm_5_Bih0uHA","35.155909 136.806146"
